Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Gustav Isaksen,2001-04-19,SerieA,Lazio,Left,Denmark,Att Mid / Wingers,2210,0.16,0.08,0.24,0.16,0.0,0.0,0.2,0.0,0.21,0.21,0.09,0.3,3.87,1.87,10.14,2.2,0.98,44.4,0.07,0.17,18.9,0.0,0.1,-0.05,-0.05,24.84,32.42,76.6,417.79,72.12,12.75,14.33,88.9,9.12,11.44,79.7,2.4,4.28,56.2,0.11,1.43,0.77,0.98,0.41,29.36,2.89,0.49,0.08,0.2,4.48,0.37,2.04,1.67,0.08,0.0,0.16,1.3,3.79,2.16,0.45,0.57,0.29,0.33,0.0,0.37,0.24,0.0,0.08,0.0,0.04,0.0,0.65,0.37,0.29,0.33,0.04,0.29,1.14,25.0,0.86,0.9,0.08,0.41,1.06,0.86,0.04,44.14,0.69,4.28,16.0,24.8,4.89,44.14,4.28,1.79,41.9,1.87,43.8,28.43,212.86,102.67,2.28,2.16,1.87,1.26,32.78,0.0,0.94,1.87,0.12,0.04,0.0,0.0,2.77,0.53,0.98,35.1,1770,24.0,75.80669391352079,77.05854757447801,1,Direct Dribbling Threats
Boulaye Dia,1996-11-16,SerieA,Lazio,Right,Senegal,Att Mid / Wingers,2177,0.37,0.12,0.5,0.37,0.0,0.0,0.08,0.0,0.29,0.29,0.17,0.47,0.95,2.11,4.71,1.61,0.79,48.7,0.23,0.47,13.3,0.0,0.18,0.08,0.08,20.42,24.43,83.6,321.1,45.89,10.13,11.95,84.8,7.77,8.52,91.3,1.45,1.74,83.3,0.06,1.07,1.53,0.29,0.0,23.9,0.45,0.04,0.29,0.21,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.54,2.27,1.65,0.0,0.17,0.33,0.08,0.04,0.33,0.29,0.0,0.0,0.04,0.0,0.0,0.91,0.41,0.21,0.5,0.21,0.29,0.66,43.8,0.37,0.5,0.04,0.25,1.16,0.66,0.04,33.16,0.79,3.51,18.02,12.11,3.89,33.16,1.74,0.7,40.5,0.91,52.4,18.69,95.66,33.9,0.58,0.37,1.36,1.41,25.55,0.0,0.95,0.99,0.17,0.04,0.0,0.0,2.27,0.87,2.32,27.3,1770,29.0,77.46733781900832,77.46733781900832,2,Secondary Attackers
Tijjani Noslin,1999-07-07,SerieA,Lazio,Right,Netherlands,Att Mid / Wingers,861,0.21,0.21,0.42,0.21,0.0,0.0,0.21,0.0,0.21,0.21,0.17,0.38,1.36,1.67,5.85,1.99,0.63,31.6,0.11,0.33,12.6,0.0,0.11,0.0,0.0,19.44,25.92,75.0,274.81,61.99,11.29,12.96,87.1,6.17,8.26,74.7,0.94,1.46,64.3,0.12,1.25,1.25,1.15,0.52,24.25,1.57,0.0,0.31,0.31,1.57,0.21,0.0,0.0,0.0,0.0,0.1,0.94,2.82,2.09,0.0,0.21,0.21,0.21,0.1,0.42,0.31,0.0,0.1,0.0,0.0,0.0,0.63,0.52,0.21,0.1,0.31,0.1,0.84,12.5,0.73,1.57,0.1,0.1,0.73,0.73,0.0,36.27,0.84,3.24,15.68,17.46,4.91,36.27,1.99,0.84,42.1,1.05,52.6,20.28,117.49,51.74,1.25,0.63,2.51,1.36,26.34,0.0,2.2,1.57,0.1,0.0,0.0,0.0,2.3,2.82,3.03,48.2,1770,26.0,73.30706713718475,73.30706713718475,2,Secondary Attackers
Pedro,1987-07-28,SerieA,Lazio,Right,Spain,Att Mid / Wingers,1102,0.82,0.08,0.9,0.65,0.16,0.16,0.16,0.0,0.43,0.31,0.14,0.44,3.92,6.21,7.27,3.02,1.31,43.2,0.22,0.5,19.1,0.0,0.1,0.38,0.34,39.36,49.33,79.8,641.27,148.8,20.74,22.95,90.4,14.13,16.99,83.2,3.27,6.29,51.9,0.17,1.8,4.33,2.04,0.41,45.08,4.0,1.14,0.9,0.16,5.31,0.49,1.96,1.06,0.65,0.0,0.25,0.9,4.08,2.94,0.65,0.16,0.25,0.0,0.08,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.55,1.14,0.41,0.74,0.41,0.82,1.72,47.6,0.9,0.9,0.0,0.25,1.8,0.25,0.08,58.97,0.33,5.64,28.01,26.05,4.98,58.8,2.61,1.31,50.0,0.9,34.4,35.53,241.74,128.63,2.04,1.23,1.63,1.72,44.59,0.0,1.39,1.96,0.08,0.0,0.0,0.0,4.82,0.08,0.49,14.3,1770,38.0,79.35561740104363,79.35561740104363,3,Elite Technicians
Loum Tchaouna,2003-09-08,SerieA,Lazio,Left,France,Att Mid / Wingers,660,0.14,0.0,0.14,0.14,0.0,0.0,0.55,0.14,0.34,0.34,0.08,0.42,3.0,2.73,9.0,3.14,1.09,34.8,0.04,0.13,17.8,0.0,0.11,-0.2,-0.2,23.45,33.68,69.6,352.09,77.32,13.91,16.64,83.6,7.23,10.36,69.7,1.5,3.95,37.9,0.1,1.36,1.23,1.09,0.14,30.41,3.27,0.14,0.14,0.27,4.36,0.55,2.05,1.5,0.41,0.0,0.0,0.68,3.41,2.73,0.14,0.0,0.27,0.0,0.27,0.82,0.68,0.0,0.0,0.14,0.0,0.0,1.09,0.55,0.27,0.27,0.55,0.41,1.23,33.3,0.82,0.68,0.14,0.55,1.64,1.91,0.27,46.5,1.91,4.77,18.14,23.73,4.5,46.5,1.36,0.68,50.0,0.68,50.0,25.64,143.18,70.36,1.09,1.09,3.55,0.82,33.55,0.14,1.36,0.95,0.0,0.0,0.0,0.0,2.45,0.68,3.55,16.1,1770,22.0,69.05328213610014,72.67968099534592,1,Direct Dribbling Threats
Christian Pulisic,1998-09-18,SerieA,Milan,Right,United States,Att Mid / Wingers,2478,0.4,0.33,0.73,0.29,0.11,0.15,0.04,0.0,0.44,0.32,0.23,0.55,4.39,3.81,6.94,1.92,0.73,37.7,0.15,0.4,16.7,0.04,0.17,-0.04,-0.03,29.96,39.15,76.5,440.59,111.28,17.83,20.08,88.8,9.41,12.39,76.0,1.63,4.07,40.2,0.23,2.51,2.03,1.27,0.29,34.87,4.03,0.84,0.54,0.07,4.32,0.58,2.62,1.78,0.22,0.0,0.25,0.91,4.54,3.12,0.62,0.22,0.29,0.18,0.11,0.51,0.22,0.11,0.0,0.11,0.04,0.04,1.56,1.05,0.62,0.51,0.44,0.54,1.34,40.5,0.8,0.87,0.07,0.18,1.74,0.47,0.07,49.65,0.54,5.67,19.03,25.75,4.65,49.5,3.16,1.42,44.8,1.31,41.4,31.2,222.17,123.7,2.72,1.34,2.07,1.45,35.77,0.0,0.73,1.34,0.11,0.04,0.0,0.0,3.41,0.4,1.53,20.8,1787,27.0,78.71582604675028,78.71582604675028,4,World-Class Wingers
Rafael Leão,1999-06-10,SerieA,Milan,Right,Portugal,Att Mid / Wingers,2323,0.31,0.31,0.62,0.31,0.0,0.0,0.19,0.0,0.29,0.29,0.33,0.62,4.77,3.6,10.15,2.56,1.12,43.9,0.12,0.28,16.6,0.0,0.11,0.02,0.02,24.41,32.89,74.2,403.2,107.05,12.4,15.38,80.6,9.96,12.4,80.3,1.63,2.98,54.5,0.24,2.25,1.43,1.98,0.39,31.54,1.2,0.16,0.39,0.16,2.13,0.74,0.31,0.0,0.0,0.0,0.16,1.05,4.38,3.02,0.04,0.62,0.43,0.23,0.04,0.62,0.39,0.0,0.12,0.04,0.08,0.0,0.62,0.39,0.16,0.31,0.16,0.43,1.12,37.9,0.7,0.58,0.04,0.23,0.85,0.16,0.0,43.97,0.27,2.75,17.63,24.64,5.89,43.97,5.0,2.29,45.7,2.29,45.7,30.22,222.58,118.48,2.75,2.6,2.05,1.39,36.42,0.0,0.74,2.01,0.27,0.04,0.0,0.0,2.56,1.01,0.77,56.5,1787,26.0,78.31560336743826,78.31560336743826,4,World-Class Wingers
Samuel Chukwueze,1999-05-22,SerieA,Milan,Left,Nigeria,Att Mid / Wingers,925,0.29,0.19,0.49,0.29,0.0,0.0,0.0,0.0,0.26,0.26,0.29,0.55,4.67,3.5,11.29,3.11,0.78,25.0,0.09,0.38,19.5,0.0,0.08,0.03,0.03,31.14,41.06,75.8,549.15,113.25,14.69,16.74,87.8,13.33,17.03,78.3,2.92,5.55,52.6,0.23,2.63,1.75,2.04,0.49,37.36,3.31,0.39,0.39,0.58,4.86,1.26,1.65,1.07,0.1,0.0,0.39,0.88,4.77,3.7,0.19,0.58,0.19,0.1,0.0,0.19,0.1,0.1,0.0,0.0,0.0,0.0,1.65,1.07,0.68,0.58,0.39,0.49,1.85,26.3,1.36,0.29,0.0,0.19,1.85,0.88,0.0,54.1,0.78,6.03,18.97,29.87,5.25,54.1,4.57,2.53,55.3,1.95,42.6,35.9,268.83,145.36,3.6,1.95,2.24,1.07,39.5,0.0,0.29,0.97,0.29,0.0,0.0,0.0,3.7,0.58,0.97,37.5,1787,26.0,78.94677516113413,78.94677516113413,4,World-Class Wingers
João Félix,1999-11-10,SerieA,Milan,Right,Portugal,Att Mid / Wingers,760,0.24,0.0,0.24,0.24,0.0,0.0,0.36,0.0,0.32,0.32,0.14,0.45,2.37,4.74,6.63,3.43,0.95,27.6,0.07,0.25,17.9,0.12,0.09,-0.08,-0.08,29.13,35.64,81.7,433.78,133.11,18.24,20.61,88.5,8.41,9.83,85.5,1.89,3.2,59.3,0.15,1.18,3.67,1.3,0.0,33.39,1.89,0.47,0.36,0.24,0.59,0.71,0.12,0.0,0.0,0.0,0.36,1.07,4.14,2.96,0.12,0.36,0.36,0.36,0.0,0.71,0.47,0.0,0.0,0.12,0.12,0.0,0.71,0.71,0.36,0.24,0.12,0.47,1.66,28.6,1.18,0.24,0.0,0.12,0.83,1.07,0.0,48.32,0.95,6.16,22.62,20.01,5.09,48.32,4.14,1.78,42.9,1.78,42.9,32.57,190.18,84.79,2.84,1.42,1.89,1.07,38.96,0.0,1.42,3.55,0.24,0.0,0.0,0.0,3.55,0.83,0.83,50.0,1787,26.0,72.7120007658787,72.7120007658787,1,Direct Dribbling Threats
Dan Ndoye,2000-10-25,SerieA,Bologna,Right,Switzerland,Att Mid / Wingers,2143,0.34,0.17,0.5,0.25,0.08,0.08,0.17,0.0,0.29,0.23,0.16,0.39,5.54,3.11,9.7,2.1,0.71,34.0,0.12,0.35,17.5,0.0,0.11,0.04,0.03,21.8,29.57,73.7,345.22,77.86,12.05,14.15,85.2,7.6,9.87,77.0,1.47,2.94,50.0,0.11,1.13,1.64,1.09,0.08,28.39,1.09,0.21,0.25,0.38,1.85,0.71,0.04,0.0,0.04,0.0,0.08,1.18,3.7,2.39,0.08,0.38,0.13,0.63,0.08,0.38,0.34,0.0,0.0,0.0,0.04,0.0,1.09,0.8,0.34,0.34,0.42,0.67,1.18,57.1,0.5,0.97,0.0,0.38,1.47,0.17,0.0,42.88,0.17,3.11,17.22,23.52,4.41,42.8,4.03,1.55,38.5,1.81,44.8,31.71,241.74,127.46,2.27,2.1,3.44,1.93,34.65,0.0,0.97,4.24,0.55,0.04,0.0,0.0,3.74,0.59,0.88,40.0,1751,25.0,76.41915354607772,76.41915354607772,1,Direct Dribbling Threats
Jens Odgaard,1999-03-31,SerieA,Bologna,Left,Denmark,Att Mid / Wingers,1952,0.28,0.05,0.32,0.28,0.0,0.0,0.05,0.0,0.17,0.17,0.08,0.25,1.61,2.31,4.56,2.26,1.01,44.9,0.12,0.27,19.5,0.05,0.07,0.11,0.11,17.24,23.05,74.8,254.69,63.9,9.87,11.16,88.4,5.86,7.98,73.4,0.92,1.75,52.6,0.06,0.74,1.57,0.69,0.14,22.32,0.55,0.09,0.09,0.09,1.11,0.23,0.23,0.14,0.05,0.0,0.18,1.01,2.07,1.29,0.0,0.23,0.37,0.18,0.0,0.28,0.18,0.0,0.0,0.09,0.0,0.0,0.92,0.65,0.14,0.55,0.23,0.28,0.97,28.6,0.69,0.88,0.09,0.42,1.34,0.55,0.05,34.99,0.51,2.77,15.68,16.97,3.14,34.99,2.44,0.69,28.3,1.34,54.7,20.93,121.17,47.21,1.2,0.55,2.58,1.52,25.27,0.0,1.94,2.03,0.18,0.0,0.0,0.0,3.23,1.98,2.86,41.0,1751,26.0,75.75397943827157,75.75397943827157,2,Secondary Attackers
Riccardo Orsolini,1997-01-24,SerieA,Bologna,Left,Italy,Att Mid / Wingers,1878,0.72,0.19,0.91,0.58,0.14,0.14,0.1,0.0,0.48,0.37,0.18,0.55,2.92,3.31,8.91,3.45,1.2,34.7,0.17,0.48,17.5,0.29,0.11,0.23,0.2,20.37,30.96,65.8,361.87,105.72,9.39,11.5,81.7,8.1,12.32,65.8,2.3,4.36,52.7,0.14,1.44,1.63,1.39,0.53,29.47,1.39,0.24,0.19,0.62,3.35,0.19,0.96,0.86,0.0,0.0,0.1,1.49,2.83,1.87,0.24,0.19,0.29,0.24,0.0,0.24,0.19,0.0,0.0,0.0,0.05,0.0,0.77,0.62,0.29,0.29,0.19,0.24,0.53,45.5,0.29,1.25,0.0,0.38,1.15,0.48,0.05,43.9,0.43,4.07,16.73,23.67,4.22,43.75,3.5,1.58,45.2,1.68,47.9,28.23,183.55,85.16,1.29,1.2,2.3,1.2,32.35,0.0,1.29,2.2,0.58,0.0,0.0,0.0,3.12,1.1,0.91,54.8,1751,28.0,77.87684191846705,77.87684191846705,1,Direct Dribbling Threats
Benjamín Domínguez,2003-09-19,SerieA,Bologna,Both,Argentina,Att Mid / Wingers,1281,0.21,0.14,0.35,0.21,0.0,0.0,0.0,0.0,0.15,0.15,0.06,0.22,3.51,2.25,8.64,2.11,1.19,56.7,0.1,0.18,19.2,0.0,0.07,0.06,0.06,19.11,24.45,78.2,261.64,43.91,13.14,14.96,87.8,4.5,5.83,77.1,0.91,1.48,61.9,0.06,0.7,0.84,0.91,0.07,23.89,0.35,0.0,0.14,0.0,0.77,0.35,0.0,0.0,0.0,0.0,0.21,1.19,2.88,2.11,0.0,0.35,0.07,0.28,0.07,0.49,0.42,0.0,0.07,0.0,0.0,0.0,1.26,0.49,0.14,0.77,0.35,0.42,1.41,30.0,0.98,1.05,0.07,0.28,1.55,0.49,0.0,38.99,0.42,2.39,14.05,23.54,3.86,38.99,5.2,1.97,37.8,2.88,55.4,27.82,170.59,88.74,1.83,1.62,3.16,2.32,29.51,0.0,0.7,2.18,0.28,0.0,0.0,0.0,4.36,0.14,1.48,8.7,1751,22.0,75.29524292719208,79.0682482185203,1,Direct Dribbling Threats
Giovanni Fabbian,2003-01-14,SerieA,Bologna,Right,Italy,Att Mid / Wingers,1023,0.26,0.09,0.35,0.26,0.0,0.0,0.18,0.0,0.2,0.2,0.11,0.33,1.23,1.5,3.78,1.85,0.44,23.8,0.14,0.6,11.8,0.0,0.11,0.06,0.06,13.28,18.48,71.9,191.96,32.46,8.01,10.03,79.8,4.49,5.63,79.7,0.44,1.32,33.3,0.05,0.79,1.32,0.44,0.09,17.68,0.62,0.18,0.18,0.09,0.79,0.35,0.0,0.0,0.0,0.0,0.18,0.79,1.67,1.14,0.0,0.0,0.35,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.53,0.09,0.26,0.53,0.62,1.14,53.8,0.53,0.62,0.18,0.18,1.06,0.35,0.0,28.86,0.44,3.61,13.46,12.49,4.13,28.86,1.41,0.18,12.5,0.79,56.3,17.42,113.67,31.32,0.53,0.44,2.64,1.58,20.76,0.0,1.85,1.94,0.09,0.0,0.0,0.0,2.73,1.67,3.08,35.2,1751,22.0,75.50391034263916,79.28737184915445,2,Secondary Attackers
Nicolò Cambiaghi,2000-12-28,SerieA,Bologna,Both,Italy,Att Mid / Wingers,620,0.15,0.44,0.58,0.15,0.0,0.0,0.0,0.0,0.12,0.12,0.28,0.39,6.53,3.63,9.15,2.03,0.58,28.6,0.07,0.25,17.1,0.0,0.06,0.03,0.03,25.69,35.56,72.2,369.15,85.5,15.1,17.42,86.7,9.0,12.77,70.5,0.87,2.03,42.9,0.32,1.74,1.31,1.6,0.87,34.84,0.44,0.0,0.0,0.0,6.82,0.44,0.0,0.0,0.0,0.0,0.29,0.87,4.35,3.19,0.0,0.29,0.29,0.58,0.0,1.16,0.87,0.0,0.0,0.0,0.29,0.0,2.32,1.45,0.87,1.02,0.44,0.73,1.45,50.0,0.73,1.31,0.0,0.29,2.61,0.29,0.0,48.48,0.15,5.52,15.39,28.31,5.23,48.48,3.63,1.6,44.0,1.16,32.0,34.98,251.27,128.32,1.31,2.18,2.32,1.6,37.31,0.0,1.31,4.94,0.0,0.15,0.0,0.0,4.21,0.44,1.16,27.3,1751,24.0,67.9395737977518,68.9036093403254,4,World-Class Wingers
Jesper Karlsson,1998-07-25,SerieA,Lecce,Right,Sweden,Att Mid / Wingers,793,0.23,0.0,0.23,0.11,0.11,0.11,0.34,0.0,0.25,0.16,0.08,0.24,1.93,2.04,7.15,1.7,0.68,40.0,0.07,0.17,21.4,0.34,0.09,-0.02,-0.05,20.54,28.83,71.3,303.37,67.64,12.82,15.89,80.7,6.13,8.06,76.1,1.25,2.95,42.3,0.06,1.36,1.02,1.25,0.57,25.88,2.84,0.79,0.0,0.23,3.63,0.34,1.7,0.79,0.45,0.0,0.11,1.48,3.06,2.16,0.91,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.45,0.23,0.34,0.0,0.11,0.23,1.13,20.0,0.91,0.68,0.0,0.0,0.45,0.79,0.0,37.45,0.68,4.43,14.19,19.18,1.7,37.34,1.7,0.91,53.3,0.68,40.0,23.61,138.92,56.41,2.04,0.11,1.82,1.7,27.47,0.0,1.13,0.45,0.11,0.0,0.11,0.0,2.27,0.34,1.13,23.1,1583,27.0,65.45594205548164,65.45594205548164,2,Secondary Attackers
Gabriel Strefezza,1997-04-18,SerieA,Como,Right,Brazil,Att Mid / Wingers,2619,0.21,0.14,0.34,0.21,0.0,0.0,0.17,0.0,0.13,0.13,0.13,0.26,2.75,3.64,6.53,1.99,0.72,36.2,0.1,0.29,20.5,0.07,0.06,0.08,0.08,30.07,39.79,75.6,456.84,117.39,16.74,18.73,89.4,8.9,11.62,76.6,2.44,5.02,48.6,0.14,1.96,2.3,1.0,0.31,35.91,3.61,1.07,0.27,0.34,4.23,0.24,2.16,0.69,0.79,0.0,0.27,1.41,3.81,2.61,0.79,0.1,0.1,0.14,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,1.96,1.34,0.69,0.69,0.58,0.72,1.89,38.2,1.17,0.82,0.07,0.45,2.41,0.89,0.0,50.96,0.93,6.77,20.45,24.19,3.2,50.96,2.82,1.24,43.9,1.13,40.2,35.5,185.46,93.02,1.44,1.13,1.68,1.82,38.14,0.0,1.58,2.44,0.07,0.0,0.0,0.0,3.71,0.34,0.82,29.4,1648,28.0,73.32620471578956,73.32620471578956,0,Hybrid Orchestrators
Alieu Fadera,2001-11-03,SerieA,Como,Both,Gambia,Att Mid / Wingers,1644,0.05,0.16,0.22,0.05,0.0,0.0,0.11,0.05,0.09,0.09,0.22,0.31,4.05,1.97,8.76,1.53,0.49,32.1,0.04,0.11,18.6,0.0,0.06,-0.04,-0.04,24.14,32.35,74.6,341.22,89.67,13.74,15.66,87.8,7.72,10.57,73.1,1.26,2.3,54.8,0.1,1.26,0.77,1.31,0.27,29.62,2.68,0.05,0.16,0.16,2.14,2.63,0.0,0.0,0.0,0.0,0.05,1.53,2.96,2.03,0.05,0.27,0.16,0.33,0.11,0.38,0.33,0.0,0.05,0.0,0.0,0.0,3.5,2.57,1.37,1.48,0.66,1.09,2.46,44.4,1.37,0.99,0.05,0.66,4.16,0.55,0.0,46.2,0.88,8.1,17.85,21.41,3.28,46.2,3.72,1.42,38.2,1.86,50.0,29.78,211.75,122.57,1.86,1.75,2.24,1.81,29.18,0.0,2.19,2.74,0.77,0.0,0.0,0.0,5.2,0.6,0.82,42.3,1648,24.0,71.92466224139952,72.03903785108004,1,Direct Dribbling Threats
Nikola Vlašić,1997-10-04,SerieA,Torino,Right,Croatia,Att Mid / Wingers,2117,0.21,0.17,0.38,0.13,0.09,0.09,0.0,0.0,0.14,0.08,0.1,0.18,2.25,4.0,4.68,1.28,0.43,33.3,0.1,0.3,22.2,0.0,0.06,0.07,0.05,26.06,32.65,79.8,374.67,95.99,15.09,17.43,86.6,8.8,10.93,80.5,1.11,1.7,65.0,0.09,1.36,2.42,1.02,0.17,32.22,0.26,0.04,0.13,0.17,1.11,0.17,0.04,0.0,0.04,0.0,0.17,0.81,2.98,2.59,0.0,0.13,0.09,0.13,0.04,0.34,0.26,0.0,0.04,0.0,0.04,0.0,1.57,0.81,0.47,0.72,0.38,0.51,1.28,40.0,0.77,0.64,0.13,0.38,1.96,0.64,0.0,41.79,0.64,4.85,19.56,18.28,2.51,41.71,2.04,1.02,50.0,0.89,43.8,25.81,145.27,73.85,1.74,0.51,1.87,1.79,30.31,0.0,1.19,1.11,0.26,0.0,0.0,0.0,3.95,1.15,1.23,48.2,1675,28.0,75.26674174378117,75.26674174378117,0,Hybrid Orchestrators
Elif Elmas,1999-09-24,SerieA,Torino,Right,North Macedonia,Att Mid / Wingers,1021,0.35,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.12,0.12,0.04,0.16,3.7,3.0,5.11,1.67,0.79,47.4,0.21,0.44,19.3,0.0,0.07,0.23,0.23,23.8,29.62,80.4,366.26,92.64,13.13,14.63,89.8,8.64,10.31,83.8,1.23,2.47,50.0,0.1,0.79,1.94,1.32,0.44,28.3,1.15,0.0,0.0,0.26,2.03,0.88,0.18,0.09,0.0,0.0,0.18,0.35,2.56,1.67,0.0,0.35,0.35,0.18,0.0,0.26,0.09,0.0,0.09,0.09,0.0,0.0,0.88,0.62,0.26,0.44,0.18,0.35,0.88,40.0,0.53,0.71,0.18,0.53,1.41,0.44,0.18,39.14,0.44,3.88,16.48,19.39,3.35,39.14,3.35,1.15,34.2,1.76,52.6,26.71,200.98,103.57,2.47,1.23,1.94,0.88,28.56,0.0,1.15,1.23,0.18,0.0,0.0,0.0,2.91,0.18,0.26,40.0,1675,26.0,75.3138638621266,75.3138638621266,1,Direct Dribbling Threats
Fabio Miretti,2003-08-03,SerieA,Genoa,Right,Italy,Att Mid / Wingers,1677,0.16,0.16,0.32,0.16,0.0,0.0,0.11,0.0,0.17,0.17,0.11,0.27,1.77,2.9,5.37,1.29,0.32,25.0,0.13,0.5,17.4,0.05,0.13,-0.01,-0.01,22.65,30.43,74.4,390.7,107.66,11.06,12.56,88.0,8.32,10.14,82.0,2.31,5.21,44.3,0.11,1.18,1.29,0.7,0.11,26.51,3.6,1.07,0.27,0.43,3.27,0.38,1.77,0.38,1.18,0.0,0.32,0.75,2.84,1.56,0.59,0.21,0.27,0.21,0.0,0.32,0.21,0.11,0.0,0.0,0.0,0.0,1.5,0.81,0.32,0.75,0.43,0.97,1.77,54.5,0.81,1.07,0.05,0.38,1.88,0.7,0.11,45.46,0.81,7.35,21.84,16.96,3.01,45.46,3.92,1.34,34.2,2.04,52.1,24.74,146.03,64.88,1.18,0.75,3.38,1.93,29.46,0.0,1.23,2.84,0.11,0.0,0.0,0.0,4.56,0.59,1.23,32.4,1664,22.0,74.60273883173434,77.51898656735959,2,Secondary Attackers
Alessandro Zanoli,2000-10-03,SerieA,Genoa,Right,Italy,Att Mid / Wingers,1711,0.05,0.0,0.05,0.05,0.0,0.0,0.16,0.0,0.02,0.02,0.08,0.11,3.42,1.42,4.73,0.58,0.16,27.3,0.09,0.33,20.8,0.0,0.04,0.03,0.03,17.83,26.67,66.9,292.3,90.74,9.21,11.2,82.2,6.79,9.78,69.4,1.21,2.95,41.1,0.06,1.0,0.53,1.1,0.68,24.41,2.26,0.0,0.11,0.05,3.42,2.26,0.0,0.0,0.0,0.0,0.0,1.26,1.68,1.32,0.11,0.11,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.53,1.05,0.58,0.74,0.21,0.53,1.21,43.5,0.68,1.05,0.16,0.63,2.16,2.1,0.0,37.87,1.53,8.68,15.68,14.04,2.26,37.87,2.95,1.05,35.7,1.68,57.1,19.15,175.32,96.21,2.52,1.26,1.68,0.47,23.25,0.0,0.89,1.0,0.05,0.0,0.0,0.0,3.16,1.0,1.0,50.0,1664,25.0,73.88377231958985,73.88377231958985,2,Secondary Attackers
Tomáš Suslov,2002-06-07,SerieA,Verona,Left,Slovakia,Att Mid / Wingers,2080,0.0,0.04,0.04,0.0,0.0,0.0,0.3,0.04,0.07,0.07,0.08,0.15,1.69,3.55,3.33,1.38,0.3,21.9,0.0,0.0,21.6,0.17,0.05,-0.07,-0.07,16.75,22.89,73.2,320.41,87.32,7.31,8.57,85.4,6.32,7.83,80.7,2.73,4.8,56.8,0.07,1.17,1.73,0.95,0.09,19.21,3.55,1.25,0.09,0.39,2.12,0.48,0.87,0.39,0.3,0.0,0.13,0.87,3.2,2.03,0.52,0.22,0.09,0.26,0.09,0.17,0.04,0.04,0.0,0.0,0.04,0.04,2.34,1.64,1.0,1.04,0.3,1.0,3.12,31.9,2.12,1.3,0.09,0.78,3.12,0.74,0.04,35.09,0.78,5.93,17.0,13.24,1.21,35.09,3.33,1.56,46.8,1.3,39.0,19.99,138.29,56.86,1.21,0.43,2.34,1.47,20.16,0.04,2.34,2.81,0.09,0.0,0.0,0.0,3.81,0.22,1.08,16.7,1595,23.0,71.43028564175088,72.30120659251531,2,Secondary Attackers
