Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Patrick Cutrone,1998-01-03,SerieA,Como,Right,Italy,Forwards,2047,0.31,0.18,0.48,0.31,0.0,0.04,0.04,0.0,0.31,0.28,0.09,0.37,2.33,1.36,6.81,3.03,1.14,37.7,0.1,0.27,15.9,0.0,0.09,0.0,0.03,14.77,21.02,70.3,194.47,29.37,9.1,11.43,79.6,4.18,5.63,74.2,0.35,0.88,40.0,0.09,0.84,0.7,0.44,0.09,18.6,2.24,0.0,0.0,0.09,1.32,0.09,0.0,0.0,0.0,0.0,0.18,0.84,2.15,1.45,0.0,0.04,0.44,0.13,0.09,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.7,0.48,0.0,0.44,0.26,0.31,0.62,50.0,0.31,0.48,0.0,0.22,0.92,0.31,0.0,30.43,0.22,1.23,12.35,17.06,5.23,30.38,1.06,0.4,37.5,0.53,50.0,19.57,98.97,46.91,0.7,1.14,2.73,1.14,22.34,0.0,1.01,1.23,0.88,0.04,0.0,0.0,2.37,1.01,2.9,25.8,1648,27.0,73.76801061731668,73.76801061731668,5,Dynamic Strike-Runners
Andrea Belotti,1993-12-20,SerieA,Benfica,Right,Italy,Forwards,593,0.3,0.0,0.3,0.3,0.0,0.0,0.15,0.0,0.38,0.38,0.06,0.43,1.37,1.37,5.01,2.88,0.46,15.8,0.11,0.67,12.7,0.0,0.13,-0.08,-0.08,13.66,18.21,75.0,162.7,27.02,8.95,10.78,83.1,2.58,3.79,68.0,0.61,0.91,66.7,0.02,1.06,0.76,0.15,0.0,16.39,1.82,0.0,0.15,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.91,2.12,1.37,0.0,0.0,0.46,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.76,0.15,0.61,0.3,0.15,0.61,25.0,0.46,0.61,0.0,0.15,1.21,1.21,0.0,28.08,1.06,3.49,12.45,12.45,4.25,28.08,0.91,0.3,33.3,0.3,33.3,16.09,72.39,30.81,0.76,0.46,1.52,1.52,19.88,0.0,1.37,2.88,0.76,0.0,0.0,0.0,2.58,2.73,3.95,40.9,1791,31.0,66.77452961284506,66.77452961284506,4,Physical Disruptors
Che Adams,1996-07-13,SerieA,Torino,Right,Scotland,Forwards,2652,0.31,0.1,0.41,0.31,0.0,0.03,0.07,0.0,0.31,0.28,0.07,0.35,0.78,1.36,5.19,2.14,0.85,39.7,0.14,0.36,15.7,0.0,0.13,0.0,0.03,14.05,18.9,74.3,221.64,40.18,7.5,9.6,78.1,4.55,5.7,79.8,1.26,1.8,69.8,0.1,0.88,1.09,0.24,0.0,17.41,1.46,0.1,0.14,0.17,0.34,0.03,0.0,0.0,0.0,0.0,0.03,0.58,2.14,1.66,0.03,0.0,0.27,0.17,0.0,0.17,0.14,0.0,0.0,0.03,0.0,0.0,0.41,0.2,0.07,0.14,0.2,0.03,0.24,14.3,0.2,0.44,0.2,0.07,0.48,0.61,0.0,27.22,0.64,1.8,13.13,12.59,3.53,27.18,1.26,0.37,29.7,0.75,59.5,17.27,70.11,23.82,0.61,0.31,2.14,1.15,21.38,0.0,0.98,1.36,0.78,0.0,0.0,0.0,1.7,1.22,2.1,36.7,1675,29.0,74.86825997512304,74.86825997512304,4,Physical Disruptors
Antonio Sanabria,1996-03-04,SerieA,Torino,Right,Paraguay,Forwards,1318,0.14,0.07,0.2,0.14,0.0,0.07,0.14,0.0,0.2,0.14,0.03,0.18,0.41,1.23,3.69,1.23,0.27,22.2,0.11,0.5,15.1,0.0,0.12,-0.06,-0.01,14.34,18.3,78.4,194.2,30.8,8.4,10.24,82.0,4.37,5.39,81.0,0.61,1.02,60.0,0.05,0.61,0.89,0.2,0.0,17.48,0.75,0.07,0.14,0.07,0.0,0.07,0.0,0.0,0.0,0.0,0.07,0.14,1.43,0.96,0.07,0.0,0.2,0.2,0.0,0.2,0.07,0.07,0.0,0.0,0.07,0.0,0.2,0.2,0.07,0.07,0.07,0.07,0.27,25.0,0.2,0.41,0.07,0.07,0.27,0.89,0.0,25.74,1.09,2.94,13.59,9.56,2.32,25.68,0.75,0.41,54.5,0.34,45.5,15.5,61.32,15.02,0.41,0.07,2.19,1.57,20.55,0.0,1.09,0.89,0.07,0.07,0.0,0.0,1.64,1.78,3.96,31.0,1675,29.0,72.08653954288057,72.08653954288057,4,Physical Disruptors
Duván Zapata,1991-04-01,SerieA,Torino,Right,Colombia,Forwards,587,0.46,0.0,0.46,0.46,0.0,0.0,0.15,0.0,0.52,0.52,0.08,0.6,0.92,1.07,5.52,3.22,1.23,38.1,0.14,0.38,11.6,0.0,0.16,-0.06,-0.06,13.34,19.32,69.0,187.51,29.28,7.97,11.5,69.3,2.76,3.83,72.0,1.38,1.69,81.8,0.08,1.38,0.61,0.61,0.15,17.48,1.53,0.15,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.31,0.46,3.07,2.15,0.0,0.15,0.46,0.15,0.15,0.15,0.0,0.0,0.0,0.15,0.0,0.0,1.07,0.77,0.31,0.0,0.77,0.0,0.46,0.0,0.46,0.31,0.15,0.31,1.38,1.07,0.0,29.44,1.69,3.83,11.04,14.72,5.98,29.44,1.38,0.15,11.1,1.07,77.8,15.95,72.06,31.74,0.61,0.61,1.38,1.23,21.62,0.0,1.53,1.23,0.31,0.0,0.0,0.0,2.3,3.07,4.29,41.7,1675,34.0,66.81641129768019,66.81641129768019,3,Traditional Finishers
Florian Thauvin,1993-01-26,SerieA,Udinese,Left,France,Forwards,1956,0.37,0.14,0.51,0.32,0.05,0.14,0.0,0.0,0.37,0.26,0.17,0.44,4.23,4.14,6.81,2.35,1.06,45.1,0.14,0.3,18.5,0.14,0.11,0.0,0.06,25.03,37.68,66.4,444.48,154.56,11.04,13.3,83.0,8.42,12.7,66.3,3.87,7.78,49.7,0.22,1.79,2.67,1.98,0.92,32.21,5.11,1.38,0.23,0.6,7.73,0.32,2.58,0.83,1.2,0.05,0.37,1.29,4.28,2.9,0.6,0.23,0.37,0.14,0.05,0.41,0.18,0.05,0.0,0.18,0.0,0.0,0.92,0.64,0.41,0.37,0.14,0.46,1.15,40.0,0.69,0.28,0.0,0.32,1.24,0.46,0.0,48.87,0.37,4.83,19.88,24.71,3.77,48.73,4.23,1.79,42.4,2.16,51.1,31.38,234.06,109.88,2.44,1.56,2.76,1.75,36.35,0.0,0.46,1.24,0.14,0.0,0.0,0.0,3.13,0.23,0.46,33.3,1620,32.0,74.00200381949819,74.00200381949819,2,Creative Withdrawn Forwards
Keinan Davis,1998-02-13,SerieA,Udinese,Both,England,Forwards,1066,0.17,0.08,0.25,0.17,0.0,0.0,0.17,0.0,0.24,0.24,0.18,0.42,2.2,1.86,6.5,2.45,0.93,37.9,0.07,0.18,12.7,0.0,0.1,-0.08,-0.08,17.56,23.22,75.6,260.29,35.04,9.37,11.82,79.3,5.91,7.35,80.5,1.27,1.52,83.3,0.06,1.69,1.1,0.68,0.0,21.53,1.6,0.08,0.0,0.17,0.25,0.0,0.0,0.0,0.0,0.0,0.08,0.08,2.96,2.28,0.0,0.34,0.25,0.0,0.08,0.17,0.0,0.0,0.08,0.08,0.0,0.0,0.76,0.34,0.08,0.34,0.34,0.25,0.51,50.0,0.25,0.17,0.08,0.08,0.84,0.42,0.0,34.11,0.42,1.6,16.46,16.38,5.66,34.11,2.96,1.44,48.6,1.52,51.4,19.5,132.97,51.08,1.01,1.35,2.79,2.11,27.44,0.0,2.03,1.01,0.68,0.0,0.0,0.0,2.87,3.12,3.38,48.1,1620,27.0,72.93168179775252,72.93168179775252,5,Dynamic Strike-Runners
Iker Bravo,2005-01-13,SerieA,Udinese,Right,Spain,Forwards,682,0.26,0.13,0.4,0.26,0.0,0.0,0.4,0.0,0.12,0.12,0.05,0.17,0.92,2.38,5.15,1.72,0.4,23.1,0.15,0.67,17.2,0.0,0.07,0.15,0.15,20.98,25.87,81.1,300.62,54.37,11.48,12.93,88.8,6.07,7.39,82.1,1.45,2.64,55.0,0.05,0.92,1.32,0.79,0.0,23.23,2.38,0.66,0.13,0.0,1.06,0.4,0.79,0.26,0.26,0.0,0.26,0.53,1.85,1.32,0.26,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.79,0.4,0.66,0.26,0.66,1.19,55.6,0.53,0.53,0.13,0.13,1.45,0.53,0.0,38.8,0.53,3.56,17.29,18.48,3.7,38.8,3.83,1.45,37.9,2.38,62.1,20.72,112.43,37.08,0.66,0.79,4.09,1.85,25.07,0.0,1.58,1.32,0.26,0.0,0.0,0.0,3.96,1.58,3.7,30.0,1620,20.0,64.45626394165593,69.20540664563978,2,Creative Withdrawn Forwards
Andrea Pinamonti,1999-05-19,SerieA,Genoa,Right,Italy,Forwards,2850,0.32,0.03,0.35,0.32,0.0,0.03,0.13,0.0,0.24,0.22,0.05,0.27,0.63,1.45,4.17,2.46,0.92,37.2,0.13,0.34,16.1,0.06,0.09,0.07,0.09,13.23,21.06,62.8,190.2,32.43,7.17,9.95,72.1,4.45,6.95,64.1,0.66,1.23,53.8,0.04,0.47,0.76,0.28,0.09,19.23,1.67,0.03,0.13,0.06,0.54,0.03,0.0,0.0,0.0,0.0,0.16,0.88,1.52,1.11,0.03,0.0,0.32,0.06,0.0,0.16,0.09,0.0,0.0,0.06,0.0,0.0,0.32,0.19,0.0,0.22,0.09,0.06,0.25,25.0,0.19,0.51,0.13,0.03,0.35,0.88,0.06,30.06,1.01,2.43,16.77,11.02,3.66,30.03,0.73,0.35,47.8,0.38,52.2,15.51,57.76,17.59,0.38,0.35,2.12,1.07,22.42,0.0,0.66,1.36,0.51,0.0,0.0,0.0,1.67,2.62,3.51,42.8,1664,26.0,74.29697539339136,74.29697539339136,4,Physical Disruptors
Vitinha,2000-03-15,SerieA,Genoa,Right,Portugal,Forwards,1328,0.14,0.2,0.34,0.14,0.0,0.0,0.14,0.0,0.11,0.11,0.22,0.34,2.58,1.29,4.81,2.24,0.34,15.2,0.06,0.4,20.3,0.07,0.05,0.03,0.03,12.94,21.82,59.3,195.59,51.03,7.25,9.62,75.4,4.13,6.64,62.2,1.02,2.58,39.5,0.14,1.08,0.81,0.68,0.47,19.65,2.1,0.68,0.2,0.14,3.05,0.54,0.14,0.0,0.14,0.0,0.07,1.42,2.78,1.69,0.27,0.34,0.14,0.34,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.56,0.54,0.81,0.41,0.34,0.75,2.03,36.7,1.29,0.95,0.14,0.81,2.37,1.49,0.0,38.77,2.17,6.17,17.28,16.4,3.66,38.77,4.61,1.49,32.4,2.85,61.8,20.94,137.85,66.89,1.83,1.08,3.66,2.3,23.58,0.0,1.56,1.69,0.54,0.0,0.0,0.0,3.59,2.1,1.9,52.5,1664,25.0,71.33562710262649,71.33562710262649,2,Creative Withdrawn Forwards
Caleb Ekuban,1994-03-23,SerieA,Genoa,Right,Ghana,Forwards,555,0.16,0.49,0.65,0.16,0.0,0.0,0.16,0.0,0.45,0.45,0.13,0.57,1.14,1.3,6.81,2.92,0.97,33.3,0.06,0.17,13.0,0.0,0.15,-0.29,-0.29,11.68,17.35,67.3,167.03,29.35,6.32,9.08,69.6,4.38,5.84,75.0,0.32,0.97,33.3,0.03,1.3,0.97,0.16,0.0,16.05,1.14,0.0,0.16,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.16,0.65,2.27,1.78,0.0,0.0,0.32,0.16,0.0,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.16,0.16,0.16,0.16,0.16,100.0,0.0,0.65,0.16,0.16,0.65,0.97,0.0,28.22,0.97,2.92,11.35,14.43,4.22,28.22,1.62,0.49,30.0,1.14,70.0,15.73,78.97,35.19,0.65,0.65,2.76,1.95,20.27,0.0,2.43,1.46,0.81,0.0,0.0,0.0,3.24,1.95,3.08,38.7,1664,31.0,64.08709792513659,64.08709792513659,5,Dynamic Strike-Runners
Amin Sarr,2001-03-11,SerieA,Verona,Right,Sweden,Forwards,1907,0.19,0.05,0.24,0.19,0.0,0.0,0.05,0.0,0.15,0.15,0.1,0.25,1.46,1.94,4.86,1.09,0.33,30.4,0.17,0.57,14.3,0.0,0.15,0.04,0.04,15.2,21.71,70.0,200.72,38.13,9.16,11.75,77.9,3.96,5.47,72.4,0.71,1.09,65.2,0.05,1.04,1.23,0.76,0.09,20.53,1.13,0.0,0.05,0.05,0.33,0.09,0.0,0.0,0.0,0.0,0.05,0.76,2.12,1.65,0.0,0.14,0.24,0.09,0.0,0.19,0.09,0.0,0.0,0.09,0.0,0.0,1.04,0.57,0.14,0.38,0.52,0.24,0.47,50.0,0.24,0.85,0.14,0.14,1.18,0.66,0.0,32.14,0.99,2.55,14.25,15.48,2.74,32.14,1.56,0.66,42.4,0.85,54.5,16.28,80.28,33.6,0.61,0.52,2.69,1.23,23.36,0.0,2.22,0.94,0.61,0.0,0.05,0.0,1.98,3.07,4.29,41.7,1595,24.0,70.83065122632667,70.83065122632667,4,Physical Disruptors
Daniel Mosquera,1999-10-20,SerieA,Verona,Right,Colombia,Forwards,1375,0.33,0.07,0.39,0.33,0.0,0.0,0.26,0.0,0.43,0.43,0.09,0.52,1.11,1.64,5.43,3.73,0.98,26.3,0.09,0.33,13.5,0.0,0.12,-0.1,-0.1,15.05,21.93,68.7,188.38,35.61,9.88,13.29,74.4,3.67,4.84,75.7,0.26,0.79,33.3,0.06,0.79,1.37,0.26,0.0,20.88,0.98,0.0,0.07,0.0,0.13,0.07,0.0,0.0,0.0,0.0,0.07,0.59,2.81,1.83,0.0,0.07,0.72,0.07,0.13,0.2,0.13,0.0,0.0,0.07,0.0,0.0,0.72,0.52,0.2,0.33,0.2,0.07,0.98,6.7,0.92,0.72,0.07,0.13,0.85,0.65,0.0,33.32,0.79,2.36,16.1,15.45,4.84,33.32,1.64,1.05,64.0,0.52,32.0,16.36,81.75,32.07,0.98,0.59,2.81,1.11,23.04,0.0,2.88,1.11,0.52,0.0,0.0,0.0,3.53,5.17,5.83,47.0,1595,26.0,72.49800842471285,72.49800842471285,0,Aerial Target Men
Roberto Piccoli,2001-01-27,SerieA,Cagliari,Right,Italy,Forwards,3127,0.29,0.03,0.32,0.26,0.03,0.03,0.17,0.0,0.37,0.35,0.03,0.37,0.86,1.06,4.75,2.79,0.81,28.9,0.09,0.32,13.1,0.03,0.12,-0.08,-0.09,9.87,14.88,66.3,135.27,23.69,5.96,8.2,72.6,3.31,4.37,75.7,0.23,0.43,53.3,0.01,0.37,0.92,0.2,0.0,12.87,1.9,0.0,0.0,0.12,0.23,0.09,0.0,0.0,0.0,0.0,0.12,0.49,1.64,0.72,0.03,0.06,0.46,0.37,0.0,0.23,0.09,0.0,0.03,0.03,0.09,0.0,0.37,0.26,0.06,0.17,0.14,0.09,0.35,25.0,0.26,0.35,0.12,0.09,0.46,0.89,0.0,26.45,0.83,2.19,13.47,11.08,4.14,26.42,1.81,0.4,22.2,1.18,65.1,14.71,69.25,22.28,0.78,0.4,3.28,1.32,19.17,0.0,1.73,1.55,0.66,0.06,0.0,0.0,1.55,3.17,4.23,42.8,1602,24.0,71.7515395351359,71.7515395351359,0,Aerial Target Men
Nicolas Viola,1989-10-12,SerieA,Cagliari,Left,Italy,Forwards,1267,0.21,0.07,0.28,0.21,0.0,0.0,0.14,0.0,0.16,0.16,0.14,0.29,1.49,3.27,4.97,2.2,0.64,29.0,0.1,0.33,20.4,0.28,0.07,0.06,0.06,20.24,32.11,63.1,363.98,143.28,10.37,12.64,82.0,5.68,9.52,59.7,3.41,7.17,47.5,0.18,1.99,2.42,0.78,0.14,26.07,5.9,1.85,0.28,0.07,5.61,0.28,3.2,1.35,1.78,0.0,0.14,1.14,4.19,2.13,1.49,0.21,0.14,0.21,0.0,0.28,0.14,0.07,0.0,0.0,0.07,0.0,0.99,0.5,0.43,0.5,0.07,0.07,0.71,10.0,0.64,0.36,0.0,0.21,1.21,0.36,0.0,42.27,0.57,4.05,20.88,18.11,2.42,42.27,2.13,0.78,36.7,1.14,53.3,23.16,108.47,49.72,1.21,0.5,2.13,1.49,27.63,0.0,1.42,2.42,0.57,0.0,0.0,0.0,3.69,1.49,1.7,46.7,1602,36.0,72.14403537672888,72.14403537672888,2,Creative Withdrawn Forwards
Milan Đurić,1990-05-22,SerieA,Parma,Right,Bosnia and Herzegovina,Forwards,1538,0.29,0.06,0.35,0.29,0.0,0.0,0.23,0.0,0.19,0.19,0.06,0.25,0.12,1.64,2.11,1.64,0.64,39.3,0.18,0.45,11.9,0.0,0.11,0.11,0.11,9.71,20.48,47.4,114.34,34.88,5.97,11.82,50.5,2.22,5.33,41.8,0.23,0.35,66.7,0.02,0.29,1.11,0.29,0.0,20.07,0.41,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.7,0.41,0.0,0.06,0.12,0.12,0.0,0.12,0.06,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.29,0.0,0.29,0.53,0.0,0.12,0.18,1.11,0.0,27.04,1.17,2.87,14.92,9.54,2.81,27.04,0.47,0.35,75.0,0.12,25.0,11.12,26.68,9.42,0.18,0.06,0.99,0.94,21.77,0.0,1.11,1.4,0.35,0.0,0.0,0.0,1.23,9.77,3.8,72.0,1603,35.0,72.24112283308365,72.24112283308365,0,Aerial Target Men
Nikola Krstović,2000-04-05,SerieA,Lecce,Both,Montenegro,Forwards,3057,0.32,0.15,0.47,0.27,0.06,0.09,0.18,0.0,0.36,0.29,0.09,0.37,1.24,1.65,4.39,3.95,1.12,28.4,0.07,0.24,18.8,0.18,0.07,-0.03,-0.02,12.78,19.25,66.4,192.31,39.66,7.07,9.98,70.8,4.53,6.01,75.5,0.77,1.35,56.5,0.05,0.88,1.12,0.44,0.03,17.22,1.97,0.09,0.12,0.12,0.24,0.24,0.0,0.0,0.0,0.0,0.06,0.82,2.56,1.68,0.06,0.24,0.35,0.15,0.09,0.21,0.18,0.0,0.0,0.03,0.0,0.0,0.53,0.27,0.12,0.21,0.21,0.21,0.47,43.8,0.27,0.35,0.21,0.21,0.74,0.71,0.0,30.94,0.88,1.85,14.01,15.49,4.48,30.85,1.91,0.5,26.2,1.27,66.2,16.81,79.28,34.21,0.65,0.71,2.53,1.18,23.14,0.0,1.68,1.62,0.59,0.0,0.0,0.0,2.12,2.68,3.77,41.6,1583,25.0,73.7337189438598,73.7337189438598,5,Dynamic Strike-Runners
Ante Rebić,1993-09-21,SerieA,Lecce,Right,Croatia,Forwards,788,0.11,0.0,0.11,0.11,0.0,0.0,0.34,0.23,0.24,0.24,0.24,0.48,1.94,4.11,7.2,1.48,0.57,38.5,0.08,0.2,16.7,0.0,0.16,-0.13,-0.13,20.79,34.04,61.1,291.13,98.79,12.45,17.47,71.2,5.48,8.68,63.2,1.48,3.08,48.1,0.14,2.06,2.06,1.26,0.34,31.41,2.51,0.0,0.23,0.0,3.65,0.23,0.91,0.57,0.34,0.0,0.11,2.74,3.43,1.83,0.69,0.34,0.0,0.57,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,1.37,1.03,0.57,0.57,0.23,0.34,1.03,33.3,0.69,0.8,0.11,0.23,1.6,0.46,0.11,49.0,0.57,4.57,21.02,23.98,4.91,49.0,3.43,0.91,26.7,1.94,56.7,25.47,129.4,51.28,1.03,0.8,4.45,1.6,35.63,0.0,2.17,1.6,0.8,0.0,0.0,0.0,3.77,3.08,4.23,42.2,1583,32.0,65.67865505768034,65.67865505768034,2,Creative Withdrawn Forwards
Sebastiano Esposito,2002-07-02,SerieA,Empoli,Right,Italy,Forwards,2331,0.31,0.0,0.31,0.27,0.04,0.08,0.04,0.0,0.22,0.16,0.08,0.24,1.2,3.59,4.09,2.28,0.73,32.2,0.12,0.37,19.8,0.39,0.07,0.09,0.11,17.18,28.53,60.2,265.17,104.52,8.8,11.97,73.5,5.17,8.07,64.1,1.81,4.05,44.8,0.08,1.39,2.2,1.2,0.19,26.18,2.16,0.58,0.27,0.23,2.12,0.27,0.73,0.35,0.15,0.0,0.19,1.58,3.05,2.01,0.15,0.23,0.35,0.27,0.04,0.23,0.0,0.0,0.08,0.12,0.04,0.0,2.2,1.12,0.58,1.2,0.42,0.7,1.35,51.4,0.66,0.77,0.08,0.46,2.66,0.54,0.0,41.74,0.42,3.28,20.54,18.53,3.67,41.66,2.59,1.12,43.3,1.2,46.3,21.81,90.97,42.16,1.0,0.42,3.4,1.93,27.49,0.0,1.81,2.16,0.39,0.08,0.0,0.0,4.09,1.0,2.16,31.7,1578,23.0,71.46594841662427,72.18613834164051,2,Creative Withdrawn Forwards
Lorenzo Colombo,2002-03-08,SerieA,Empoli,Left,Italy,Forwards,2233,0.24,0.08,0.32,0.2,0.04,0.04,0.2,0.04,0.24,0.21,0.12,0.32,1.09,1.93,4.68,2.22,0.73,32.7,0.09,0.28,18.1,0.0,0.09,0.0,0.0,13.82,20.47,67.5,205.07,44.58,7.46,9.71,76.8,4.11,5.97,68.9,1.13,2.02,56.0,0.04,0.85,1.01,0.48,0.08,19.02,1.41,0.0,0.12,0.24,0.4,0.12,0.0,0.0,0.0,0.0,0.04,0.64,2.22,1.33,0.0,0.2,0.32,0.32,0.04,0.12,0.04,0.0,0.04,0.04,0.0,0.0,1.25,0.56,0.28,0.64,0.32,0.28,0.85,33.3,0.56,1.33,0.08,0.08,1.33,0.64,0.04,33.73,0.73,3.1,16.81,14.31,3.35,33.69,2.02,0.97,48.0,1.01,50.0,17.65,88.07,34.5,1.13,0.4,3.55,2.1,22.05,0.04,1.85,1.65,0.24,0.0,0.0,0.0,2.94,2.14,4.88,30.5,1578,23.0,70.37294736807159,71.08212269997544,4,Physical Disruptors
Gaetano Oristanio,2002-09-28,SerieA,Venezia,Left,Italy,Forwards,2315,0.12,0.12,0.23,0.12,0.0,0.0,0.12,0.0,0.16,0.16,0.1,0.26,2.8,2.49,5.09,1.71,0.47,27.3,0.07,0.25,17.1,0.12,0.09,-0.04,-0.04,11.94,17.22,69.3,193.76,54.35,6.1,7.62,80.1,4.08,5.71,71.4,1.17,1.94,60.0,0.09,1.28,1.24,0.86,0.31,16.29,0.82,0.19,0.16,0.23,2.29,0.08,0.35,0.27,0.0,0.0,0.12,0.78,2.68,1.67,0.16,0.35,0.12,0.35,0.04,0.27,0.16,0.0,0.04,0.0,0.08,0.0,0.66,0.51,0.19,0.31,0.16,0.27,0.58,46.7,0.31,0.62,0.0,0.23,0.89,0.23,0.04,29.47,0.19,2.72,11.66,16.17,3.42,29.43,4.78,2.14,44.7,2.29,48.0,21.11,160.6,79.54,1.87,1.17,3.11,2.8,22.12,0.0,1.94,2.76,0.43,0.0,0.0,0.0,3.27,0.54,1.48,26.9,1558,23.0,70.46769236754508,71.00246445601992,2,Creative Withdrawn Forwards
Joel Pohjanpalo,1994-09-13,SerieA,Palermo,Right,Finland,Forwards,1603,0.34,0.0,0.34,0.17,0.17,0.22,0.06,0.0,0.42,0.24,0.1,0.34,0.51,1.63,4.04,1.91,0.73,38.2,0.09,0.23,16.9,0.0,0.13,-0.08,-0.07,11.85,19.65,60.3,168.71,41.38,6.63,9.88,67.0,3.42,5.84,58.7,0.79,1.63,48.3,0.06,0.84,1.4,0.39,0.0,17.69,1.8,0.0,0.17,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.17,0.28,1.85,1.4,0.0,0.0,0.28,0.17,0.0,0.17,0.06,0.0,0.0,0.06,0.06,0.0,0.17,0.17,0.06,0.11,0.0,0.0,0.22,0.0,0.22,0.39,0.22,0.22,0.39,1.35,0.0,27.57,1.35,3.76,13.47,10.5,3.71,27.34,0.56,0.17,30.0,0.39,70.0,13.98,53.73,20.61,0.39,0.22,1.29,0.62,19.26,0.0,0.67,0.84,0.56,0.06,0.0,0.0,1.12,2.58,3.31,43.8,1603,31.0,73.1148790248221,73.1148790248221,4,Physical Disruptors
John Yeboah,2000-06-23,SerieA,Venezia,Left,Ecuador,Forwards,1226,0.07,0.07,0.15,0.07,0.0,0.0,0.44,0.0,0.22,0.22,0.14,0.36,3.67,3.08,6.46,2.2,0.73,33.3,0.03,0.1,16.6,0.0,0.1,-0.15,-0.15,18.94,25.99,72.9,250.62,72.09,11.89,14.68,81.0,4.77,6.09,78.3,1.03,1.91,53.8,0.11,1.47,1.39,0.88,0.0,24.52,1.32,0.29,0.22,0.0,1.91,0.15,0.73,0.37,0.0,0.0,0.15,1.03,3.89,2.72,0.22,0.44,0.07,0.37,0.07,0.22,0.15,0.0,0.0,0.0,0.07,0.0,0.44,0.22,0.07,0.22,0.15,0.07,0.73,10.0,0.66,0.29,0.0,0.29,0.73,0.15,0.0,37.95,0.0,2.06,14.68,21.88,4.04,37.95,4.33,1.76,40.7,1.76,40.7,27.46,187.05,93.96,1.98,1.84,3.38,2.2,30.02,0.0,1.03,1.54,0.29,0.07,0.0,0.0,3.3,0.44,0.73,37.5,1558,25.0,70.7228865450739,70.7228865450739,2,Creative Withdrawn Forwards
