Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Elo,Age,Rating,Potential,Cluster,Cluster Name
Sebastiano Luperto,1996-09-06,SerieA,Cagliari,Left,Italy,Center Backs,3240,0.03,0.08,0.11,0.03,0.0,0.0,0.11,0.0,0.06,0.06,0.04,0.09,0.61,2.67,0.31,0.58,0.14,23.8,0.05,0.2,12.4,0.0,0.1,-0.03,-0.03,36.53,43.56,83.9,685.42,228.72,12.0,13.06,91.9,21.61,23.78,90.9,2.64,5.75,45.9,0.02,0.22,2.42,0.17,0.03,41.44,1.89,1.28,0.03,0.06,0.22,0.19,0.0,0.0,0.0,0.0,0.22,0.33,0.83,0.64,0.0,0.0,0.17,0.03,0.0,0.14,0.06,0.0,0.0,0.06,0.03,0.0,1.33,0.75,0.86,0.44,0.03,0.5,0.78,64.3,0.28,0.83,0.42,0.92,2.25,4.47,0.03,53.14,6.97,29.58,21.58,2.25,0.81,53.14,0.17,0.03,16.7,0.11,66.7,29.44,136.75,70.53,0.42,0.06,0.33,0.08,33.06,0.0,0.64,0.56,0.03,0.0,0.03,0.0,3.86,1.69,1.5,53.0,1602,29.0,75.19075709936607,75.19075709936607,4,Elite Circulators
Andrew Hughes,1992-06-05,EFLChampionship,Preston North End,Left,Wales,Center Backs,3236,0.0,0.03,0.03,0.0,0.0,0.0,0.22,0.0,0.01,0.01,0.03,0.04,1.17,3.37,1.5,0.25,0.08,33.3,0.0,0.0,16.5,0.0,0.06,-0.01,-0.01,43.89,57.6,76.2,755.1,316.34,20.8,23.31,89.3,18.8,22.86,82.2,3.42,8.73,39.2,0.04,0.39,3.53,0.33,0.14,47.95,9.46,1.25,0.03,0.7,1.17,7.76,0.0,0.0,0.0,0.0,0.19,1.28,1.2,1.03,0.08,0.0,0.0,0.03,0.06,0.14,0.11,0.03,0.0,0.0,0.0,0.0,2.0,1.08,1.03,0.92,0.06,1.03,1.36,75.5,0.33,1.45,0.64,1.0,3.0,4.62,0.0,68.95,4.98,29.68,30.68,8.79,1.0,68.95,0.42,0.14,33.3,0.25,60.0,32.04,135.89,72.51,0.53,0.03,1.11,0.42,38.99,0.0,1.31,0.81,0.06,0.0,0.03,0.0,3.89,3.59,1.97,64.5,1469,33.0,72.21294806748911,72.21294806748911,2,Classical Defenders
Antonio Raillo,1991-10-08,LaLiga,Mallorca,Right,Spain,Center Backs,3207,0.06,0.0,0.06,0.06,0.0,0.0,0.2,0.03,0.06,0.06,0.04,0.1,0.87,3.03,0.56,0.98,0.22,22.9,0.06,0.25,12.8,0.0,0.06,0.0,0.0,44.12,49.76,88.7,833.49,298.62,14.87,16.19,91.9,24.72,26.46,93.4,3.87,5.81,66.7,0.03,0.36,2.41,0.17,0.0,45.27,4.41,1.88,0.03,0.11,0.08,0.06,0.0,0.0,0.0,0.0,0.08,0.28,0.76,0.65,0.06,0.0,0.06,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.87,0.51,0.51,0.28,0.08,0.39,0.56,70.0,0.17,1.43,1.07,0.81,1.68,6.23,0.03,61.32,10.55,31.99,25.51,3.99,1.85,61.32,0.08,0.06,66.7,0.03,33.3,31.09,174.84,104.03,0.45,0.0,0.2,0.17,35.98,0.0,1.4,0.25,0.06,0.0,0.0,0.0,2.92,3.7,2.36,61.1,1641,34.0,75.44704638147284,75.44704638147284,6,No-Nonsense Guardians
Jake Cooper,1995-02-03,EFLChampionship,Millwall,Right,England,Center Backs,3195,0.08,0.03,0.11,0.08,0.0,0.0,0.11,0.0,0.08,0.08,0.01,0.09,0.17,1.89,0.42,1.21,0.34,27.9,0.07,0.25,11.0,0.0,0.06,0.01,0.01,28.34,38.06,74.5,613.13,244.0,7.61,9.58,79.4,15.35,17.8,86.2,5.04,9.41,53.6,0.02,0.28,1.72,0.08,0.0,37.01,0.7,0.65,0.03,0.7,0.03,0.06,0.0,0.0,0.0,0.0,0.34,0.25,0.7,0.54,0.0,0.0,0.11,0.03,0.03,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.93,0.68,0.65,0.2,0.08,0.48,0.87,54.8,0.39,0.96,0.68,0.59,1.52,6.7,0.08,50.48,7.01,27.13,19.27,4.28,2.51,50.48,0.23,0.11,50.0,0.08,37.5,21.35,85.46,38.7,0.03,0.06,0.56,0.06,27.83,0.0,1.04,0.48,0.2,0.0,0.0,0.06,2.7,5.1,1.83,73.6,1525,30.0,72.6400751836578,72.6400751836578,6,No-Nonsense Guardians
Wagner,1999-07-23,CampeonatoBrasileiro,Grêmio,Left,Brazil,Center Backs,3156,0.14,0.0,0.14,0.11,0.03,0.03,0.14,0.03,0.13,0.11,0.01,0.12,0.66,2.94,0.11,0.77,0.29,37.0,0.15,0.4,10.2,0.0,0.14,0.01,0.0,40.58,47.28,85.8,847.1,313.83,11.18,12.09,92.5,23.73,25.61,92.7,5.3,8.44,62.8,0.02,0.17,2.6,0.09,0.03,43.92,3.19,2.94,0.0,0.68,0.11,0.17,0.0,0.0,0.0,0.0,0.17,0.26,0.94,0.74,0.03,0.0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.57,0.6,0.4,0.03,0.54,0.8,67.9,0.26,1.4,1.03,1.43,2.45,5.39,0.03,57.89,9.9,30.57,25.92,1.77,1.06,57.86,0.4,0.29,71.4,0.11,28.6,33.59,181.14,105.2,0.26,0.03,0.31,0.31,36.5,0.0,0.46,0.26,0.06,0.0,0.0,0.03,3.76,2.42,2.0,54.8,1511,26.0,73.39564425639101,73.39564425639101,6,No-Nonsense Guardians
Gianluca Mancini,1996-04-17,SerieA,Roma,Right,Italy,Center Backs,3143,0.06,0.0,0.06,0.06,0.0,0.0,0.23,0.0,0.05,0.05,0.03,0.07,1.29,3.98,0.66,0.63,0.14,22.7,0.09,0.4,12.3,0.0,0.08,0.01,0.01,48.36,56.27,86.0,893.18,305.51,17.9,19.33,92.6,25.69,27.86,92.2,4.07,7.42,54.8,0.02,0.4,3.95,0.49,0.11,53.15,3.06,2.41,0.03,0.11,0.95,0.63,0.0,0.0,0.0,0.0,0.06,0.54,1.17,1.0,0.0,0.0,0.11,0.03,0.03,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.2,0.74,0.63,0.52,0.06,0.57,0.97,58.8,0.4,0.63,0.46,1.0,2.2,2.95,0.0,64.14,5.07,25.94,32.44,5.96,1.2,64.14,0.26,0.03,11.1,0.11,44.4,38.4,167.46,95.93,1.26,0.09,0.29,0.23,46.07,0.0,1.4,0.97,0.17,0.0,0.0,0.0,2.83,1.72,0.97,63.8,1820,29.0,78.4474999975795,78.4474999975795,4,Elite Circulators
Anel Ahmedhodžić,1999-03-26,EFLChampionship,Sheffield United,Right,Bosnia and Herzegovina,Center Backs,3136,0.09,0.03,0.11,0.09,0.0,0.0,0.32,0.03,0.07,0.07,0.04,0.1,1.12,2.53,0.23,0.34,0.11,33.3,0.25,0.75,9.3,0.0,0.19,0.02,0.02,46.41,51.72,89.7,825.7,251.72,17.88,18.94,94.4,24.82,26.37,94.1,2.96,5.17,57.2,0.02,0.37,2.61,0.26,0.06,49.51,2.21,1.26,0.03,0.09,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.34,0.66,0.55,0.0,0.03,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.23,1.03,0.46,0.03,0.77,1.18,65.9,0.4,0.72,0.4,1.15,2.67,5.02,0.03,62.02,6.14,31.17,28.35,2.96,0.69,62.02,0.34,0.14,41.7,0.11,33.3,35.99,220.35,137.01,0.69,0.06,0.63,0.34,41.41,0.0,0.75,0.8,0.11,0.0,0.03,0.0,3.79,1.87,1.61,53.7,1622,26.0,75.30966541322289,75.30966541322289,4,Elite Circulators
Dara O'Shea,1999-03-04,PremierLeague,Ipswich Town,Right,Republic of Ireland,Center Backs,3122,0.0,0.06,0.06,0.0,0.0,0.0,0.17,0.0,0.04,0.04,0.01,0.05,0.09,2.31,0.23,0.63,0.06,9.1,0.0,0.0,13.6,0.0,0.06,-0.04,-0.04,35.57,45.52,78.2,706.36,304.1,11.39,13.06,87.2,20.01,23.38,85.6,3.83,7.78,49.3,0.02,0.09,2.57,0.12,0.03,42.46,2.88,0.86,0.0,0.4,0.23,1.82,0.0,0.0,0.0,0.0,0.17,0.35,0.69,0.55,0.0,0.0,0.06,0.06,0.03,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.41,0.89,0.95,0.37,0.09,0.63,0.98,64.7,0.35,1.79,1.44,0.95,2.36,6.49,0.12,58.29,11.33,33.7,21.04,3.72,1.47,58.29,0.06,0.03,50.0,0.03,50.0,25.86,115.97,59.64,0.06,0.0,0.35,0.12,33.5,0.0,0.61,0.75,0.09,0.0,0.0,0.0,3.17,3.29,2.45,57.3,1797,26.0,76.84409832514513,76.84409832514513,6,No-Nonsense Guardians
Robert Dickie,1996-03-03,EFLChampionship,Bristol City,Right,England,Center Backs,3121,0.06,0.03,0.09,0.06,0.0,0.0,0.14,0.03,0.07,0.07,0.02,0.09,0.23,2.74,0.03,0.63,0.17,27.3,0.09,0.33,12.4,0.0,0.11,-0.01,-0.01,48.04,57.21,84.0,932.33,376.41,14.65,16.61,88.2,28.46,31.69,89.8,4.18,7.44,56.2,0.03,0.17,3.09,0.09,0.0,53.95,3.11,1.01,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.14,0.17,0.69,0.55,0.03,0.03,0.09,0.0,0.0,0.14,0.09,0.0,0.03,0.03,0.0,0.0,1.04,0.72,0.55,0.49,0.0,0.37,0.84,44.8,0.46,1.07,0.92,0.98,2.02,6.78,0.06,69.24,8.91,33.8,33.68,2.02,0.92,69.24,0.14,0.12,80.0,0.03,20.0,34.86,137.38,72.38,0.23,0.0,0.46,0.17,39.3,0.0,0.43,0.95,0.0,0.0,0.0,0.0,4.01,4.9,2.08,70.2,1523,29.0,73.37810999197833,73.37810999197833,6,No-Nonsense Guardians
Maxence Lacroix,2000-04-06,PremierLeague,Crystal Palace,Right,France,Center Backs,3116,0.03,0.03,0.06,0.03,0.0,0.0,0.14,0.0,0.1,0.1,0.03,0.13,0.23,1.88,0.2,0.87,0.14,16.7,0.03,0.2,10.8,0.0,0.11,-0.07,-0.07,34.83,42.63,81.7,717.03,280.69,9.13,10.69,85.4,21.58,23.83,90.5,3.93,7.19,54.6,0.03,0.23,2.05,0.12,0.06,41.36,1.27,1.16,0.09,0.2,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.35,0.84,0.69,0.03,0.0,0.12,0.0,0.0,0.12,0.06,0.03,0.0,0.03,0.0,0.0,1.96,1.18,1.5,0.43,0.03,0.92,1.36,68.1,0.43,1.39,0.64,1.56,3.52,5.98,0.06,55.83,10.46,34.17,19.41,2.46,1.3,55.83,0.4,0.23,57.1,0.12,28.6,29.75,139.1,63.92,0.17,0.0,0.61,0.17,32.81,0.0,0.98,0.55,0.03,0.0,0.03,0.0,3.75,1.73,1.44,54.5,1835,25.0,77.61928030852962,78.230329453475,3,Balanced Ball-Players
Illia Zabarnyi,2002-09-01,PremierLeague,Bournemouth,Right,Ukraine,Center Backs,3109,0.0,0.03,0.03,0.0,0.0,0.0,0.12,0.03,0.04,0.04,0.02,0.06,0.78,4.05,0.12,0.35,0.03,8.3,0.0,0.0,9.8,0.0,0.11,-0.04,-0.04,40.64,49.5,82.1,858.29,314.38,10.8,12.1,89.2,24.11,26.46,91.1,5.41,10.02,54.0,0.02,0.35,4.43,0.2,0.0,48.55,0.9,0.78,0.17,0.2,0.17,0.03,0.0,0.0,0.0,0.0,0.06,0.29,0.84,0.75,0.03,0.0,0.0,0.0,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.51,1.04,0.9,0.58,0.03,0.98,1.45,68.0,0.46,0.96,0.58,1.19,2.69,5.27,0.06,59.69,6.77,26.89,31.21,2.23,0.46,59.69,0.26,0.17,66.7,0.06,22.2,37.11,241.75,143.24,0.61,0.0,0.41,0.09,37.81,0.0,0.58,0.2,0.0,0.0,0.0,0.0,4.54,2.23,1.27,63.6,1808,23.0,77.58207549232418,80.58411395737475,5,Versatile Press Breakers
Calvin Bassey,1999-12-31,PremierLeague,Fulham,Left,Nigeria,Center Backs,3074,0.03,0.0,0.03,0.03,0.0,0.0,0.2,0.0,0.03,0.03,0.0,0.04,1.14,3.4,0.44,0.41,0.12,28.6,0.07,0.25,15.3,0.0,0.07,0.0,0.0,56.62,63.09,89.7,1000.45,350.19,24.04,25.24,95.2,27.55,29.37,93.8,4.1,6.68,61.4,0.01,0.09,4.45,0.09,0.0,59.29,3.75,1.41,0.0,0.29,0.23,0.23,0.0,0.0,0.0,0.0,0.06,0.5,0.67,0.56,0.03,0.06,0.0,0.0,0.03,0.09,0.06,0.0,0.0,0.0,0.0,0.03,1.58,1.0,1.02,0.56,0.0,0.64,0.91,71.0,0.26,1.17,0.5,0.59,2.17,3.45,0.23,72.11,9.49,35.28,33.7,3.86,0.56,72.11,0.97,0.44,45.5,0.32,33.3,46.0,240.43,144.63,0.59,0.15,1.0,0.23,50.24,0.0,0.76,0.94,0.06,0.0,0.0,0.0,4.92,1.26,0.97,56.6,1782,25.0,78.06886520361874,78.18551657575999,1,Mobile Front-Foot Defenders
Catena,1994-10-28,LaLiga,Osasuna,Right,Spain,Center Backs,3074,0.03,0.09,0.12,0.03,0.0,0.0,0.32,0.0,0.06,0.06,0.07,0.13,0.26,2.61,0.12,0.59,0.15,25.0,0.05,0.2,10.9,0.0,0.11,-0.04,-0.04,37.3,44.53,83.8,812.4,322.73,8.37,9.16,91.4,23.39,24.94,93.8,5.33,9.57,55.7,0.06,0.29,1.99,0.15,0.03,41.05,3.28,2.93,0.03,0.53,0.06,0.06,0.0,0.0,0.0,0.0,0.2,0.2,0.85,0.67,0.09,0.0,0.03,0.06,0.0,0.18,0.12,0.0,0.0,0.03,0.03,0.0,1.35,0.82,1.0,0.29,0.06,0.79,1.29,61.4,0.5,1.17,0.73,1.02,2.37,6.47,0.06,55.77,8.4,28.93,25.3,1.9,1.17,55.77,0.32,0.23,72.7,0.06,18.2,28.81,134.39,74.89,0.09,0.0,0.32,0.03,32.23,0.0,1.05,0.41,0.03,0.03,0.03,0.0,3.16,1.96,1.02,65.7,1697,31.0,76.70641034960491,76.70641034960491,0,Dominant Anchors
Luca Ranieri,1999-04-23,SerieA,Fiorentina,Left,Italy,Center Backs,3071,0.03,0.09,0.12,0.03,0.0,0.0,0.21,0.0,0.03,0.03,0.05,0.08,0.73,2.34,0.32,0.32,0.15,45.5,0.09,0.2,16.2,0.0,0.11,0.0,0.0,45.07,52.75,85.4,849.86,308.39,16.73,17.79,94.1,22.89,24.65,92.9,4.86,8.67,56.1,0.04,0.47,2.46,0.32,0.15,48.91,3.4,2.26,0.0,0.23,0.26,0.23,0.0,0.0,0.0,0.0,0.44,0.41,0.82,0.7,0.0,0.06,0.06,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.23,0.7,0.82,0.35,0.06,0.59,0.73,80.0,0.15,1.38,0.94,0.82,2.05,4.51,0.03,62.25,7.94,31.59,28.69,2.37,0.47,62.25,0.56,0.26,47.4,0.26,47.4,36.16,173.73,88.71,0.56,0.06,0.29,0.09,41.15,0.0,0.73,0.67,0.03,0.0,0.03,0.0,2.78,1.41,1.64,46.2,1757,26.0,77.5272785126954,77.5272785126954,6,No-Nonsense Guardians
Jordan Storey,1997-09-02,EFLChampionship,Preston North End,Right,England,Center Backs,3062,0.03,0.03,0.06,0.03,0.0,0.0,0.18,0.0,0.04,0.04,0.04,0.07,0.53,2.94,0.5,0.56,0.06,10.5,0.05,0.5,12.0,0.0,0.07,-0.01,-0.01,36.68,47.59,77.1,623.45,238.49,16.2,18.52,87.5,17.02,20.72,82.1,2.56,6.41,39.9,0.02,0.32,2.29,0.12,0.0,41.38,6.05,1.18,0.0,0.18,0.44,4.85,0.0,0.0,0.0,0.0,0.15,0.59,0.82,0.65,0.03,0.0,0.12,0.03,0.0,0.12,0.09,0.0,0.0,0.03,0.0,0.0,1.53,0.97,0.91,0.44,0.18,0.94,1.32,71.1,0.38,1.32,0.73,1.68,3.2,3.12,0.03,57.61,3.94,25.48,26.72,5.64,1.06,57.61,0.38,0.24,61.5,0.12,30.8,27.19,109.96,55.61,0.32,0.06,0.59,0.35,31.8,0.0,0.82,1.06,0.03,0.0,0.0,0.0,3.53,2.91,1.56,65.1,1469,28.0,71.90641301605311,71.90641301605311,2,Classical Defenders
Patrick Mainka,1994-11-06,Bundesliga,Heidenheim,Right,Germany,Center Backs,3060,0.03,0.03,0.06,0.03,0.0,0.0,0.09,0.0,0.06,0.06,0.01,0.07,0.62,3.0,0.35,0.74,0.24,32.0,0.04,0.13,14.1,0.0,0.08,-0.03,-0.03,41.91,49.09,85.4,833.35,353.15,12.79,14.44,88.6,24.53,26.79,91.5,4.26,6.68,63.9,0.02,0.21,2.59,0.15,0.0,47.97,0.97,0.82,0.03,0.03,0.12,0.09,0.0,0.0,0.0,0.0,0.15,0.5,0.82,0.68,0.0,0.0,0.15,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,1.71,0.88,1.06,0.59,0.06,1.03,1.62,63.6,0.59,1.79,1.06,2.0,3.71,6.06,0.0,62.82,8.41,35.44,24.26,3.62,1.26,62.82,0.32,0.18,54.5,0.09,27.3,34.44,183.79,99.85,0.62,0.03,0.47,0.24,36.97,0.0,0.5,0.62,0.06,0.0,0.0,0.0,4.47,3.21,1.82,63.7,1559,31.0,74.53463816134857,74.53463816134857,0,Dominant Anchors
Danilho Doekhi,1998-06-30,Bundesliga,Union Berlin,Right,Netherlands,Center Backs,3060,0.03,0.03,0.06,0.03,0.0,0.0,0.12,0.0,0.08,0.08,0.04,0.12,0.38,2.82,0.41,0.94,0.12,12.5,0.03,0.25,10.5,0.0,0.08,-0.05,-0.05,29.26,37.35,78.3,522.74,178.18,11.91,13.56,87.9,14.29,16.32,87.6,2.44,5.76,42.3,0.03,0.38,2.38,0.18,0.09,36.47,0.74,0.56,0.03,0.03,0.29,0.18,0.0,0.0,0.0,0.0,0.15,0.59,0.94,0.62,0.0,0.0,0.24,0.06,0.03,0.12,0.06,0.0,0.0,0.06,0.0,0.0,1.09,0.71,0.53,0.47,0.09,0.38,0.68,56.5,0.29,1.03,0.47,1.29,2.38,4.97,0.03,48.65,5.35,23.03,21.74,4.21,1.88,48.65,0.15,0.09,60.0,0.03,20.0,25.97,117.24,58.47,0.29,0.0,0.38,0.18,29.41,0.0,1.06,0.41,0.06,0.0,0.03,0.0,2.85,2.74,2.21,55.4,1617,27.0,74.10516255092827,74.10516255092827,2,Classical Defenders
Jordan Lefort,1993-08-09,Ligue1,Angers,Left,France,Center Backs,3060,0.0,0.03,0.03,0.0,0.0,0.0,0.09,0.0,0.02,0.02,0.03,0.05,0.18,2.62,0.38,0.26,0.03,11.1,0.0,0.0,12.9,0.03,0.06,-0.02,-0.02,42.53,51.44,82.7,820.38,380.18,15.35,16.59,92.6,22.62,24.38,92.8,4.35,9.03,48.2,0.04,0.29,2.62,0.32,0.12,48.5,2.65,2.35,0.15,0.26,0.35,0.15,0.0,0.0,0.0,0.0,0.29,0.62,0.76,0.68,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.53,0.88,1.24,0.26,0.03,0.88,1.29,68.2,0.41,1.65,1.09,0.94,2.47,6.06,0.09,63.06,9.85,38.35,22.5,2.56,0.56,63.06,0.5,0.24,47.1,0.21,41.2,35.18,190.09,123.26,0.18,0.0,0.47,0.06,41.76,0.0,0.41,0.44,0.03,0.0,0.03,0.0,3.24,1.18,0.82,58.8,1538,32.0,73.48549401288183,73.48549401288183,0,Dominant Anchors
Anselmo García MacNulty,2003-02-19,Eredivisie,Zwolle,Left,Republic of Ireland,Center Backs,3060,0.03,0.0,0.03,0.03,0.0,0.0,0.06,0.0,0.07,0.07,0.02,0.09,0.71,4.03,0.47,0.65,0.15,22.7,0.05,0.2,12.1,0.0,0.11,-0.04,-0.04,50.68,59.38,85.3,976.82,356.85,17.06,18.09,94.3,28.47,30.85,92.3,4.76,9.44,50.5,0.05,0.21,4.21,0.32,0.09,56.65,2.62,1.0,0.03,0.24,0.35,0.15,0.0,0.0,0.0,0.0,0.12,0.47,0.62,0.53,0.0,0.0,0.0,0.06,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.06,0.53,0.82,0.18,0.06,0.65,0.88,73.3,0.24,1.38,0.88,0.97,2.03,6.03,0.06,70.94,10.5,38.32,30.06,2.85,0.88,70.94,0.18,0.15,83.3,0.03,16.7,38.26,177.24,95.88,0.59,0.0,0.41,0.15,48.0,0.0,0.94,0.5,0.0,0.0,0.06,0.0,3.71,2.29,1.82,55.7,1463,22.0,73.00935166917441,74.00464366005691,0,Dominant Anchors
Marc Guéhi,2000-07-13,PremierLeague,Crystal Palace,Right,England,Center Backs,3059,0.09,0.06,0.15,0.09,0.0,0.0,0.26,0.03,0.06,0.06,0.05,0.11,0.65,3.94,0.29,0.44,0.21,46.7,0.2,0.43,10.7,0.0,0.13,0.03,0.03,43.37,51.93,83.5,827.15,339.05,16.09,17.74,90.7,22.42,25.16,89.1,4.47,8.06,55.5,0.06,0.47,3.91,0.32,0.09,48.96,2.8,2.24,0.21,0.41,0.38,0.18,0.0,0.0,0.0,0.0,0.18,0.26,1.29,1.06,0.0,0.0,0.12,0.06,0.06,0.15,0.12,0.0,0.0,0.0,0.0,0.03,1.79,1.0,1.06,0.68,0.06,0.91,1.38,66.0,0.47,1.62,0.68,0.82,2.62,4.77,0.06,62.7,9.18,30.95,27.71,4.35,1.15,62.7,0.44,0.35,80.0,0.06,13.3,33.57,163.88,86.23,0.5,0.03,0.47,0.53,39.13,0.03,0.71,0.79,0.03,0.0,0.0,0.09,4.27,2.0,1.71,54.0,1835,25.0,78.567757880274,79.18627380933424,1,Mobile Front-Foot Defenders
Joris Kramer,1996-08-02,Eredivisie,Go Ahead Eagles,Left,Netherlands,Center Backs,3046,0.0,0.03,0.03,0.0,0.0,0.0,0.06,0.0,0.05,0.05,0.04,0.09,0.89,4.02,0.47,0.77,0.21,26.9,0.0,0.0,13.0,0.0,0.06,-0.05,-0.05,63.67,71.95,88.5,1204.33,415.4,22.9,24.2,94.6,34.24,36.43,94.0,5.88,9.48,62.0,0.06,0.44,5.02,0.56,0.09,68.16,3.66,1.57,0.15,0.3,0.18,0.47,0.0,0.0,0.0,0.0,0.12,0.74,1.42,1.12,0.0,0.0,0.21,0.09,0.0,0.15,0.09,0.0,0.0,0.06,0.0,0.0,0.89,0.44,0.5,0.3,0.09,0.38,0.65,59.1,0.27,1.18,0.89,0.83,1.71,7.27,0.06,84.68,12.03,43.4,37.52,4.25,1.33,84.68,0.27,0.15,55.6,0.09,33.3,49.96,236.76,138.19,0.74,0.03,0.71,0.18,58.15,0.0,0.77,0.53,0.0,0.0,0.03,0.0,4.05,2.57,2.16,54.4,1499,29.0,74.32878223886696,74.32878223886696,0,Dominant Anchors
Johan Vásquez,1998-10-22,SerieA,Genoa,Left,Mexico,Center Backs,3041,0.09,0.0,0.09,0.09,0.0,0.0,0.27,0.0,0.07,0.07,0.01,0.08,1.1,2.84,0.36,1.07,0.24,22.2,0.08,0.38,16.4,0.03,0.07,0.02,0.02,44.13,52.09,84.7,842.58,266.3,13.61,15.24,89.3,26.46,28.26,93.6,3.55,6.95,51.1,0.01,0.21,2.25,0.18,0.06,49.16,2.84,2.07,0.0,0.12,0.21,0.21,0.0,0.0,0.0,0.0,0.09,0.56,0.74,0.53,0.03,0.0,0.09,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.92,0.71,0.8,0.15,0.77,1.3,59.1,0.53,1.75,0.92,1.48,3.14,4.44,0.03,64.81,9.0,32.56,28.74,3.79,1.36,64.81,0.21,0.15,71.4,0.06,28.6,35.57,193.58,101.66,0.62,0.06,0.71,0.15,41.05,0.0,0.92,0.95,0.03,0.03,0.03,0.0,3.61,2.75,2.22,55.4,1664,27.0,75.38028458614276,75.38028458614276,2,Classical Defenders
William Saliba,2001-03-24,PremierLeague,Arsenal,Right,France,Center Backs,3039,0.06,0.0,0.06,0.06,0.0,0.0,0.06,0.03,0.07,0.07,0.03,0.09,0.47,4.09,0.18,0.18,0.06,33.3,0.33,1.0,5.4,0.0,0.38,-0.01,-0.01,71.46,75.78,94.3,1227.78,371.37,30.39,31.72,95.8,37.17,38.68,96.1,3.64,4.56,79.9,0.04,0.21,5.33,0.18,0.0,74.27,1.36,1.07,0.03,0.3,0.09,0.12,0.0,0.0,0.0,0.0,0.15,0.12,0.8,0.74,0.0,0.0,0.03,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.84,1.1,1.1,0.68,0.06,0.62,0.83,75.0,0.21,0.74,0.44,0.62,2.46,3.52,0.21,83.63,5.63,33.38,46.53,4.21,0.53,83.63,0.56,0.36,63.2,0.18,31.6,52.0,225.84,123.02,0.5,0.03,0.56,0.24,63.29,0.0,0.83,0.5,0.03,0.0,0.03,0.0,4.56,1.81,1.07,62.9,1993,24.0,81.77140684726726,85.35234429697023,7,World-Class Hybrid Leaders
