Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Gonçalo Costa,2000-02-18,PrimeiraLiga,Estoril,Left,Portugal,Fullbacks,509,0.35,0.0,0.35,0.35,0.0,0.0,0.18,0.0,0.02,0.02,0.07,0.11,2.83,2.12,6.72,0.71,0.35,50.0,0.5,1.0,20.8,0.0,0.03,0.34,0.34,34.3,50.22,68.3,512.95,216.78,19.27,23.52,82.0,12.55,17.86,70.3,1.24,4.42,28.0,0.05,0.88,1.24,0.71,0.18,36.78,13.44,1.24,0.0,0.0,4.24,12.2,0.0,0.0,0.0,0.0,0.0,2.3,1.95,1.41,0.18,0.0,0.0,0.35,0.0,0.53,0.35,0.0,0.0,0.0,0.18,0.0,2.48,1.06,0.88,1.41,0.18,1.24,2.3,53.8,1.06,0.71,0.35,1.41,3.89,3.71,0.0,63.65,3.36,20.33,26.17,17.86,1.24,63.65,2.3,0.71,30.8,1.59,69.2,26.7,143.75,66.13,1.41,0.35,1.77,0.53,30.94,0.0,2.3,0.88,0.0,0.0,0.0,0.0,5.48,1.24,1.77,41.2
Leonardo Lelo,2000-03-30,PrimeiraLiga,Casa Pia AC,Left,Portugal,Midfielders,2848,0.03,0.13,0.16,0.03,0.0,0.0,0.06,0.0,0.04,0.04,0.14,0.19,1.01,3.38,4.46,0.6,0.22,36.8,0.05,0.14,21.1,0.13,0.07,-0.01,-0.01,28.98,41.59,69.7,506.31,223.29,14.06,16.5,85.2,10.93,14.82,73.8,3.32,7.96,41.7,0.15,1.64,2.09,0.63,0.19,30.81,10.62,1.99,0.13,0.16,4.74,6.38,2.21,1.64,0.35,0.0,0.16,1.23,2.72,1.45,1.07,0.03,0.06,0.06,0.03,0.25,0.09,0.13,0.0,0.0,0.03,0.0,1.86,1.11,0.79,0.66,0.41,1.14,1.9,60.0,0.76,1.04,0.13,0.82,2.69,2.62,0.03,51.29,2.24,13.71,20.79,17.06,0.88,51.29,1.17,0.57,48.6,0.51,43.2,23.35,113.86,54.35,0.79,0.16,0.98,0.47,25.88,0.0,0.35,0.98,0.06,0.0,0.03,0.0,4.27,0.28,0.92,23.7
Larra,1997-12-17,PrimeiraLiga,Casa Pia AC,Right,Spain,Midfielders,2242,0.08,0.12,0.2,0.08,0.0,0.0,0.36,0.04,0.08,0.08,0.11,0.19,2.05,2.25,4.66,1.28,0.24,18.8,0.06,0.33,21.0,0.16,0.06,0.0,0.0,27.1,40.1,67.6,478.18,162.38,12.0,14.77,81.3,11.96,16.54,72.3,2.65,6.26,42.3,0.1,0.72,1.53,0.56,0.2,31.47,8.51,0.48,0.2,0.12,2.53,7.79,0.24,0.12,0.04,0.0,0.12,1.45,1.85,0.96,0.24,0.16,0.12,0.28,0.08,0.16,0.12,0.0,0.0,0.0,0.04,0.0,1.28,0.92,0.76,0.48,0.04,0.76,1.0,76.0,0.24,1.04,0.24,1.36,2.65,2.17,0.12,51.42,3.25,16.34,22.16,13.85,1.81,51.42,2.25,1.04,46.4,1.0,44.6,26.86,156.68,78.4,0.88,0.48,1.65,0.48,26.86,0.04,0.84,1.45,0.16,0.04,0.0,0.0,4.34,0.64,1.08,37.2
José Fonte,1983-12-22,PrimeiraLiga,Casa Pia AC,Right,Portugal,Center Backs,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.04,0.04,0.04,0.0,0.04,0.18,1.42,0.18,0.44,0.18,40.0,0.0,0.0,11.7,0.0,0.09,-0.04,-0.04,35.75,40.38,88.5,674.64,217.75,12.41,13.25,93.6,19.25,20.68,93.1,3.51,5.42,64.8,0.01,0.04,0.98,0.0,0.0,38.11,2.22,1.69,0.0,0.09,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.13,0.58,0.4,0.04,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.58,0.62,0.27,0.04,0.31,0.58,53.8,0.27,1.25,0.84,1.11,2.05,6.31,0.18,51.71,8.14,30.15,20.37,1.56,0.93,51.71,0.22,0.09,40.0,0.09,40.0,27.08,125.35,56.29,0.13,0.04,0.62,0.04,30.59,0.0,0.67,0.49,0.0,0.0,0.04,0.0,3.42,2.18,0.98,69.0
Cassiano,1989-06-16,PrimeiraLiga,Casa Pia AC,Right,Brazil,Forwards,1976,0.46,0.09,0.55,0.27,0.18,0.18,0.18,0.0,0.41,0.26,0.07,0.33,0.96,0.96,2.87,1.23,0.59,48.1,0.22,0.46,14.2,0.05,0.21,0.05,0.01,7.06,12.07,58.5,93.32,21.54,4.05,5.65,71.8,2.32,3.78,61.4,0.18,0.68,26.7,0.05,0.68,0.5,0.32,0.09,11.16,0.64,0.05,0.09,0.0,0.5,0.0,0.05,0.05,0.0,0.0,0.27,0.55,1.5,0.96,0.05,0.09,0.18,0.18,0.05,0.18,0.09,0.0,0.0,0.05,0.0,0.05,1.0,0.55,0.41,0.36,0.23,0.32,0.77,41.2,0.46,0.77,0.09,0.14,1.14,0.55,0.0,20.54,0.64,2.14,9.7,8.93,2.82,20.36,1.0,0.27,27.3,0.55,54.5,10.34,40.95,17.22,0.27,0.32,1.82,0.64,12.84,0.0,2.19,1.59,0.55,0.0,0.0,0.0,1.78,2.0,3.6,35.8
Duplexe Tchamba,1998-07-10,PrimeiraLiga,Casa Pia AC,Left,Cameroon,Center Backs,1814,0.1,0.05,0.15,0.1,0.0,0.0,0.25,0.0,0.03,0.03,0.02,0.05,0.25,3.32,0.05,0.5,0.15,30.0,0.2,0.67,10.1,0.0,0.06,0.07,0.07,42.67,55.42,77.0,871.32,396.32,15.48,17.22,89.9,19.55,23.07,84.7,7.05,13.64,51.6,0.01,0.2,3.52,0.2,0.05,48.82,6.55,2.08,0.05,0.84,0.2,2.83,0.0,0.0,0.0,0.0,0.05,0.45,0.94,0.79,0.0,0.0,0.05,0.1,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,1.54,0.89,1.24,0.25,0.05,0.99,1.64,60.6,0.65,1.29,0.79,1.54,3.08,5.46,0.1,67.18,10.27,39.05,25.8,2.83,1.24,67.18,0.6,0.3,50.0,0.2,33.3,35.18,138.52,65.69,0.25,0.0,0.69,0.1,38.3,0.0,1.09,0.69,0.05,0.0,0.1,0.0,4.12,1.98,1.24,61.5
Jérémy Livolant,1998-01-09,PrimeiraLiga,Casa Pia AC,Right,France,Att Mid / Wingers,1802,0.2,0.2,0.4,0.2,0.0,0.0,0.05,0.05,0.21,0.21,0.13,0.35,2.6,2.2,5.99,0.95,0.45,47.4,0.21,0.44,16.8,0.0,0.22,-0.02,-0.02,18.73,27.07,69.2,284.13,81.46,10.74,13.29,80.8,5.94,8.39,70.8,1.3,3.15,41.3,0.11,1.0,1.8,0.7,0.35,24.67,2.35,0.65,0.05,0.1,3.25,0.7,0.85,0.8,0.0,0.0,0.05,0.95,2.45,1.65,0.3,0.25,0.0,0.25,0.0,0.55,0.3,0.05,0.1,0.0,0.1,0.0,0.6,0.55,0.3,0.25,0.05,0.15,0.6,25.0,0.45,1.0,0.1,0.0,0.6,0.8,0.0,36.96,0.65,6.04,16.13,15.38,2.55,36.96,2.1,0.85,40.5,1.1,52.4,22.57,137.35,63.68,1.35,0.9,2.5,0.95,25.17,0.0,0.95,2.35,0.5,0.05,0.0,0.0,3.5,0.95,1.8,34.5
Andrian Kraev,1999-02-14,PrimeiraLiga,Casa Pia AC,Right,Bulgaria,Midfielders,1664,0.05,0.0,0.05,0.05,0.0,0.0,0.49,0.0,0.09,0.09,0.01,0.1,0.22,3.35,0.7,0.6,0.05,9.1,0.09,1.0,11.4,0.0,0.15,-0.04,-0.04,26.66,34.35,77.6,446.7,115.04,14.22,17.2,82.7,9.41,11.57,81.3,2.43,3.46,70.3,0.02,0.16,2.6,0.22,0.05,33.59,0.76,0.65,0.0,0.32,0.43,0.05,0.0,0.0,0.0,0.0,0.0,0.54,1.08,0.87,0.0,0.0,0.16,0.05,0.0,0.16,0.05,0.0,0.0,0.11,0.0,0.0,2.27,1.19,0.7,1.08,0.49,1.19,2.27,52.4,1.08,0.97,0.49,1.14,3.41,1.57,0.16,44.95,2.7,12.82,26.39,5.95,1.14,44.95,0.65,0.32,50.0,0.32,50.0,19.85,75.56,22.66,0.43,0.0,1.62,0.76,24.83,0.0,3.08,0.76,0.0,0.0,0.0,0.0,4.54,3.25,2.38,57.7
Nuno Gonçalo Moreira,1999-06-16,PrimeiraLiga,Vasco da Gama,Right,Portugal,Att Mid / Wingers,1491,0.3,0.3,0.6,0.3,0.0,0.0,0.18,0.06,0.18,0.18,0.13,0.31,2.41,4.77,5.37,2.17,0.91,41.7,0.14,0.33,21.1,0.12,0.08,0.12,0.12,23.96,32.78,73.1,401.77,125.79,12.43,15.03,82.7,7.36,9.54,77.2,2.9,5.49,52.7,0.17,1.27,2.72,0.85,0.18,30.18,2.47,0.91,0.54,0.36,2.96,0.42,1.03,0.85,0.06,0.0,0.12,0.72,3.14,1.87,0.48,0.18,0.24,0.3,0.06,0.54,0.24,0.12,0.06,0.06,0.06,0.0,1.69,1.15,0.42,0.78,0.48,0.78,1.69,46.4,0.91,0.66,0.06,0.36,2.05,0.91,0.0,44.37,0.72,5.13,22.09,18.17,2.29,44.37,2.84,1.27,44.7,1.33,46.8,26.2,142.39,64.1,1.21,0.85,2.35,1.15,30.66,0.06,1.33,1.57,0.06,0.06,0.0,0.0,4.59,0.66,0.97,40.7
André Geraldes,1991-05-02,PrimeiraLiga,Casa Pia AC,Both,Portugal,Midfielders,1342,0.0,0.07,0.07,0.0,0.0,0.0,0.34,0.0,0.02,0.02,0.07,0.09,0.94,2.55,3.15,0.2,0.07,33.3,0.0,0.0,13.2,0.0,0.11,-0.02,-0.02,30.11,37.76,79.8,542.21,187.24,12.74,13.75,92.7,14.35,17.37,82.6,2.55,4.9,52.1,0.05,0.6,2.01,0.4,0.4,30.18,7.38,0.6,0.0,0.13,1.48,6.71,0.07,0.07,0.0,0.0,0.2,0.8,1.48,1.01,0.27,0.07,0.07,0.07,0.0,0.13,0.07,0.07,0.0,0.0,0.0,0.0,1.14,0.54,0.87,0.27,0.0,0.6,0.74,81.8,0.13,1.01,0.34,0.74,1.88,3.82,0.0,46.54,4.76,17.7,18.64,10.46,0.47,46.54,0.87,0.47,53.8,0.4,46.2,21.46,102.68,52.71,0.6,0.2,1.14,0.27,23.47,0.0,1.01,0.8,0.07,0.0,0.0,0.0,3.96,0.8,0.74,52.2
Cauê,2002-11-16,PrimeiraLiga,Casa Pia AC,Right,Brazil,Forwards,1016,0.18,0.0,0.18,0.18,0.0,0.0,0.44,0.09,0.17,0.17,0.01,0.17,0.89,1.77,4.96,1.59,0.35,22.2,0.11,0.5,19.1,0.0,0.1,0.01,0.01,12.76,17.72,72.0,181.06,43.67,6.64,8.59,77.3,3.72,4.96,75.0,0.97,1.24,78.6,0.02,0.09,1.24,0.35,0.0,16.21,1.33,0.0,0.18,0.09,0.27,0.09,0.0,0.0,0.0,0.0,0.18,0.8,1.15,0.62,0.0,0.18,0.18,0.18,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.53,0.18,0.09,0.35,0.09,0.09,0.53,16.7,0.44,0.89,0.18,0.35,0.89,1.51,0.0,30.65,1.77,3.9,16.48,10.98,1.68,30.65,2.13,0.8,37.5,1.33,62.5,17.89,83.44,39.69,1.15,0.18,4.52,2.13,22.77,0.0,2.13,3.28,0.27,0.0,0.0,0.0,3.45,2.39,5.05,32.1
Marcelo dos Santos Ferreira,1989-07-27,PrimeiraLiga,Moreirense,Right,Brazil,Center Backs,2970,0.03,0.0,0.03,0.03,0.0,0.0,0.21,0.0,0.03,0.03,0.02,0.05,0.09,1.48,0.09,0.24,0.06,25.0,0.13,0.5,9.4,0.0,0.12,0.0,0.0,42.97,50.55,85.0,905.0,300.03,10.48,11.52,91.1,26.61,28.79,92.4,5.39,9.3,58.0,0.02,0.3,1.67,0.03,0.0,47.82,2.67,2.48,0.03,0.36,0.0,0.09,0.0,0.0,0.0,0.0,0.06,0.18,0.76,0.7,0.0,0.0,0.06,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,1.52,0.88,1.24,0.24,0.03,0.88,1.27,69.0,0.39,1.27,1.0,0.91,2.42,6.64,0.09,62.12,8.61,40.09,21.0,1.21,0.88,62.12,0.09,0.06,66.7,0.03,33.3,33.3,132.58,69.73,0.06,0.0,0.15,0.09,38.67,0.0,1.12,0.82,0.03,0.0,0.03,0.0,2.18,2.85,1.88,60.3
Alan,2000-03-08,PrimeiraLiga,Moreirense,Right,Brazil,Att Mid / Wingers,2513,0.25,0.21,0.47,0.07,0.18,0.18,0.21,0.0,0.22,0.08,0.15,0.23,1.68,5.87,3.55,1.36,0.54,39.5,0.05,0.13,25.8,0.14,0.06,0.03,0.0,35.63,44.3,80.4,553.47,176.67,18.16,20.06,90.5,12.61,14.68,85.9,2.65,5.3,50.0,0.14,2.36,3.9,1.04,0.07,38.93,5.09,2.76,0.11,0.25,2.97,0.18,1.61,0.61,0.72,0.04,0.29,1.15,4.19,3.01,0.72,0.25,0.11,0.07,0.04,0.47,0.29,0.14,0.04,0.0,0.0,0.0,1.0,0.43,0.29,0.47,0.25,0.32,1.0,32.1,0.68,0.5,0.04,0.29,1.29,0.32,0.0,52.18,0.21,5.62,30.51,16.8,1.58,52.0,1.79,1.04,58.0,0.64,36.0,32.41,157.9,80.04,1.72,0.11,2.04,1.68,39.14,0.0,1.15,1.97,0.18,0.0,0.0,0.0,3.55,0.21,0.86,20.0
Godfried Frimpong,1999-07-21,PrimeiraLiga,Moreirense,Left,Netherlands,Fullbacks,2539,0.04,0.11,0.14,0.04,0.0,0.0,0.21,0.0,0.02,0.02,0.1,0.12,0.99,2.34,3.47,0.25,0.11,42.9,0.14,0.33,15.7,0.0,0.08,0.01,0.01,29.88,42.25,70.7,460.1,205.98,15.99,18.5,86.4,11.2,14.82,75.6,1.63,5.67,28.8,0.08,0.67,1.6,1.13,0.78,31.9,10.03,1.13,0.04,0.21,2.84,8.83,0.07,0.07,0.0,0.0,0.32,1.49,1.1,0.96,0.04,0.0,0.04,0.04,0.04,0.21,0.14,0.04,0.0,0.0,0.04,0.0,1.03,0.64,0.67,0.32,0.04,0.57,0.85,66.7,0.28,0.78,0.25,1.38,2.41,4.4,0.04,53.17,3.44,22.33,21.13,10.17,0.64,53.17,0.99,0.35,35.7,0.64,64.3,22.72,93.33,37.82,0.82,0.07,1.03,0.5,26.48,0.0,0.96,0.67,0.07,0.0,0.0,0.0,2.94,0.82,1.1,42.6
Maracás,1994-04-27,PrimeiraLiga,Moreirense,Right,Brazil,Center Backs,2393,0.04,0.04,0.08,0.04,0.0,0.0,0.23,0.0,0.05,0.05,0.03,0.09,0.11,1.24,0.08,0.41,0.19,45.5,0.09,0.2,8.9,0.0,0.13,-0.02,-0.02,38.55,44.27,87.1,761.03,240.4,11.36,12.07,94.1,22.79,24.48,93.1,3.87,6.43,60.2,0.0,0.04,0.68,0.0,0.0,43.03,1.13,1.05,0.0,0.15,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.15,0.34,0.19,0.0,0.04,0.11,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,1.17,0.68,0.9,0.26,0.0,0.64,0.94,68.0,0.3,1.24,0.98,1.02,2.18,6.28,0.04,55.85,10.53,38.66,16.47,0.75,0.56,55.85,0.26,0.15,57.1,0.11,42.9,30.5,106.89,44.91,0.04,0.0,0.38,0.11,35.84,0.0,0.79,0.56,0.08,0.0,0.04,0.0,2.63,1.88,1.24,60.2
Ismael,1999-03-25,PrimeiraLiga,Moreirense,Right,Portugal,Midfielders,2021,0.04,0.04,0.09,0.04,0.0,0.0,0.27,0.0,0.08,0.08,0.03,0.12,0.62,4.23,1.56,0.49,0.09,18.2,0.09,0.5,20.2,0.0,0.17,-0.04,-0.04,37.9,44.84,84.5,631.78,189.62,18.88,21.11,89.5,13.94,15.59,89.4,3.47,5.3,65.5,0.03,0.67,3.79,0.45,0.13,43.86,0.89,0.85,0.04,0.62,0.71,0.04,0.0,0.0,0.0,0.0,0.09,0.45,1.78,1.43,0.0,0.04,0.0,0.22,0.09,0.13,0.04,0.0,0.0,0.0,0.09,0.0,3.12,1.65,1.43,1.47,0.22,1.07,1.78,60.0,0.71,1.2,0.49,1.56,4.68,2.18,0.04,56.16,2.36,16.03,32.82,8.1,0.58,56.16,0.58,0.31,53.8,0.22,38.5,26.85,114.8,46.67,0.62,0.09,1.34,0.8,35.23,0.0,1.91,1.6,0.0,0.0,0.0,0.0,4.32,1.16,1.25,48.1
Guilherme Schettine,1995-10-10,PrimeiraLiga,Moreirense,Right,Brazil,Forwards,1699,0.26,0.21,0.48,0.26,0.0,0.0,0.21,0.05,0.26,0.26,0.1,0.36,1.22,1.01,2.91,2.33,1.01,43.2,0.11,0.26,17.1,0.21,0.12,0.0,0.0,11.76,17.11,68.7,152.56,26.12,6.36,8.1,78.4,3.71,5.51,67.3,0.42,0.95,44.4,0.04,0.9,0.58,0.32,0.05,14.57,2.54,0.0,0.05,0.05,0.48,0.16,0.0,0.0,0.0,0.0,0.0,0.37,2.07,1.27,0.0,0.21,0.32,0.21,0.05,0.32,0.21,0.0,0.05,0.05,0.0,0.0,0.53,0.32,0.11,0.26,0.16,0.26,0.58,45.5,0.32,0.58,0.11,0.11,0.64,1.27,0.0,29.03,1.38,3.44,14.89,11.12,3.13,29.03,1.85,0.69,37.1,1.17,62.9,15.94,81.15,37.03,0.85,0.26,2.81,0.9,19.44,0.0,2.44,1.59,0.69,0.0,0.0,0.0,2.7,2.86,3.6,44.3
Madson,1999-08-26,PrimeiraLiga,FC Juárez,Left,Brazil,Att Mid / Wingers,1173,0.15,0.08,0.23,0.15,0.0,0.0,0.08,0.0,0.15,0.15,0.12,0.28,3.22,2.23,6.91,2.23,1.07,48.3,0.07,0.14,19.6,0.23,0.07,0.0,0.0,17.57,26.32,66.8,252.43,68.98,10.43,13.04,80.0,5.06,7.52,67.3,1.15,3.3,34.9,0.08,1.3,0.84,0.69,0.08,23.71,2.53,0.61,0.08,0.0,3.45,0.15,1.76,1.3,0.15,0.0,0.08,0.46,3.15,2.15,0.38,0.08,0.15,0.38,0.0,0.31,0.15,0.0,0.0,0.0,0.15,0.0,1.38,1.15,0.61,0.69,0.08,0.69,1.46,47.4,0.77,0.92,0.0,0.84,2.23,1.3,0.0,38.59,0.84,5.52,15.04,18.64,2.99,38.59,2.84,0.92,32.4,1.3,45.9,23.17,142.25,76.57,1.92,1.38,2.61,0.92,26.32,0.0,1.0,3.3,0.61,0.08,0.0,0.0,3.91,1.07,1.3,45.2
Gabriel Airton de Souza,1996-03-29,PrimeiraLiga,Shanghai SIPG,Right,Brazil,Att Mid / Wingers,910,0.3,0.1,0.4,0.3,0.0,0.0,0.1,0.0,0.18,0.18,0.02,0.19,2.27,1.38,6.33,1.78,0.49,27.8,0.17,0.6,16.8,0.0,0.1,0.12,0.12,11.57,16.42,70.5,152.7,33.73,7.22,8.41,85.9,3.36,5.04,66.7,0.3,0.49,60.0,0.04,0.3,0.3,0.3,0.1,16.12,0.1,0.0,0.1,0.0,0.89,0.1,0.0,0.0,0.0,0.0,0.2,0.69,2.47,1.19,0.0,0.69,0.2,0.4,0.0,0.49,0.1,0.0,0.3,0.0,0.1,0.0,1.68,0.99,0.49,1.09,0.1,0.49,1.19,41.7,0.69,0.89,0.1,0.3,1.98,0.4,0.0,28.58,0.3,5.04,10.88,13.95,2.18,28.58,3.86,1.88,48.7,1.58,41.0,19.29,134.8,72.4,1.78,0.89,2.57,0.89,20.08,0.0,1.48,2.97,0.1,0.1,0.0,0.0,3.56,0.59,2.47,19.4
Ivo Rodrigues,1995-03-30,PrimeiraLiga,Moreirense,Right,Portugal,Midfielders,1394,0.06,0.13,0.19,0.06,0.0,0.0,0.39,0.0,0.07,0.07,0.08,0.15,1.74,5.1,3.87,1.1,0.32,29.4,0.06,0.2,21.1,0.13,0.07,-0.01,-0.01,35.06,44.03,79.6,585.06,187.88,16.98,18.98,89.5,13.69,16.4,83.5,3.23,5.68,56.8,0.07,0.65,3.16,0.65,0.13,40.48,3.49,2.26,0.32,0.19,1.42,0.71,0.32,0.06,0.19,0.0,0.06,0.9,1.94,1.48,0.13,0.0,0.0,0.32,0.0,0.19,0.19,0.0,0.0,0.0,0.0,0.0,2.26,1.29,1.1,1.03,0.13,1.42,2.45,57.9,1.03,1.48,0.39,0.97,3.23,1.48,0.06,58.75,2.39,14.46,30.34,14.98,1.55,58.75,3.1,1.1,35.4,1.55,50.0,33.38,180.52,84.45,2.0,0.39,2.32,2.65,39.9,0.0,1.94,4.26,0.0,0.0,0.0,0.0,5.94,1.48,2.32,39.0
Marious Vrousai,1998-07-02,PrimeiraLiga,Rio Ave,Both,Greece,Fullbacks,2547,0.04,0.11,0.14,0.04,0.0,0.0,0.18,0.0,0.08,0.08,0.07,0.16,1.66,4.03,3.39,1.17,0.35,30.3,0.03,0.1,16.4,0.07,0.07,-0.05,-0.05,36.11,49.86,72.4,622.37,255.19,17.07,20.35,83.9,14.81,19.54,75.8,3.36,6.93,48.5,0.07,0.78,2.86,0.74,0.25,38.8,10.57,1.66,0.11,0.46,2.16,8.59,0.32,0.14,0.14,0.0,0.49,1.24,2.19,1.52,0.21,0.11,0.21,0.11,0.04,0.18,0.11,0.0,0.04,0.04,0.0,0.0,2.51,1.63,1.55,0.71,0.25,1.45,2.86,50.6,1.41,1.31,0.18,1.38,3.89,3.46,0.07,62.76,4.31,21.84,27.92,13.89,1.94,62.76,2.79,1.45,51.9,1.24,44.3,28.16,141.27,72.05,1.17,0.25,1.59,0.64,32.86,0.0,1.24,1.17,0.07,0.0,0.04,0.0,5.3,1.34,1.06,55.9
Omar Richards,1998-02-15,PrimeiraLiga,Rio Ave,Left,England,Fullbacks,1989,0.0,0.05,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.04,0.04,1.45,3.76,3.3,0.18,0.05,25.0,0.0,0.0,28.8,0.0,0.02,0.0,0.0,42.13,51.99,81.0,685.2,270.91,21.27,23.17,91.8,17.24,20.5,84.1,2.71,6.11,44.4,0.06,0.5,2.94,0.5,0.27,41.49,10.23,1.36,0.05,0.18,1.95,8.87,0.0,0.0,0.0,0.0,0.27,0.68,1.27,0.91,0.09,0.09,0.0,0.18,0.0,0.09,0.05,0.0,0.05,0.0,0.0,0.0,2.94,1.81,1.9,0.91,0.14,1.58,2.22,71.4,0.63,1.4,0.36,0.81,3.76,3.71,0.14,64.21,3.35,23.57,29.68,11.58,0.54,64.21,2.26,0.95,42.0,1.09,48.0,31.13,146.52,78.19,1.22,0.09,1.13,0.63,36.88,0.0,1.13,1.36,0.18,0.0,0.0,0.0,3.8,0.68,0.72,48.4
Kiko Bondoso,1995-11-17,PrimeiraLiga,Rio Ave,Both,Portugal,Att Mid / Wingers,1949,0.09,0.05,0.14,0.09,0.0,0.0,0.05,0.0,0.1,0.1,0.11,0.21,1.8,2.54,6.79,0.83,0.28,33.3,0.11,0.33,15.6,0.0,0.12,-0.01,-0.01,19.9,25.91,76.8,281.78,65.3,12.33,14.32,86.1,5.82,7.53,77.3,1.02,1.62,62.9,0.07,1.02,1.02,0.6,0.18,25.44,0.18,0.05,0.05,0.23,1.06,0.09,0.0,0.0,0.0,0.0,0.28,1.15,2.31,1.75,0.0,0.09,0.18,0.23,0.05,0.14,0.09,0.0,0.0,0.0,0.0,0.05,1.57,1.06,0.88,0.46,0.23,0.79,1.62,48.6,0.83,0.6,0.0,0.55,2.12,0.42,0.0,33.29,0.37,4.8,16.44,12.65,2.49,33.29,1.85,0.55,30.0,1.02,55.0,20.23,109.76,58.83,1.29,0.51,1.39,1.11,23.92,0.0,0.55,1.52,0.23,0.0,0.0,0.0,4.29,0.28,1.11,20.0
Aderlan Santos,1989-04-09,PrimeiraLiga,AVS Futebol,Right,Brazil,Center Backs,2178,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.05,0.05,0.0,0.05,0.12,1.12,0.12,0.54,0.08,15.4,0.0,0.0,16.3,0.0,0.09,-0.05,-0.05,38.43,44.67,86.0,778.84,261.07,9.63,10.99,87.6,24.17,25.99,93.0,3.97,6.41,61.9,0.01,0.0,0.79,0.17,0.0,42.19,2.19,2.02,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.29,0.21,0.45,0.29,0.0,0.0,0.12,0.0,0.04,0.12,0.0,0.0,0.0,0.12,0.0,0.0,1.74,1.03,1.16,0.58,0.0,0.95,1.36,69.7,0.41,1.32,0.91,1.12,2.85,8.31,0.08,58.8,11.53,37.23,20.99,0.91,0.58,58.8,0.08,0.08,100.0,0.0,0.0,27.15,99.01,40.54,0.04,0.0,0.33,0.0,32.48,0.0,0.95,0.21,0.04,0.0,0.0,0.12,4.21,2.85,1.49,65.7
