Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Daan Heymans,1999-06-15,BelgianPro,Charleroi,Right,Belgium,Att Mid / Wingers,2516,0.39,0.04,0.43,0.25,0.14,0.18,0.21,0.0,0.48,0.34,0.08,0.41,1.07,5.33,5.65,2.5,0.86,34.3,0.1,0.29,15.6,0.0,0.13,-0.08,-0.09,34.73,46.57,74.6,539.28,154.5,17.03,22.07,77.1,12.77,16.38,77.9,2.68,3.97,67.6,0.14,0.97,3.93,0.75,0.11,45.61,0.57,0.11,0.21,0.32,1.11,0.21,0.0,0.0,0.0,0.0,0.39,0.72,2.75,2.5,0.07,0.0,0.18,0.0,0.0,0.25,0.14,0.0,0.0,0.11,0.0,0.0,1.65,1.04,0.32,1.14,0.18,0.47,0.93,50.0,0.47,0.82,0.11,0.5,2.15,1.61,0.04,57.23,1.82,6.83,31.12,19.6,4.76,57.05,0.79,0.54,68.2,0.21,27.3,37.95,189.09,59.95,1.47,0.25,1.61,0.57,40.64,0.0,1.4,0.36,0.14,0.0,0.0,0.0,3.93,5.22,3.86,57.5
Jérémy Pétris,1998-01-28,BelgianPro,Charleroi,Right,France,Fullbacks,2290,0.0,0.08,0.08,0.0,0.0,0.0,0.24,0.0,0.03,0.03,0.1,0.13,3.38,3.62,6.17,0.55,0.16,28.6,0.0,0.0,16.6,0.0,0.05,-0.03,-0.03,29.99,44.57,67.3,560.99,199.97,11.4,14.5,78.6,14.15,20.55,68.8,3.66,6.8,53.8,0.09,0.83,2.16,0.75,0.31,35.06,9.47,0.51,0.08,0.16,3.14,8.96,0.0,0.0,0.0,0.0,0.04,1.77,2.2,1.38,0.24,0.24,0.2,0.12,0.04,0.08,0.04,0.04,0.0,0.0,0.0,0.0,2.2,1.41,1.22,0.86,0.12,0.9,1.18,76.7,0.28,0.51,0.08,1.26,3.46,2.36,0.0,56.99,2.28,14.03,25.86,18.24,2.12,56.99,3.26,1.38,42.2,1.3,39.8,33.41,270.2,138.1,2.2,0.9,1.73,0.71,30.54,0.0,1.34,2.28,0.08,0.0,0.04,0.0,4.72,1.38,0.71,66.0
Vetle Dragsnes,1994-02-06,BelgianPro,Charleroi,Left,Norway,Fullbacks,2155,0.0,0.04,0.04,0.0,0.0,0.0,0.08,0.0,0.03,0.03,0.12,0.15,2.3,3.84,5.51,0.42,0.08,20.0,0.0,0.0,18.8,0.0,0.07,-0.03,-0.03,39.55,51.29,77.1,649.67,252.71,18.29,21.38,85.5,17.54,22.51,77.9,2.38,4.72,50.4,0.11,1.09,2.51,1.13,0.54,41.22,9.86,0.25,0.0,0.0,2.59,9.56,0.04,0.0,0.0,0.0,0.21,0.63,2.17,1.96,0.08,0.04,0.04,0.04,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.75,1.29,1.17,0.46,0.13,1.09,2.21,49.1,1.13,1.09,0.25,0.38,2.13,3.97,0.0,62.06,3.76,18.58,26.77,17.25,1.38,62.06,1.29,0.63,48.4,0.67,51.6,35.25,221.18,107.33,2.34,0.33,0.92,0.5,34.41,0.0,0.75,0.42,0.17,0.0,0.0,0.0,3.34,0.84,0.63,57.1
Parfait Guiagon,2001-02-22,BelgianPro,Charleroi,Right,Côte d'Ivoire,Att Mid / Wingers,1971,0.23,0.18,0.41,0.23,0.0,0.0,0.27,0.0,0.24,0.24,0.19,0.43,4.29,4.06,8.04,2.83,1.0,35.5,0.08,0.23,19.7,0.0,0.09,-0.01,-0.01,32.05,39.95,80.2,457.03,106.8,17.35,20.09,86.4,10.64,13.06,81.5,1.42,2.56,55.4,0.16,1.37,2.51,1.14,0.27,39.45,0.23,0.0,0.32,0.18,1.32,0.23,0.0,0.0,0.0,0.0,0.27,1.6,3.2,2.33,0.0,0.5,0.09,0.27,0.0,0.59,0.37,0.0,0.14,0.05,0.05,0.0,1.1,0.82,0.23,0.59,0.27,0.37,1.05,34.8,0.68,0.68,0.0,0.37,1.46,0.5,0.0,53.97,0.96,5.98,23.88,25.34,4.2,53.97,5.48,3.06,55.8,2.28,41.7,42.33,295.98,141.32,3.38,1.51,3.06,1.69,40.91,0.0,0.91,1.42,0.05,0.05,0.0,0.0,5.25,0.64,1.19,35.0
Antoine Bernier,1997-09-10,BelgianPro,Charleroi,Right,Belgium,Att Mid / Wingers,1667,0.16,0.16,0.32,0.16,0.0,0.0,0.27,0.0,0.17,0.17,0.21,0.38,3.02,3.02,9.72,1.62,0.38,23.3,0.1,0.43,17.1,0.0,0.11,-0.01,-0.01,22.62,30.13,75.1,335.43,101.88,11.55,14.36,80.5,9.02,11.34,79.5,0.92,2.16,42.5,0.2,1.57,1.94,1.13,0.32,28.83,1.24,0.11,0.05,0.05,2.81,0.49,0.59,0.11,0.43,0.0,0.05,1.3,3.89,3.13,0.05,0.27,0.27,0.16,0.0,0.38,0.27,0.0,0.0,0.0,0.11,0.0,2.16,1.51,0.27,1.24,0.65,0.97,1.73,56.3,0.76,1.13,0.0,0.38,2.54,0.38,0.0,41.36,0.7,3.89,15.55,22.62,4.32,41.36,2.97,1.19,40.0,1.46,49.1,29.15,203.86,77.31,2.0,0.86,2.11,1.46,28.18,0.0,1.03,0.92,0.49,0.11,0.0,0.0,3.51,0.7,1.4,33.3
Isaac Mbenza,1996-03-08,BelgianPro,Charleroi,Right,Belgium,Att Mid / Wingers,925,0.29,0.1,0.39,0.29,0.0,0.0,0.1,0.0,0.16,0.16,0.34,0.49,3.21,2.72,10.51,2.63,1.07,40.7,0.11,0.27,21.3,0.58,0.06,0.14,0.14,31.43,44.76,70.2,559.17,143.42,14.59,18.1,80.6,11.19,14.79,75.7,4.28,9.34,45.8,0.24,2.92,1.36,1.95,1.26,39.02,5.74,1.56,0.29,0.39,7.69,0.78,3.31,1.26,1.46,0.0,0.0,1.26,4.96,3.21,1.26,0.19,0.0,0.29,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.07,0.97,0.39,0.49,0.19,0.68,1.85,36.8,1.17,0.49,0.1,0.29,1.36,1.56,0.0,54.58,1.46,7.39,19.17,28.8,3.11,54.58,2.04,0.68,33.3,1.17,57.1,39.89,271.17,131.55,2.92,1.46,1.56,0.78,37.95,0.0,0.58,0.88,0.39,0.0,0.0,0.0,4.28,0.19,0.29,40.0
Žan Rogelj,1999-11-25,BelgianPro,Charleroi,Right,Slovenia,Fullbacks,828,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.04,0.04,0.11,0.15,3.26,3.26,6.85,0.65,0.22,33.3,0.0,0.0,17.8,0.0,0.06,-0.04,-0.04,39.24,50.0,78.5,651.63,220.43,17.39,19.13,90.9,17.61,23.15,76.1,2.72,4.89,55.6,0.07,0.76,2.83,0.98,0.54,42.28,7.61,0.43,0.0,0.11,3.04,7.17,0.0,0.0,0.0,0.0,0.11,1.09,2.17,1.96,0.11,0.0,0.0,0.11,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,1.74,0.98,0.87,0.65,0.22,0.98,1.85,52.9,0.87,0.87,0.43,0.98,2.72,4.24,0.0,61.3,3.37,16.74,27.83,17.07,1.74,61.3,1.3,0.22,16.7,0.87,66.7,38.8,268.8,128.7,2.39,0.87,1.2,0.54,36.63,0.0,0.22,0.65,0.0,0.0,0.0,0.0,3.04,0.87,0.76,53.3
Birger Verstraete,1994-04-16,BelgianPro,OH Leuven,Right,Belgium,Midfielders,2142,0.0,0.13,0.13,0.0,0.0,0.0,0.38,0.0,0.03,0.03,0.07,0.1,0.34,4.29,0.5,0.67,0.08,12.5,0.0,0.0,25.1,0.13,0.04,-0.03,-0.03,33.66,41.85,80.4,707.4,210.97,9.79,11.72,83.5,16.76,18.87,88.9,6.09,9.03,67.4,0.08,1.01,4.29,0.76,0.13,37.27,4.24,2.31,0.08,0.42,2.14,0.13,1.81,0.63,0.84,0.0,0.34,0.5,2.06,1.39,0.5,0.04,0.04,0.04,0.04,0.21,0.13,0.04,0.04,0.0,0.0,0.0,2.27,1.3,1.26,0.76,0.25,0.76,1.81,41.9,1.05,1.01,0.21,1.81,4.08,2.18,0.0,51.3,3.15,13.95,29.24,8.7,0.21,51.3,0.46,0.34,72.7,0.13,27.3,31.85,176.22,63.74,0.92,0.08,0.8,0.55,28.95,0.0,1.43,1.6,0.04,0.0,0.0,0.0,3.57,1.18,0.76,60.9
Federico Ricca,1994-12-01,BelgianPro,OH Leuven,Left,Uruguay,Center Backs,1907,0.05,0.0,0.05,0.05,0.0,0.0,0.38,0.05,0.06,0.06,0.03,0.09,0.61,4.01,0.24,0.38,0.05,12.5,0.13,1.0,10.5,0.0,0.16,-0.01,-0.01,49.37,58.62,84.2,1100.06,395.44,12.03,13.64,88.2,27.94,30.44,91.8,8.87,13.36,66.4,0.04,0.28,4.15,0.28,0.05,55.69,2.69,1.79,0.05,0.71,0.33,0.85,0.0,0.0,0.0,0.0,0.24,0.42,1.13,0.85,0.09,0.0,0.19,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.42,0.94,1.04,0.33,0.05,0.61,1.09,56.5,0.47,1.56,0.94,1.04,2.45,6.51,0.0,71.17,9.63,37.94,29.78,3.73,0.8,71.17,0.09,0.05,50.0,0.05,50.0,49.27,323.9,190.85,0.9,0.0,0.38,0.19,46.53,0.0,1.18,0.71,0.05,0.0,0.0,0.0,3.35,2.17,2.45,46.9
Siebe Schrijvers,1996-07-18,BelgianPro,OH Leuven,Right,Belgium,Midfielders,1819,0.2,0.15,0.35,0.05,0.15,0.15,0.25,0.0,0.26,0.14,0.12,0.26,0.94,5.64,2.62,1.48,0.2,13.3,0.03,0.25,20.8,0.1,0.09,-0.06,-0.09,30.18,39.98,75.5,545.39,166.49,11.33,13.95,81.2,14.6,17.91,81.5,3.07,5.79,53.0,0.13,1.53,3.66,1.09,0.2,36.91,2.77,1.24,0.15,0.15,2.52,0.4,0.94,0.15,0.69,0.0,0.3,0.99,3.07,2.23,0.35,0.1,0.15,0.1,0.15,0.3,0.25,0.0,0.0,0.05,0.0,0.0,3.12,1.63,0.89,1.78,0.45,1.39,2.18,63.6,0.79,1.34,0.3,1.63,4.75,2.72,0.0,53.98,2.87,11.92,27.26,15.34,1.68,53.83,1.78,0.94,52.8,0.79,44.4,32.46,180.15,70.41,1.78,0.25,1.93,1.34,29.04,0.0,1.14,1.09,0.0,0.0,0.05,0.05,4.9,0.59,0.59,50.0
Konan N'dri,2000-10-27,BelgianPro,Lecce,Left,Côte d'Ivoire,Att Mid / Wingers,1587,0.17,0.11,0.28,0.17,0.0,0.0,0.11,0.0,0.14,0.14,0.18,0.33,4.88,2.27,8.22,2.5,0.79,31.8,0.07,0.21,20.3,0.0,0.06,0.03,0.03,14.91,22.0,67.8,249.75,75.26,6.86,9.13,75.2,6.18,8.11,76.2,1.19,2.16,55.3,0.14,1.36,1.19,0.79,0.28,20.36,1.53,0.06,0.11,0.23,1.87,0.85,0.17,0.0,0.0,0.0,0.11,1.98,3.12,2.44,0.0,0.23,0.11,0.23,0.11,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.16,1.19,0.74,0.91,0.51,0.62,1.47,42.3,0.85,1.36,0.11,0.34,2.5,0.57,0.0,37.66,0.85,5.44,14.69,18.6,3.86,37.66,4.37,1.53,35.1,2.55,58.4,25.69,234.9,116.82,2.5,2.38,3.18,1.98,24.78,0.0,1.64,1.81,0.34,0.0,0.0,0.0,4.42,0.74,1.3,36.1
Youssef Maziz,1998-06-24,BelgianPro,OH Leuven,Right,France,Att Mid / Wingers,1423,0.19,0.06,0.25,0.19,0.0,0.0,0.25,0.0,0.22,0.22,0.13,0.34,2.91,4.93,4.43,2.09,0.57,27.3,0.09,0.33,17.8,0.0,0.1,-0.03,-0.03,31.75,44.27,71.7,610.71,193.22,12.84,15.31,83.9,12.97,16.38,79.2,5.06,9.93,51.0,0.21,2.28,3.92,1.52,0.25,37.25,6.51,1.83,0.44,0.38,5.38,0.25,3.79,1.33,1.83,0.0,0.51,1.14,4.74,2.85,1.39,0.06,0.32,0.13,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.44,0.19,0.25,0.19,0.0,0.19,0.38,50.0,0.19,0.38,0.0,0.82,1.26,0.76,0.0,54.27,0.95,7.08,28.21,19.92,2.72,54.27,3.04,1.26,41.7,1.45,47.9,39.66,245.59,109.73,1.83,0.89,1.71,1.33,36.49,0.0,1.2,1.52,0.06,0.0,0.06,0.0,5.38,0.51,1.14,30.8
Thibault Vlietinck,1997-08-19,BelgianPro,OH Leuven,Right,Belgium,Fullbacks,1270,0.07,0.0,0.07,0.07,0.0,0.0,0.14,0.0,0.03,0.03,0.1,0.13,2.83,3.83,5.81,0.43,0.14,33.3,0.17,0.5,17.6,0.0,0.07,0.04,0.04,34.65,46.13,75.1,575.72,209.98,16.09,20.13,79.9,15.73,20.13,78.2,1.98,3.4,58.3,0.05,0.57,1.98,0.71,0.43,35.22,10.77,0.64,0.0,0.0,3.26,10.13,0.0,0.0,0.0,0.0,0.14,1.7,1.49,1.2,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.78,0.64,0.43,0.14,0.99,2.2,45.2,1.2,1.2,0.35,0.43,1.63,2.27,0.0,55.49,3.05,14.39,22.89,18.92,1.2,55.49,1.42,0.57,40.0,0.78,55.0,33.31,232.58,107.01,1.63,0.21,1.49,0.28,31.39,0.0,0.71,1.35,0.07,0.0,0.0,0.0,2.91,0.85,1.28,40.0
William Balikwisha,1999-05-12,BelgianPro,OH Leuven,Right,Congo DR,Att Mid / Wingers,1082,0.08,0.08,0.17,0.08,0.0,0.0,0.17,0.08,0.07,0.07,0.1,0.17,3.58,3.24,6.9,1.33,0.33,25.0,0.06,0.25,21.1,0.0,0.05,0.02,0.02,25.87,34.27,75.5,441.68,101.31,11.98,14.56,82.3,9.73,12.31,79.1,2.83,4.99,56.7,0.11,1.16,2.58,1.0,0.42,33.94,0.33,0.25,0.08,0.42,2.99,0.08,0.0,0.0,0.0,0.0,0.0,1.41,2.83,2.25,0.0,0.25,0.17,0.0,0.17,0.17,0.08,0.0,0.0,0.0,0.0,0.08,1.58,0.92,0.5,0.67,0.42,0.42,0.67,62.5,0.25,1.16,0.0,0.92,2.5,0.75,0.0,45.75,1.33,7.32,18.88,20.21,2.66,45.75,3.91,2.08,53.2,1.75,44.7,33.77,277.4,116.53,1.66,0.83,2.08,1.41,32.02,0.0,0.92,0.75,0.67,0.0,0.0,0.0,3.91,0.08,0.67,11.1
Óscar Gil,1997-04-26,BelgianPro,OH Leuven,Right,Spain,Fullbacks,1006,0.09,0.0,0.09,0.09,0.0,0.0,0.36,0.09,0.07,0.07,0.07,0.13,1.79,2.95,3.13,0.63,0.18,28.6,0.14,0.5,15.9,0.0,0.11,0.02,0.02,34.98,43.84,79.8,603.52,192.52,16.1,18.97,84.9,15.39,18.79,81.9,2.86,4.2,68.1,0.04,0.98,2.24,0.54,0.18,34.18,9.48,0.81,0.0,0.45,1.52,8.68,0.0,0.0,0.0,0.0,0.18,1.34,1.97,1.52,0.18,0.27,0.0,0.0,0.0,0.27,0.18,0.0,0.09,0.0,0.0,0.0,2.68,1.7,1.52,0.98,0.18,1.07,2.68,40.0,1.61,1.88,0.45,1.25,3.94,2.77,0.0,58.87,4.03,19.95,25.23,14.31,1.52,58.87,3.04,1.34,44.1,1.61,52.9,32.74,204.96,81.95,1.43,0.27,2.06,1.07,31.22,0.0,1.52,2.06,0.09,0.0,0.0,0.0,2.33,1.07,1.34,44.4
Mathieu Maertens,1995-03-27,BelgianPro,OH Leuven,Right,Belgium,Forwards,774,0.12,0.12,0.23,0.12,0.0,0.0,0.12,0.0,0.16,0.16,0.1,0.27,0.7,2.21,4.77,2.79,1.28,45.8,0.04,0.09,20.3,0.0,0.06,-0.05,-0.05,13.37,20.0,66.9,222.79,61.05,5.23,7.44,70.3,5.7,8.02,71.0,1.28,2.44,52.4,0.09,1.51,1.51,0.47,0.0,18.49,1.28,0.0,0.35,0.23,1.16,0.35,0.0,0.0,0.0,0.0,0.23,0.58,2.21,1.86,0.0,0.12,0.23,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.7,0.58,0.23,0.23,0.23,0.12,0.81,14.3,0.7,1.16,0.12,0.58,1.28,0.7,0.0,31.28,0.7,3.6,15.58,12.56,4.07,31.28,1.74,0.81,46.7,0.81,46.7,19.65,109.53,33.26,0.47,0.23,2.44,1.16,18.95,0.0,1.51,1.98,1.05,0.0,0.0,0.0,2.67,1.74,1.63,51.7
Ewoud Pletinckx,2000-10-10,BelgianPro,OH Leuven,Right,Belgium,Center Backs,831,0.11,0.11,0.22,0.11,0.0,0.0,0.11,0.0,0.03,0.03,0.03,0.07,0.0,1.3,0.22,0.54,0.22,40.0,0.2,0.5,10.6,0.0,0.07,0.08,0.08,30.32,35.96,84.3,632.06,203.72,8.34,9.1,91.7,17.76,19.39,91.6,4.12,7.04,58.5,0.01,0.22,1.52,0.32,0.11,32.06,3.9,1.08,0.0,0.22,0.11,0.54,0.0,0.0,0.0,0.0,0.0,0.43,0.32,0.22,0.11,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0,0.76,0.32,0.43,0.32,0.0,0.32,0.43,75.0,0.11,1.95,1.41,0.65,1.41,5.85,0.0,46.79,11.81,30.0,14.73,2.17,0.97,46.79,0.32,0.22,66.7,0.11,33.3,28.48,163.65,75.7,0.0,0.0,0.22,0.22,26.64,0.0,0.65,0.32,0.0,0.0,0.0,0.0,2.06,2.06,1.95,51.4
Thibaud Verlinden,1999-07-09,BelgianPro,OH Leuven,Both,Belgium,Att Mid / Wingers,2101,0.09,0.26,0.34,0.09,0.0,0.0,0.13,0.04,0.12,0.12,0.18,0.3,7.11,3.0,8.87,2.66,1.16,43.5,0.03,0.07,21.1,0.13,0.04,-0.03,-0.03,26.86,38.12,70.4,465.08,124.61,11.91,14.91,79.9,11.44,15.04,76.1,2.57,5.23,49.2,0.19,1.63,1.29,1.46,0.43,32.51,5.27,0.43,0.04,0.21,6.73,2.1,1.54,0.56,0.47,0.0,0.34,1.93,3.51,2.31,0.43,0.34,0.26,0.09,0.09,0.21,0.17,0.04,0.0,0.0,0.0,0.0,1.07,0.73,0.39,0.34,0.34,0.47,1.84,25.6,1.37,1.03,0.13,0.3,1.37,0.6,0.0,49.31,0.47,5.35,18.68,26.52,3.9,49.31,4.63,1.97,42.6,2.36,50.9,34.61,325.35,184.54,2.83,2.4,1.67,1.67,33.5,0.0,0.9,0.94,0.21,0.0,0.0,0.0,3.9,0.3,0.43,41.2
Fabio Ferraro,2002-09-03,BelgianPro,Dender,Left,Belgium,Fullbacks,2401,0.0,0.19,0.19,0.0,0.0,0.0,0.04,0.0,0.03,0.03,0.12,0.15,2.96,3.41,5.59,0.6,0.22,37.5,0.0,0.0,23.3,0.04,0.05,-0.03,-0.03,31.04,43.33,71.6,520.62,157.47,14.06,17.32,81.2,13.12,17.54,74.8,2.36,5.55,42.6,0.15,1.2,2.14,1.24,0.67,37.9,5.36,0.37,0.08,0.08,4.5,4.2,0.79,0.08,0.64,0.0,0.08,1.2,2.25,1.57,0.3,0.19,0.04,0.08,0.08,0.34,0.26,0.04,0.04,0.0,0.0,0.0,2.59,1.76,1.54,0.67,0.37,1.5,2.32,64.5,0.82,1.54,0.19,1.09,3.67,3.56,0.04,58.21,3.49,15.14,25.08,19.38,1.76,58.21,3.49,1.91,54.8,1.5,43.0,35.84,262.58,124.67,2.4,0.34,2.47,1.31,32.91,0.0,0.37,0.56,0.0,0.0,0.0,0.0,5.7,0.67,0.97,40.9
Joedrick Pupe,1997-06-04,BelgianPro,Dender,Left,Belgium,Center Backs,2172,0.0,0.21,0.21,0.0,0.0,0.0,0.33,0.0,0.04,0.04,0.07,0.11,0.83,6.75,2.73,0.75,0.04,5.6,0.0,0.0,17.7,0.0,0.05,-0.04,-0.04,47.15,63.48,74.3,874.85,402.64,17.36,20.22,85.9,24.2,29.75,81.3,4.52,10.9,41.4,0.11,0.58,5.3,0.95,0.29,52.91,10.4,1.41,0.0,0.37,2.4,7.79,0.0,0.0,0.0,0.0,0.17,1.12,2.03,1.57,0.21,0.0,0.12,0.12,0.0,0.29,0.21,0.0,0.0,0.08,0.0,0.0,1.45,0.95,0.79,0.62,0.04,0.87,1.53,56.8,0.66,1.49,0.58,1.49,2.94,4.81,0.0,76.45,6.75,26.98,34.68,15.54,1.16,76.45,1.16,0.33,28.6,0.7,60.7,45.95,279.41,136.91,0.99,0.12,1.16,0.62,43.26,0.0,0.91,1.16,0.0,0.0,0.12,0.0,4.48,1.95,1.53,56.0
Bruny Nsimba,2000-04-05,BelgianPro,Dender,Right,Belgium,Forwards,1933,0.28,0.09,0.37,0.19,0.09,0.09,0.28,0.05,0.32,0.25,0.1,0.34,2.1,2.65,7.08,2.1,0.51,24.4,0.09,0.36,16.8,0.0,0.12,-0.04,-0.06,13.18,22.07,59.7,192.57,55.64,7.03,10.99,64.0,4.47,7.22,61.9,0.7,1.4,50.0,0.11,0.98,1.3,0.88,0.14,21.32,0.65,0.09,0.23,0.14,1.21,0.09,0.0,0.0,0.0,0.0,0.09,1.26,2.56,1.54,0.0,0.47,0.37,0.14,0.05,0.23,0.09,0.0,0.09,0.05,0.0,0.0,1.07,0.65,0.28,0.47,0.33,0.28,0.75,37.5,0.47,0.28,0.0,0.09,1.16,0.75,0.05,33.94,0.65,2.84,15.04,16.76,4.7,33.85,2.47,1.16,47.2,1.21,49.1,23.7,176.37,63.55,1.82,1.35,3.54,1.77,25.19,0.0,1.21,0.98,0.7,0.0,0.0,0.0,3.31,2.47,2.56,49.1
Aurélien Scheidler,1998-06-04,BelgianPro,Dender,Right,France,Forwards,1492,0.36,0.12,0.48,0.36,0.0,0.0,0.18,0.06,0.37,0.37,0.11,0.48,0.84,2.17,4.83,2.47,0.78,31.7,0.15,0.46,12.1,0.0,0.15,-0.01,-0.01,16.83,26.3,64.0,219.03,57.06,10.07,14.54,69.3,3.98,7.0,56.9,0.97,1.63,59.3,0.08,0.84,1.57,0.42,0.0,26.0,0.18,0.0,0.06,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.78,1.81,1.09,0.0,0.24,0.48,0.0,0.0,0.12,0.06,0.0,0.06,0.0,0.0,0.0,0.66,0.42,0.24,0.36,0.06,0.24,0.54,44.4,0.3,0.48,0.0,0.12,0.78,1.03,0.0,36.8,1.21,4.34,18.88,14.18,5.01,36.8,1.57,0.78,50.0,0.72,46.2,24.25,137.53,48.26,0.78,0.36,2.65,1.21,28.11,0.0,1.39,1.99,0.3,0.0,0.0,0.0,3.08,6.21,5.79,51.8
David Hrnčár,1997-12-10,BelgianPro,Dender,Right,Slovakia,Fullbacks,1597,0.11,0.11,0.23,0.11,0.0,0.0,0.06,0.06,0.12,0.12,0.11,0.23,1.07,3.33,5.92,1.13,0.51,45.0,0.1,0.22,18.4,0.11,0.11,-0.01,-0.01,31.9,47.45,67.2,557.7,233.43,13.41,16.68,80.4,14.09,19.72,71.4,3.1,8.23,37.7,0.14,1.63,2.37,1.18,0.9,35.45,11.95,1.47,0.0,0.11,5.07,9.07,1.41,0.28,0.96,0.0,0.06,1.63,3.55,2.14,1.07,0.11,0.17,0.06,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.41,0.85,0.9,0.45,0.06,0.96,1.63,58.6,0.68,0.9,0.23,1.24,2.65,3.27,0.0,58.72,3.44,14.43,24.68,19.84,1.86,58.72,0.56,0.28,50.0,0.28,50.0,31.39,159.6,54.33,1.18,0.23,1.47,0.68,29.42,0.0,0.51,0.28,0.11,0.0,0.0,0.0,3.72,1.35,1.01,57.1
Thibo Somers,1999-03-16,BelgianPro,Cercle Brugge,Right,Belgium,Att Mid / Wingers,2573,0.1,0.07,0.17,0.1,0.0,0.0,0.1,0.0,0.18,0.18,0.16,0.34,1.12,3.39,6.75,1.43,0.42,29.3,0.07,0.25,12.4,0.0,0.12,-0.07,-0.07,17.56,30.57,57.4,264.05,110.01,8.92,13.64,65.4,6.96,12.1,57.5,0.73,1.71,42.9,0.15,1.19,1.92,0.84,0.24,27.39,3.01,0.07,0.1,0.0,1.43,2.94,0.0,0.0,0.0,0.0,0.17,1.68,2.59,1.96,0.17,0.04,0.17,0.24,0.0,0.24,0.17,0.0,0.0,0.0,0.07,0.0,1.43,0.91,0.56,0.52,0.35,0.59,1.64,36.2,1.05,1.71,0.17,0.52,1.96,1.33,0.0,42.92,1.33,5.07,17.31,21.02,3.95,42.92,1.68,0.59,35.4,1.01,60.4,22.6,121.97,34.42,1.29,0.42,2.38,1.08,23.86,0.0,0.94,1.01,0.38,0.04,0.0,0.0,3.32,4.02,4.86,45.3
