Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Bryan Linssen,1990-10-08,Eredivisie,NEC,Right,Netherlands,Forwards,806,0.45,0.0,0.45,0.45,0.0,0.0,0.34,0.0,0.39,0.39,0.02,0.41,0.78,1.01,3.24,3.13,1.12,35.7,0.14,0.4,16.1,0.0,0.13,0.06,0.06,7.37,14.07,52.4,96.25,28.14,5.02,7.82,64.3,1.9,3.8,50.0,0.11,0.56,20.0,0.06,0.34,0.67,0.22,0.0,13.06,0.78,0.0,0.0,0.0,0.34,0.22,0.0,0.0,0.0,0.0,0.22,0.67,1.45,0.67,0.0,0.11,0.45,0.11,0.11,0.22,0.0,0.0,0.0,0.22,0.0,0.0,1.12,0.67,0.22,0.67,0.22,0.34,1.23,27.3,0.89,0.67,0.11,0.11,1.23,1.45,0.0,25.68,1.23,4.58,8.93,12.51,4.13,25.68,1.12,0.45,40.0,0.56,50.0,12.84,56.05,28.14,0.67,0.67,1.79,0.56,15.19,0.0,1.67,0.67,0.56,0.0,0.0,0.0,2.12,2.01,3.68,35.3
Leftheris Lyratzis,2000-02-22,Eredivisie,NEC,Right,Greece,Fullbacks,684,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.22,0.25,3.42,2.5,6.05,0.66,0.39,60.0,0.0,0.0,17.7,0.0,0.05,-0.03,-0.03,27.24,39.74,68.5,505.79,175.66,11.97,13.95,85.8,11.32,15.26,74.1,3.68,8.95,41.2,0.3,1.45,2.24,1.58,1.32,32.89,6.71,0.39,0.0,0.0,5.53,6.05,0.26,0.0,0.26,0.0,0.13,1.05,2.63,2.24,0.0,0.26,0.13,0.0,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,1.05,0.66,0.39,0.66,0.0,0.79,1.32,60.0,0.53,0.53,0.26,0.66,1.71,3.16,0.0,49.21,3.03,13.55,19.74,16.05,1.05,49.21,1.18,0.66,55.6,0.53,44.4,24.47,169.47,101.18,0.92,0.13,0.66,0.39,27.24,0.0,1.32,0.26,0.0,0.0,0.0,0.0,1.45,1.05,0.39,72.7
Mats Köhlert,1998-05-02,Eredivisie,Heerenveen,Left,Germany,Fullbacks,2479,0.0,0.18,0.18,0.0,0.0,0.0,0.07,0.04,0.05,0.05,0.2,0.25,2.51,5.66,5.37,0.33,0.04,11.1,0.0,0.0,19.2,0.04,0.15,-0.05,-0.05,59.79,71.77,83.3,990.25,301.84,29.44,31.29,94.1,24.72,29.19,84.7,4.43,8.82,50.2,0.18,2.36,3.81,1.52,0.84,56.16,15.5,2.43,0.0,0.07,7.01,9.04,3.99,1.85,1.78,0.0,0.11,0.98,4.07,2.11,1.71,0.11,0.04,0.0,0.11,0.25,0.11,0.11,0.04,0.0,0.0,0.0,2.32,1.34,1.31,0.69,0.33,1.45,2.61,55.6,1.16,1.23,0.33,1.45,3.78,2.69,0.04,82.52,3.23,25.16,32.89,25.12,0.84,82.52,1.23,0.4,32.4,0.76,61.8,39.65,207.08,106.37,1.71,0.04,1.13,0.54,48.0,0.0,1.13,0.84,0.11,0.0,0.0,0.0,4.61,0.84,1.45,36.5
Sam Kersten,1998-01-30,Eredivisie,Heerenveen,Right,Netherlands,Center Backs,2380,0.04,0.04,0.08,0.04,0.0,0.0,0.08,0.0,0.05,0.05,0.02,0.06,0.34,3.78,0.11,0.49,0.15,30.8,0.08,0.25,16.0,0.0,0.1,-0.01,-0.01,55.78,62.4,89.4,989.21,375.69,21.86,23.37,93.5,29.42,31.58,93.2,3.55,5.67,62.7,0.02,0.3,3.44,0.15,0.0,58.2,4.2,1.63,0.04,0.26,0.08,1.06,0.0,0.0,0.0,0.0,0.0,0.49,0.83,0.68,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.78,1.17,1.17,0.61,0.0,0.98,1.51,65.0,0.53,1.4,0.79,1.17,2.95,5.86,0.04,74.57,9.11,35.81,36.98,2.16,0.76,74.57,0.19,0.19,100.0,0.0,0.0,43.11,198.19,111.67,0.19,0.0,0.34,0.11,49.54,0.0,0.53,0.49,0.0,0.0,0.0,0.0,4.16,1.51,1.93,44.0
Levi Smans,2004-03-25,Eredivisie,Heerenveen,Right,Netherlands,Att Mid / Wingers,2298,0.12,0.08,0.2,0.12,0.0,0.0,0.08,0.0,0.16,0.16,0.2,0.37,2.94,4.11,6.03,1.8,0.74,41.3,0.07,0.16,19.1,0.12,0.09,-0.05,-0.05,23.19,32.43,71.5,387.1,120.78,12.18,14.53,83.8,8.03,10.26,78.2,2.11,4.74,44.6,0.2,2.27,2.51,1.57,0.43,29.26,2.9,0.55,0.47,0.35,4.19,0.08,1.76,0.78,0.39,0.0,0.27,1.33,4.19,2.74,0.63,0.31,0.24,0.24,0.04,0.27,0.16,0.04,0.04,0.0,0.04,0.0,0.86,0.59,0.31,0.24,0.31,0.47,1.1,42.9,0.63,0.86,0.16,0.47,1.33,0.51,0.04,44.3,0.78,5.05,18.09,21.66,2.98,44.3,3.37,1.49,44.2,1.8,53.5,25.42,174.2,77.82,1.49,0.98,3.13,2.15,30.51,0.0,0.9,1.06,0.24,0.04,0.0,0.0,3.96,0.78,0.86,47.6
Jacob Trenskow,2000-11-26,Eredivisie,Heerenveen,Left,Denmark,Att Mid / Wingers,1742,0.31,0.16,0.47,0.31,0.0,0.0,0.0,0.0,0.21,0.21,0.15,0.36,3.2,3.15,8.27,2.58,0.88,34.0,0.12,0.35,18.0,0.05,0.08,0.1,0.1,26.56,33.74,78.7,385.01,88.04,14.72,16.89,87.2,10.07,12.19,82.6,0.93,2.01,46.2,0.2,1.29,1.24,1.55,0.16,32.96,0.72,0.0,0.26,0.0,1.96,0.36,0.31,0.1,0.0,0.0,0.05,1.03,3.0,2.38,0.05,0.21,0.36,0.0,0.0,0.26,0.21,0.0,0.05,0.0,0.0,0.0,1.39,0.83,0.36,0.57,0.47,0.83,2.22,37.2,1.39,1.09,0.0,0.83,2.22,0.93,0.0,45.52,0.72,6.1,15.76,24.39,4.65,45.52,2.12,0.67,31.7,1.34,63.4,26.25,169.15,82.82,1.6,1.55,1.7,0.41,31.36,0.0,0.47,0.47,0.26,0.0,0.0,0.0,4.18,0.26,1.03,20.0
Alireza Jahanbakhsh,1993-08-11,Eredivisie,Heerenveen,Right,Iran,Att Mid / Wingers,1451,0.19,0.12,0.31,0.12,0.06,0.06,0.19,0.0,0.22,0.17,0.22,0.38,2.05,5.09,9.8,2.61,0.62,23.8,0.05,0.2,18.4,0.19,0.07,-0.03,-0.05,29.65,46.71,63.5,493.17,175.84,15.44,20.65,74.8,10.85,16.19,67.0,2.67,5.71,46.7,0.18,1.61,2.36,2.23,0.68,42.86,3.6,0.25,0.19,0.31,3.47,3.35,0.0,0.0,0.0,0.0,0.25,1.74,4.09,2.92,0.19,0.19,0.37,0.43,0.0,0.5,0.31,0.0,0.0,0.06,0.12,0.0,1.92,1.05,0.74,0.93,0.25,1.05,1.98,53.1,0.93,0.56,0.0,0.81,2.73,1.61,0.06,61.1,1.92,7.2,26.11,28.41,4.84,61.03,3.91,1.36,34.9,2.36,60.3,33.31,157.55,78.46,1.67,0.62,2.48,0.93,42.74,0.0,1.24,1.3,0.25,0.12,0.0,0.0,4.4,3.35,2.36,58.7
Ion Nicolaescu,1998-09-07,Eredivisie,Heerenveen,Both,Moldova,Forwards,1270,0.57,0.0,0.57,0.35,0.21,0.21,0.07,0.0,0.47,0.3,0.06,0.36,1.56,1.35,4.61,2.34,1.06,45.5,0.15,0.33,15.3,0.0,0.13,0.09,0.05,10.42,14.74,70.7,140.74,29.83,5.95,8.08,73.7,3.19,4.46,71.4,0.57,0.85,66.7,0.09,0.57,0.57,0.5,0.07,14.03,0.64,0.07,0.0,0.0,0.14,0.07,0.0,0.0,0.0,0.0,0.07,0.35,2.27,1.7,0.0,0.07,0.43,0.07,0.0,0.14,0.07,0.0,0.07,0.0,0.0,0.0,0.5,0.21,0.14,0.14,0.21,0.14,0.28,50.0,0.14,0.35,0.07,0.0,0.5,0.5,0.0,25.23,0.64,2.06,10.2,13.32,5.39,25.02,2.83,1.13,40.0,1.7,60.0,13.32,85.82,41.39,0.92,1.06,2.06,1.63,17.36,0.0,1.35,1.2,0.14,0.0,0.0,0.0,2.13,1.91,3.05,38.6
Paweł Bochniewicz,1996-01-30,Eredivisie,Heerenveen,Right,Poland,Center Backs,1109,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.06,0.06,0.02,0.07,0.65,5.03,0.24,0.65,0.24,37.5,0.0,0.0,9.9,0.0,0.08,-0.06,-0.06,67.68,77.99,86.8,1170.32,481.89,29.05,31.65,91.8,31.97,35.14,91.0,4.79,8.03,59.6,0.04,0.41,5.44,0.32,0.0,73.44,4.3,1.7,0.08,0.08,0.16,0.24,0.0,0.0,0.0,0.0,0.24,0.73,0.81,0.73,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.57,0.32,0.41,0.0,0.41,0.97,41.7,0.57,1.22,0.89,1.95,2.68,4.06,0.08,88.54,12.58,46.34,37.49,5.19,1.62,88.54,0.49,0.24,50.0,0.24,50.0,52.34,243.62,129.44,0.81,0.0,0.32,0.16,62.81,0.0,0.65,0.57,0.16,0.0,0.0,0.0,5.36,3.33,1.7,66.1
Simon Olsson,1997-09-14,Eredivisie,Elfsborg,Right,Sweden,Midfielders,787,0.11,0.11,0.23,0.11,0.0,0.0,0.11,0.0,0.08,0.08,0.19,0.27,0.69,4.69,3.66,1.37,0.57,41.7,0.08,0.2,21.3,0.0,0.06,0.03,0.03,32.13,41.17,78.1,467.27,141.12,18.53,21.61,85.7,10.41,13.04,79.8,1.94,3.09,63.0,0.17,1.14,3.2,1.37,0.0,40.25,0.8,0.46,0.69,0.57,0.23,0.0,0.11,0.0,0.11,0.0,0.11,1.26,1.94,1.83,0.0,0.0,0.11,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,2.17,1.03,0.69,1.14,0.34,0.46,2.4,19.0,1.94,0.23,0.0,0.57,2.74,0.23,0.11,51.8,0.57,10.41,25.27,16.35,2.29,51.8,3.89,1.49,38.2,2.29,58.8,30.42,129.91,49.52,1.26,0.11,1.49,2.06,37.28,0.0,1.83,0.57,0.0,0.0,0.0,0.0,5.15,0.23,0.57,28.6
Anselmo García MacNulty,2003-02-19,Eredivisie,Zwolle,Left,Republic of Ireland,Center Backs,3060,0.03,0.0,0.03,0.03,0.0,0.0,0.06,0.0,0.07,0.07,0.02,0.09,0.71,4.03,0.47,0.65,0.15,22.7,0.05,0.2,12.1,0.0,0.11,-0.04,-0.04,50.68,59.38,85.3,976.82,356.85,17.06,18.09,94.3,28.47,30.85,92.3,4.76,9.44,50.5,0.05,0.21,4.21,0.32,0.09,56.65,2.62,1.0,0.03,0.24,0.35,0.15,0.0,0.0,0.0,0.0,0.12,0.47,0.62,0.53,0.0,0.0,0.0,0.06,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.06,0.53,0.82,0.18,0.06,0.65,0.88,73.3,0.24,1.38,0.88,0.97,2.03,6.03,0.06,70.94,10.5,38.32,30.06,2.85,0.88,70.94,0.18,0.15,83.3,0.03,16.7,38.26,177.24,95.88,0.59,0.0,0.41,0.15,48.0,0.0,0.94,0.5,0.0,0.0,0.06,0.0,3.71,2.29,1.82,55.7
Dylan Vente,1999-05-09,Eredivisie,Zwolle,Right,Netherlands,Forwards,2518,0.46,0.0,0.46,0.36,0.11,0.11,0.11,0.0,0.31,0.23,0.06,0.29,1.32,1.47,4.65,1.54,0.64,41.9,0.23,0.56,15.3,0.04,0.15,0.15,0.13,14.08,20.52,68.6,207.7,35.24,8.47,11.22,75.5,4.43,6.08,72.9,0.68,1.0,67.9,0.08,0.71,0.75,0.32,0.07,19.44,1.04,0.0,0.07,0.11,0.75,0.04,0.0,0.0,0.0,0.0,0.04,0.86,1.64,1.22,0.04,0.14,0.14,0.11,0.0,0.07,0.0,0.04,0.04,0.0,0.0,0.0,0.61,0.32,0.07,0.36,0.18,0.18,0.43,41.7,0.25,0.5,0.14,0.18,0.79,1.43,0.0,29.13,1.57,3.22,13.22,12.83,3.54,29.02,0.75,0.25,33.3,0.46,61.9,13.26,65.41,27.92,0.46,0.21,1.79,0.5,20.34,0.0,1.04,1.0,0.07,0.0,0.0,0.0,1.47,2.57,3.61,41.6
Dave Van Den Berg,2000-02-04,Eredivisie,Zwolle,Left,Netherlands,Midfielders,2228,0.16,0.12,0.28,0.16,0.0,0.0,0.24,0.04,0.12,0.12,0.08,0.2,1.17,4.56,3.11,1.98,0.57,28.6,0.08,0.29,21.0,0.08,0.06,0.04,0.04,36.96,44.96,82.2,601.89,174.34,17.85,19.67,90.8,15.03,17.33,86.7,2.71,4.97,54.5,0.08,1.13,3.39,0.89,0.08,40.72,4.08,2.02,0.04,0.2,2.26,0.28,1.33,0.81,0.12,0.0,0.16,0.93,2.87,1.9,0.4,0.08,0.32,0.12,0.04,0.2,0.08,0.08,0.0,0.0,0.04,0.0,1.49,1.05,0.73,0.36,0.4,0.57,1.37,41.2,0.81,1.13,0.28,0.81,2.3,2.1,0.08,56.23,2.75,12.68,27.75,16.44,1.98,56.23,1.21,0.65,53.3,0.53,43.3,28.56,117.19,54.05,1.21,0.36,1.62,0.93,36.44,0.04,1.17,0.73,0.12,0.0,0.0,0.0,4.89,0.85,0.77,52.5
Dylan Mbayo,2001-10-11,Eredivisie,Zwolle,Left,Belgium,Att Mid / Wingers,2104,0.17,0.3,0.47,0.17,0.0,0.0,0.09,0.0,0.16,0.16,0.12,0.27,4.96,2.4,9.45,1.24,0.56,44.8,0.14,0.31,16.3,0.0,0.13,0.01,0.01,18.95,24.81,76.4,261.62,60.14,10.87,12.92,84.1,6.63,8.51,77.9,0.51,0.9,57.1,0.14,1.03,0.94,1.11,0.09,24.3,0.43,0.04,0.13,0.0,1.33,0.34,0.0,0.0,0.0,0.0,0.09,0.98,2.44,1.97,0.0,0.17,0.09,0.21,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.0,1.24,0.81,0.43,0.51,0.3,0.43,1.07,40.0,0.64,0.47,0.0,0.34,1.58,0.68,0.0,37.09,0.56,4.36,12.49,20.87,4.75,37.09,4.92,2.05,41.7,2.52,51.3,25.67,219.05,118.02,2.91,2.48,2.78,1.58,28.75,0.0,0.94,1.84,0.51,0.0,0.0,0.0,3.59,0.3,0.51,36.8
Jamiro Monteiro,1993-11-23,Eredivisie,Zwolle,Right,Cape Verde,Att Mid / Wingers,1977,0.09,0.09,0.18,0.09,0.0,0.0,0.23,0.0,0.11,0.11,0.17,0.28,0.91,5.14,4.19,0.77,0.32,41.2,0.12,0.29,20.6,0.14,0.14,-0.02,-0.02,38.19,45.52,83.9,637.1,169.53,17.3,18.98,91.1,16.02,18.12,88.4,3.0,5.37,55.9,0.18,1.41,3.73,1.05,0.18,41.2,4.28,1.46,0.41,0.27,3.1,0.14,1.46,0.64,0.73,0.0,0.05,0.91,2.96,1.87,0.55,0.0,0.0,0.41,0.14,0.27,0.05,0.09,0.0,0.0,0.14,0.0,2.82,1.59,1.27,1.09,0.46,1.0,1.96,51.2,0.96,1.14,0.09,0.68,3.51,0.27,0.05,57.09,0.5,9.79,29.86,18.3,1.55,57.09,1.96,0.86,44.2,0.96,48.8,33.28,147.18,52.08,1.32,0.23,3.0,1.82,40.38,0.0,1.68,2.37,0.18,0.05,0.0,0.0,5.01,0.23,0.5,31.3
Younes Namli,1994-06-20,Eredivisie,Zwolle,Left,Denmark,Att Mid / Wingers,1114,0.32,0.16,0.48,0.32,0.0,0.0,0.08,0.08,0.23,0.23,0.18,0.42,3.47,6.14,5.49,3.39,1.21,35.7,0.1,0.27,21.3,0.08,0.07,0.09,0.09,37.16,48.88,76.0,596.23,191.71,19.47,21.73,89.6,13.25,17.05,77.7,3.39,7.27,46.7,0.19,1.78,5.01,2.18,0.32,44.11,4.69,1.13,0.24,0.16,4.85,0.73,2.18,1.7,0.24,0.0,0.08,1.54,4.44,2.99,0.4,0.4,0.48,0.16,0.0,0.48,0.32,0.0,0.08,0.08,0.0,0.0,1.37,0.81,0.4,0.65,0.32,0.81,2.02,40.0,1.21,1.45,0.16,0.48,1.86,1.05,0.08,62.37,1.7,7.76,29.41,26.26,2.99,62.37,3.72,1.62,43.5,1.94,52.2,38.13,245.76,115.37,2.5,1.29,1.62,1.86,44.76,0.0,1.13,1.05,0.08,0.0,0.0,0.0,5.01,0.24,0.48,33.3
Odysseus Velanas,1998-06-05,Eredivisie,Zwolle,Right,Netherlands,Att Mid / Wingers,1365,0.07,0.13,0.2,0.07,0.0,0.0,0.07,0.0,0.21,0.21,0.14,0.35,2.37,2.44,7.05,1.85,0.46,25.0,0.04,0.14,17.0,0.2,0.12,-0.15,-0.15,19.98,28.35,70.5,290.64,85.85,12.0,13.98,85.8,5.67,8.18,69.4,1.32,3.23,40.8,0.16,1.45,1.52,0.79,0.26,25.32,2.84,0.59,0.13,0.2,3.49,0.2,1.38,0.66,0.53,0.0,0.2,0.99,2.84,1.65,0.66,0.2,0.2,0.13,0.0,0.46,0.33,0.0,0.13,0.0,0.0,0.0,1.19,0.66,0.46,0.53,0.2,0.73,1.52,47.8,0.79,1.12,0.07,0.73,1.91,1.38,0.0,40.48,1.32,5.47,15.43,20.18,3.3,40.48,1.98,0.73,36.7,1.12,56.7,21.69,135.56,60.86,1.65,0.59,2.18,1.78,26.04,0.0,1.19,0.99,0.33,0.0,0.0,0.0,2.77,1.05,2.51,29.6
Eliano Reijnders,2000-10-23,Eredivisie,Zwolle,Right,Indonesia,Fullbacks,1207,0.07,0.0,0.07,0.07,0.0,0.0,0.07,0.0,0.04,0.04,0.06,0.1,1.64,3.8,4.18,0.97,0.37,38.5,0.08,0.2,20.9,0.0,0.04,0.04,0.04,41.76,50.33,83.0,684.43,194.24,20.95,22.52,93.0,17.08,21.03,81.2,2.91,4.85,60.0,0.1,0.52,2.46,0.67,0.15,41.16,9.17,1.42,0.0,0.07,1.42,7.75,0.0,0.0,0.0,0.0,0.0,0.89,1.94,1.72,0.0,0.07,0.07,0.0,0.07,0.15,0.07,0.0,0.07,0.0,0.0,0.0,1.86,1.12,0.97,0.75,0.15,1.19,2.76,43.2,1.57,0.82,0.22,1.19,3.06,3.58,0.0,60.99,3.28,20.88,25.72,15.51,1.94,60.99,1.19,0.52,43.8,0.67,56.3,31.54,157.85,67.11,1.19,0.22,1.34,0.52,35.64,0.0,0.52,0.3,0.0,0.0,0.07,0.0,4.4,0.6,0.45,57.1
Ivo Pinto,1990-01-07,Eredivisie,Fortuna Sittard,Right,Portugal,Fullbacks,2507,0.0,0.11,0.11,0.0,0.0,0.0,0.11,0.0,0.01,0.01,0.09,0.1,2.48,3.55,3.84,0.18,0.04,20.0,0.0,0.0,22.6,0.0,0.05,-0.01,-0.01,31.02,45.45,68.2,563.91,249.75,13.43,15.4,87.2,13.32,19.46,68.5,3.48,8.47,41.1,0.16,0.93,2.26,1.58,0.83,35.86,9.51,1.01,0.07,0.18,3.41,8.51,0.0,0.0,0.0,0.0,0.07,1.18,2.12,1.72,0.22,0.14,0.0,0.0,0.04,0.18,0.18,0.0,0.0,0.0,0.0,0.0,1.8,1.26,1.08,0.65,0.07,0.86,1.4,61.5,0.54,0.72,0.22,0.83,2.62,3.23,0.0,54.75,3.02,18.42,22.01,14.86,0.61,54.75,1.15,0.5,43.8,0.65,56.3,25.52,143.1,75.1,1.58,0.14,1.11,0.43,29.37,0.0,0.75,0.36,0.04,0.0,0.04,0.0,4.02,0.57,0.65,47.1
Loreintz Rosier,1998-08-14,Eredivisie,Fortuna Sittard,Right,France,Midfielders,2148,0.13,0.04,0.17,0.13,0.0,0.0,0.25,0.0,0.06,0.06,0.04,0.1,1.01,4.11,0.63,0.84,0.21,25.0,0.15,0.6,17.2,0.0,0.07,0.06,0.06,41.02,51.12,80.2,737.43,215.32,17.26,19.65,87.8,18.1,21.75,83.2,4.57,7.25,63.0,0.06,0.38,3.44,0.5,0.13,50.2,0.84,0.8,0.08,0.59,0.29,0.04,0.0,0.0,0.0,0.0,0.08,0.71,1.3,1.09,0.0,0.0,0.08,0.08,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,1.72,1.09,0.96,0.67,0.08,0.92,1.72,53.7,0.8,1.63,0.67,1.72,3.44,4.19,0.04,64.4,5.32,22.46,35.32,7.16,1.22,64.4,0.8,0.63,78.9,0.08,10.5,31.89,153.9,78.94,0.67,0.0,0.92,0.42,36.28,0.0,1.22,1.09,0.0,0.0,0.04,0.0,5.87,2.1,1.8,53.8
Alen Halilović,1996-06-18,Eredivisie,Fortuna Sittard,Left,Croatia,Att Mid / Wingers,1770,0.1,0.15,0.25,0.1,0.0,0.05,0.1,0.0,0.22,0.18,0.14,0.33,1.88,3.25,3.05,2.19,0.61,27.9,0.05,0.17,20.1,0.2,0.09,-0.12,-0.08,27.36,34.37,79.6,514.27,114.46,12.2,13.78,88.6,8.64,10.32,83.7,4.98,7.98,62.4,0.12,1.27,2.39,0.71,0.36,28.63,5.59,1.47,0.15,1.12,3.81,0.46,2.44,1.63,0.25,0.0,0.15,0.51,3.36,1.47,0.92,0.1,0.46,0.31,0.1,0.31,0.15,0.05,0.05,0.05,0.0,0.0,1.22,0.66,0.41,0.56,0.25,0.56,1.53,36.7,0.97,0.97,0.0,0.36,1.58,0.41,0.0,43.53,0.41,5.75,22.47,15.97,1.93,43.47,2.14,1.12,52.4,0.97,45.2,23.75,139.42,63.81,1.58,0.51,1.37,1.12,27.61,0.0,0.41,1.22,0.0,0.0,0.0,0.0,3.15,0.2,1.22,14.3
Kristoffer Peterson,1994-11-28,Eredivisie,Fortuna Sittard,Right,Sweden,Att Mid / Wingers,1818,0.35,0.1,0.45,0.2,0.15,0.15,0.25,0.0,0.28,0.16,0.17,0.34,4.31,2.72,8.12,2.08,0.5,23.8,0.1,0.4,19.1,0.1,0.08,0.07,0.04,18.37,27.67,66.4,314.8,90.59,8.91,11.44,77.9,6.44,9.11,70.7,2.18,4.11,53.0,0.14,1.39,1.14,1.14,0.54,24.46,2.97,0.74,0.0,0.1,5.15,0.5,1.73,1.04,0.2,0.05,0.25,1.14,3.37,1.68,0.69,0.5,0.3,0.15,0.05,0.4,0.2,0.05,0.0,0.1,0.0,0.05,1.24,0.79,0.59,0.4,0.25,0.64,1.68,38.2,1.04,0.99,0.1,0.4,1.63,1.39,0.05,41.39,1.34,5.84,13.91,22.43,3.66,41.24,5.0,1.73,34.7,2.87,57.4,24.65,209.21,112.48,2.72,1.58,2.57,1.39,27.62,0.0,1.19,0.74,0.25,0.0,0.0,0.0,3.27,0.74,0.79,48.4
Mitchell Dijks,1993-02-09,Eredivisie,Fortuna Sittard,Left,Netherlands,Fullbacks,1694,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.05,0.01,0.01,0.06,0.06,2.02,3.4,2.5,0.11,0.05,50.0,0.0,0.0,16.7,0.0,0.07,-0.01,-0.01,35.6,47.6,74.8,636.06,240.62,14.29,16.42,87.1,18.44,23.32,79.0,2.5,5.95,42.0,0.1,0.53,2.98,0.48,0.37,37.56,9.99,0.9,0.0,0.11,2.07,9.09,0.0,0.0,0.0,0.0,0.05,1.01,1.65,1.06,0.11,0.37,0.0,0.11,0.0,0.32,0.21,0.0,0.05,0.0,0.05,0.0,1.91,1.33,1.17,0.64,0.11,1.22,2.39,51.1,1.17,0.69,0.11,0.85,2.76,2.44,0.05,57.59,2.13,17.69,27.89,12.96,0.53,57.59,3.29,1.7,51.6,1.38,41.9,29.06,176.87,92.13,1.7,0.32,0.9,0.21,32.83,0.05,1.22,1.06,0.0,0.05,0.0,0.0,3.56,0.37,0.58,38.9
Jasper Dahlhaus,2001-11-27,Eredivisie,Fortuna Sittard,Right,Netherlands,Fullbacks,1761,0.1,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.06,0.06,0.1,0.16,3.17,1.99,5.42,0.82,0.26,31.3,0.13,0.4,17.3,0.05,0.07,0.05,0.05,29.95,44.16,67.8,490.99,171.26,15.54,18.3,84.9,11.35,16.3,69.6,2.4,6.34,37.9,0.08,0.92,1.84,0.92,0.82,34.86,9.1,0.77,0.05,0.15,4.6,8.02,0.31,0.26,0.05,0.0,0.2,1.58,2.04,1.48,0.2,0.2,0.1,0.0,0.05,0.2,0.15,0.0,0.05,0.0,0.0,0.0,2.1,1.28,1.18,0.66,0.26,1.02,2.1,48.8,1.07,1.69,0.41,1.79,3.88,2.96,0.0,58.88,3.58,19.37,23.15,17.43,1.38,58.88,2.5,1.43,57.1,0.92,36.7,26.73,187.87,87.65,1.43,0.36,2.4,1.23,28.21,0.0,1.28,0.87,0.0,0.0,0.0,0.0,5.93,1.23,1.33,48.0
