Player,Birthdate,League,Club,Footed,Nationality,Position,Minutes,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,npxG + xAG,Progressive Carries,Progressive Passes,Progressive Passes Rec,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),xA: Expected Assists,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw-ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Passes Offside,Passes Blocked,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Challenged,% of Dribblers Tackled,Challenges Lost,Blocks,Shots Blocked,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Take-Ons Attempted,Successful Take-Ons,Successful Take-On %,Times Tackled During Take-On,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won
Marcus Thuram,1997-08-06,SerieA,Internazionale,Right,France,Forwards,2290,0.55,0.16,0.71,0.55,0.0,0.0,0.04,0.0,0.39,0.39,0.17,0.56,2.44,2.08,6.68,2.55,1.06,41.5,0.22,0.52,13.1,0.0,0.15,0.16,0.16,16.19,21.97,73.7,206.84,42.52,9.79,12.77,76.6,4.32,5.46,79.1,0.59,0.9,65.2,0.16,1.53,0.94,1.06,0.16,20.63,1.26,0.0,0.16,0.08,0.51,0.0,0.0,0.0,0.0,0.0,0.08,0.47,3.54,2.59,0.0,0.28,0.28,0.35,0.04,0.63,0.39,0.0,0.08,0.04,0.12,0.0,0.71,0.39,0.28,0.2,0.24,0.12,0.55,21.4,0.43,0.63,0.12,0.12,0.83,0.59,0.0,32.62,0.83,2.79,13.09,17.25,6.29,32.62,2.08,0.94,45.3,0.86,41.5,17.8,118.89,57.69,1.3,1.41,2.16,1.14,24.05,0.0,1.18,1.41,0.51,0.08,0.0,0.0,2.79,1.77,1.34,57.0
Hakan Çalhanoğlu,1994-02-08,SerieA,Internazionale,Right,Turkey,Midfielders,1947,0.23,0.28,0.51,0.09,0.14,0.18,0.23,0.0,0.2,0.06,0.26,0.32,2.4,8.0,2.36,1.94,0.55,28.6,0.05,0.17,27.2,0.28,0.03,0.03,0.03,67.67,78.12,86.6,1268.27,384.87,27.37,29.63,92.4,30.6,33.61,91.1,8.41,12.43,67.7,0.26,2.27,6.66,1.29,0.51,70.82,7.16,2.87,0.32,0.79,5.64,0.18,4.07,1.39,2.17,0.05,0.14,0.55,4.58,2.68,1.53,0.05,0.23,0.0,0.09,0.65,0.32,0.28,0.0,0.05,0.0,0.0,1.99,1.06,0.32,1.06,0.6,0.97,1.66,58.3,0.69,0.79,0.37,0.83,2.82,1.11,0.0,86.95,2.08,17.57,46.69,23.11,1.06,86.76,0.32,0.14,42.9,0.18,57.1,53.16,276.61,143.57,2.45,0.28,0.97,0.42,62.54,0.0,1.02,0.6,0.0,0.0,0.05,0.0,5.08,0.74,0.83,47.1
Denzel Dumfries,1996-04-18,SerieA,Internazionale,Right,Netherlands,Fullbacks,1955,0.32,0.09,0.41,0.32,0.0,0.0,0.18,0.0,0.25,0.25,0.15,0.4,2.53,2.35,7.96,1.66,0.87,52.8,0.19,0.37,10.5,0.0,0.15,0.07,0.07,27.76,38.26,72.6,450.05,137.74,14.82,17.36,85.4,10.54,15.28,69.0,2.07,3.5,59.2,0.13,0.97,1.01,0.97,0.41,31.21,6.91,0.23,0.09,0.14,2.62,6.68,0.0,0.0,0.0,0.0,0.14,1.24,2.53,1.75,0.28,0.14,0.14,0.18,0.05,0.18,0.09,0.0,0.0,0.05,0.05,0.0,1.15,0.83,0.55,0.41,0.18,0.64,1.24,51.9,0.6,1.43,0.37,0.28,1.43,1.2,0.05,48.2,1.61,8.38,19.47,21.04,4.37,48.2,2.07,0.6,28.9,1.29,62.2,24.58,126.0,60.35,1.24,0.69,1.24,0.64,30.61,0.0,2.49,0.83,0.28,0.09,0.0,0.0,2.99,2.62,0.83,76.0
Matteo Darmian,1989-12-02,SerieA,Internazionale,Right,Italy,Fullbacks,1781,0.15,0.1,0.25,0.15,0.0,0.0,0.15,0.0,0.1,0.1,0.08,0.18,0.71,2.27,5.15,0.56,0.15,27.3,0.27,1.0,14.4,0.0,0.18,0.06,0.06,42.65,50.89,83.8,743.55,191.22,18.5,20.37,90.8,20.31,23.04,88.2,3.13,5.31,59.0,0.07,0.76,1.97,0.76,0.35,44.27,6.52,0.51,0.15,0.1,1.62,6.01,0.0,0.0,0.0,0.0,0.1,1.16,1.72,1.31,0.15,0.0,0.05,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.41,0.86,0.61,0.61,0.2,0.71,1.26,56.0,0.56,0.71,0.3,0.51,1.92,1.97,0.0,57.81,2.68,18.24,25.32,14.45,1.67,57.81,0.45,0.2,44.4,0.2,44.4,29.97,99.85,43.66,0.56,0.45,0.76,0.3,39.77,0.0,1.31,0.96,0.25,0.0,0.05,0.05,1.97,0.66,0.76,46.4
Francesco Acerbi,1988-02-10,SerieA,Internazionale,Left,Italy,Center Backs,1710,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.05,1.0,3.26,1.16,0.26,0.05,20.0,0.0,0.0,11.5,0.0,0.08,-0.02,-0.02,63.16,68.26,92.5,1172.63,324.11,21.37,22.84,93.5,36.68,38.26,95.9,4.37,5.58,78.3,0.07,0.47,3.11,0.42,0.26,66.11,2.05,1.26,0.0,0.11,0.53,0.42,0.0,0.0,0.0,0.0,0.11,0.26,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,1.21,1.0,0.84,0.37,0.0,0.58,0.89,64.7,0.32,1.16,0.84,1.37,2.58,4.26,0.0,78.11,7.32,34.11,38.58,5.68,1.05,78.11,0.21,0.16,75.0,0.05,25.0,48.16,219.84,112.0,1.05,0.05,0.37,0.11,57.95,0.0,0.58,0.95,0.11,0.0,0.0,0.0,3.26,3.21,1.58,67.0
Stefan de Vrij,1992-02-05,SerieA,Internazionale,Right,Netherlands,Center Backs,1726,0.16,0.0,0.16,0.16,0.0,0.0,0.1,0.0,0.06,0.06,0.0,0.06,0.57,3.96,0.26,0.68,0.16,23.1,0.23,1.0,10.6,0.0,0.08,0.1,0.1,68.26,73.16,93.3,1252.91,405.26,21.9,23.1,94.8,42.13,44.06,95.6,3.7,5.06,73.2,0.02,0.05,3.34,0.05,0.0,71.54,1.62,1.36,0.1,0.16,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.21,0.73,0.47,0.0,0.0,0.26,0.0,0.0,0.16,0.1,0.0,0.0,0.05,0.0,0.0,0.94,0.63,0.63,0.26,0.05,0.47,0.63,75.0,0.16,0.99,0.57,1.2,2.14,4.64,0.0,84.11,7.87,36.14,46.15,2.14,0.99,84.11,0.42,0.16,37.5,0.26,62.5,51.52,285.43,152.89,0.37,0.0,0.21,0.05,60.59,0.0,0.47,0.26,0.0,0.0,0.0,0.0,3.44,3.39,1.98,63.1
Benjamin Pavard,1996-03-28,SerieA,Internazionale,Right,France,Center Backs,1584,0.0,0.06,0.06,0.0,0.0,0.0,0.23,0.0,0.03,0.03,0.05,0.07,0.74,5.23,1.48,0.45,0.06,12.5,0.0,0.0,12.7,0.0,0.07,-0.03,-0.03,59.66,65.34,91.3,1090.23,316.65,22.9,24.2,94.6,30.51,32.39,94.2,5.4,6.99,77.2,0.06,0.45,4.77,0.45,0.11,63.01,2.22,1.19,0.0,0.23,0.63,1.02,0.0,0.0,0.0,0.0,0.11,0.4,1.19,1.08,0.0,0.0,0.06,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.65,0.91,0.68,0.68,0.28,1.02,1.42,72.0,0.4,0.91,0.68,0.91,2.56,2.95,0.0,73.35,6.36,27.22,37.33,9.2,1.99,73.35,0.11,0.0,0.0,0.06,50.0,48.58,278.58,121.19,1.14,0.06,0.28,0.06,56.59,0.0,1.02,0.51,0.11,0.0,0.0,0.0,2.61,2.27,1.82,55.6
Yann Aurel Bisseck,2000-11-29,SerieA,Internazionale,Right,Germany,Center Backs,1643,0.16,0.11,0.27,0.16,0.0,0.0,0.22,0.0,0.14,0.14,0.05,0.19,1.75,5.09,2.41,1.15,0.27,23.8,0.14,0.6,11.2,0.0,0.12,0.02,0.02,64.58,70.33,91.8,1083.83,291.86,26.57,27.88,95.3,34.07,36.1,94.4,2.63,3.89,67.6,0.07,0.38,4.22,0.38,0.05,67.98,2.36,1.1,0.11,0.05,0.44,1.1,0.0,0.0,0.0,0.0,0.0,0.88,1.1,0.88,0.0,0.0,0.11,0.05,0.05,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.93,0.66,0.6,0.22,0.11,0.6,0.88,68.8,0.27,1.26,0.66,0.93,1.86,3.51,0.05,80.25,6.68,27.88,42.62,9.91,2.36,80.25,0.82,0.16,20.0,0.55,66.7,54.67,315.47,147.19,1.48,0.16,0.88,0.38,62.23,0.0,0.88,0.49,0.05,0.0,0.11,0.0,3.62,2.57,0.82,75.8
Carlos Augusto,1999-01-07,SerieA,Internazionale,Left,Brazil,Center Backs,1691,0.16,0.11,0.27,0.16,0.0,0.0,0.05,0.0,0.15,0.15,0.09,0.23,1.65,4.26,4.42,1.28,0.32,25.0,0.13,0.5,11.1,0.0,0.12,0.01,0.01,57.64,65.3,88.3,935.77,240.78,29.17,31.4,92.9,24.32,26.4,92.1,3.3,5.16,63.9,0.08,0.48,3.25,0.64,0.16,59.4,5.8,1.17,0.11,0.11,1.06,4.42,0.0,0.0,0.0,0.0,0.11,1.01,1.28,0.96,0.05,0.0,0.05,0.11,0.11,0.16,0.11,0.0,0.0,0.05,0.0,0.0,1.54,0.75,0.64,0.59,0.32,0.64,1.01,63.2,0.37,1.12,0.48,0.48,2.02,2.66,0.0,75.2,4.68,24.8,36.09,14.9,2.29,75.2,0.64,0.37,58.3,0.27,41.7,44.55,222.95,104.32,1.38,0.21,0.96,0.69,53.06,0.0,0.53,0.64,0.16,0.0,0.0,0.0,3.73,3.03,1.86,62.0
Kristjan Asllani,2002-03-09,SerieA,Internazionale,Right,Albania,Midfielders,988,0.18,0.18,0.36,0.0,0.18,0.18,0.36,0.0,0.23,0.08,0.17,0.26,0.64,5.01,1.82,1.28,0.27,21.4,0.0,0.0,25.0,0.18,0.06,-0.05,-0.08,79.07,88.63,89.2,1481.99,414.84,30.79,32.06,96.0,37.53,40.17,93.4,9.66,14.21,67.9,0.17,1.37,6.74,1.64,0.73,83.17,5.19,2.37,0.55,0.73,3.92,0.09,2.64,0.64,1.37,0.0,0.27,0.27,2.82,2.1,0.55,0.0,0.09,0.09,0.0,0.27,0.18,0.09,0.0,0.0,0.0,0.0,1.28,0.27,0.73,0.36,0.18,0.73,2.0,36.4,1.28,0.73,0.09,0.82,2.1,1.18,0.09,96.65,2.28,23.5,58.12,15.21,0.82,96.47,0.55,0.09,16.7,0.36,66.7,63.77,283.48,112.14,1.28,0.09,0.46,0.18,78.25,0.0,0.82,1.73,0.0,0.0,0.0,0.0,4.46,0.36,0.27,57.1
Davide Frattesi,1999-10-22,SerieA,Internazionale,Right,Italy,Midfielders,1225,0.37,0.07,0.44,0.37,0.0,0.0,0.07,0.0,0.29,0.29,0.06,0.35,1.69,2.28,3.67,2.06,0.51,25.0,0.18,0.71,13.0,0.0,0.14,0.07,0.07,21.82,26.45,82.5,316.21,64.65,12.78,14.18,90.2,7.71,9.18,84.0,0.96,1.18,81.3,0.06,0.51,1.47,0.37,0.07,25.27,1.03,0.73,0.37,0.0,0.59,0.29,0.0,0.0,0.0,0.0,0.15,0.73,1.4,0.96,0.0,0.15,0.15,0.15,0.0,0.15,0.07,0.0,0.0,0.0,0.07,0.0,1.25,0.59,0.44,0.73,0.07,0.73,1.32,55.6,0.59,0.88,0.29,0.37,1.62,1.03,0.07,36.66,1.47,7.05,19.18,11.17,3.23,36.66,1.32,0.51,38.9,0.51,38.9,21.75,121.22,63.04,1.1,0.51,1.47,0.29,25.35,0.0,0.81,2.35,0.15,0.07,0.0,0.0,3.53,0.73,0.96,43.5
Piotr Zieliński,1994-05-20,SerieA,Internazionale,Right,Poland,Midfielders,980,0.18,0.18,0.37,0.0,0.18,0.18,0.0,0.0,0.24,0.1,0.08,0.18,2.39,5.97,2.2,1.38,0.37,26.7,0.0,0.0,21.7,0.0,0.07,-0.06,-0.1,58.41,65.3,89.5,904.41,283.87,31.41,32.51,96.6,22.87,25.26,90.5,3.12,5.42,57.6,0.09,1.29,7.07,0.55,0.0,61.62,3.49,1.84,0.18,0.37,2.57,0.09,1.47,0.64,0.64,0.0,0.18,0.55,3.67,2.57,0.73,0.09,0.18,0.0,0.09,0.64,0.55,0.0,0.0,0.0,0.0,0.09,1.29,0.92,0.55,0.64,0.09,0.55,1.19,46.2,0.64,0.92,0.46,0.55,1.84,1.19,0.09,73.74,2.48,12.77,45.73,16.26,1.29,73.56,1.65,0.55,33.3,0.83,50.0,46.84,281.02,145.29,2.48,0.09,0.73,0.55,54.0,0.0,0.83,1.47,0.0,0.0,0.0,0.0,5.33,0.83,0.28,75.0
Mehdi Taremi,1992-07-18,SerieA,Internazionale,Right,Iran,Forwards,816,0.11,0.22,0.33,0.0,0.11,0.11,0.11,0.0,0.39,0.3,0.18,0.46,1.1,2.76,5.18,1.43,0.55,38.5,0.0,0.0,12.0,0.0,0.21,-0.28,-0.3,20.4,25.48,80.1,269.34,51.95,11.91,13.24,90.0,6.73,8.16,82.4,0.22,0.33,66.7,0.12,1.65,1.32,0.55,0.0,24.49,0.66,0.11,0.44,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.33,0.88,3.64,2.76,0.0,0.11,0.33,0.44,0.0,0.44,0.22,0.0,0.0,0.11,0.11,0.0,0.77,0.11,0.22,0.22,0.33,0.11,0.44,25.0,0.33,1.21,0.22,0.0,0.77,1.21,0.0,35.07,1.21,3.97,15.44,16.32,4.96,34.96,1.21,0.66,54.5,0.33,27.3,20.51,101.47,40.04,0.99,0.66,1.54,0.55,25.37,0.0,0.99,1.43,0.66,0.11,0.0,0.0,3.2,2.1,2.65,44.2
Joaquín Correa,1994-08-13,SerieA,Internazionale,Right,Argentina,Forwards,731,0.25,0.25,0.49,0.25,0.0,0.0,0.37,0.0,0.26,0.26,0.25,0.5,2.71,5.17,5.54,1.72,0.74,42.9,0.14,0.33,13.3,0.0,0.15,-0.01,-0.01,38.17,44.45,85.9,586.79,134.08,20.07,22.65,88.6,14.53,15.64,92.9,2.59,2.95,87.5,0.11,1.23,2.95,1.48,0.12,43.46,0.62,0.25,0.62,0.0,0.99,0.25,0.0,0.0,0.0,0.0,0.37,1.72,3.08,2.59,0.0,0.25,0.12,0.12,0.0,0.49,0.37,0.0,0.12,0.0,0.0,0.0,1.35,0.62,0.49,0.86,0.0,0.49,1.6,30.8,1.11,0.37,0.0,0.0,1.35,0.74,0.0,53.93,0.62,4.92,26.59,23.15,4.8,53.93,1.23,0.74,60.0,0.49,40.0,36.32,176.31,83.72,2.09,0.49,1.6,0.62,43.46,0.0,0.99,1.72,0.25,0.0,0.0,0.0,3.82,0.74,2.22,25.0
Marko Arnautović,1989-04-19,SerieA,Internazionale,Right,Austria,Forwards,549,0.66,0.33,0.98,0.66,0.0,0.0,0.16,0.0,0.54,0.54,0.2,0.72,0.66,2.62,10.0,2.3,0.98,42.9,0.29,0.67,8.7,0.0,0.23,0.11,0.11,18.52,25.9,71.5,239.67,42.13,11.8,14.59,80.9,5.41,7.38,73.3,0.33,0.66,50.0,0.15,1.15,0.98,1.31,0.0,24.26,1.31,0.0,0.33,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.33,0.49,2.46,2.46,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,1.15,0.98,0.16,0.49,0.49,0.49,0.82,60.0,0.33,0.49,0.0,0.16,1.31,0.16,0.0,32.46,0.16,0.98,10.49,20.98,6.39,32.46,0.49,0.33,66.7,0.16,33.3,16.23,59.67,19.51,0.49,0.33,2.13,0.49,25.41,0.0,0.66,0.98,1.31,0.0,0.0,0.0,1.64,1.97,1.15,63.2
Nicola Zalewski,2002-01-23,SerieA,Internazionale,Right,Poland,Fullbacks,968,0.09,0.09,0.19,0.09,0.0,0.0,0.37,0.0,0.05,0.05,0.23,0.28,5.58,3.25,9.39,0.93,0.28,30.0,0.1,0.33,21.7,0.0,0.05,0.05,0.05,37.1,47.42,78.2,604.8,115.66,19.8,22.31,88.8,12.92,16.46,78.5,3.07,5.21,58.9,0.22,1.95,1.95,2.32,1.21,43.33,4.0,0.28,0.19,0.37,4.83,3.72,0.0,0.0,0.0,0.0,0.09,1.77,3.72,3.25,0.0,0.09,0.09,0.28,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,1.39,0.93,0.56,0.37,0.46,0.56,1.21,46.2,0.65,1.12,0.28,0.56,1.95,1.21,0.28,57.46,1.39,9.58,22.69,25.94,2.88,57.46,3.35,1.02,30.6,1.58,47.2,37.1,289.99,147.37,3.16,1.3,1.67,1.02,41.47,0.0,0.84,2.23,0.09,0.0,0.0,0.0,4.09,0.65,1.02,38.9
Marten de Roon,1991-03-29,SerieA,Atalanta,Right,Netherlands,Midfielders,3058,0.12,0.12,0.24,0.12,0.0,0.0,0.15,0.0,0.03,0.03,0.07,0.09,1.09,7.12,0.94,0.41,0.12,28.6,0.29,1.0,22.7,0.0,0.06,0.09,0.09,57.39,66.46,86.4,1066.34,324.27,21.19,23.52,90.1,29.78,32.93,90.4,5.39,8.06,66.8,0.09,0.74,6.95,0.79,0.09,62.89,3.53,2.77,0.03,0.5,0.82,0.74,0.0,0.0,0.0,0.0,0.03,0.5,2.15,1.74,0.29,0.03,0.0,0.03,0.06,0.41,0.35,0.06,0.0,0.0,0.0,0.0,2.18,1.41,0.94,1.12,0.12,0.88,1.94,45.5,1.06,1.18,0.21,1.38,3.56,1.97,0.03,74.7,2.62,18.1,43.53,13.63,0.56,74.7,0.38,0.18,46.2,0.18,46.2,43.41,194.33,105.33,1.5,0.03,0.71,0.26,51.62,0.0,1.41,0.65,0.03,0.0,0.0,0.0,4.12,1.35,0.85,61.3
Éderson,1999-07-07,SerieA,Atalanta,Right,Brazil,Midfielders,2881,0.13,0.03,0.16,0.13,0.0,0.0,0.16,0.03,0.13,0.13,0.13,0.26,1.25,6.75,2.47,1.22,0.37,30.8,0.1,0.33,17.5,0.0,0.1,0.0,0.0,53.11,61.42,86.5,977.32,265.47,20.34,23.18,87.7,27.02,29.11,92.8,5.09,6.84,74.4,0.15,1.16,6.03,1.28,0.16,59.42,1.81,1.59,0.19,0.94,0.72,0.16,0.06,0.0,0.03,0.0,0.19,0.87,3.06,2.44,0.06,0.19,0.19,0.06,0.13,0.31,0.28,0.0,0.0,0.03,0.0,0.0,1.62,1.0,0.59,0.87,0.16,0.69,1.06,64.7,0.37,0.94,0.19,1.09,2.72,1.12,0.03,72.1,1.97,15.31,39.77,17.87,1.75,72.1,1.62,0.72,44.2,0.81,50.0,46.55,219.21,105.15,1.78,0.37,1.37,1.28,53.17,0.03,0.97,1.66,0.0,0.0,0.0,0.0,5.81,1.66,1.12,59.6
Berat Djimsiti,1993-02-19,SerieA,Atalanta,Right,Albania,Center Backs,2640,0.03,0.07,0.1,0.03,0.0,0.0,0.2,0.0,0.09,0.09,0.04,0.13,1.09,3.72,1.43,0.68,0.14,20.0,0.05,0.25,9.7,0.0,0.13,-0.06,-0.06,50.56,57.65,87.7,890.9,250.7,20.01,21.75,92.0,25.81,28.26,91.3,3.68,5.35,68.8,0.02,0.38,2.86,0.41,0.1,55.02,2.56,2.05,0.03,0.2,0.38,0.51,0.0,0.0,0.0,0.0,0.07,0.51,1.02,0.78,0.0,0.0,0.24,0.0,0.0,0.24,0.17,0.0,0.0,0.07,0.0,0.0,1.81,1.13,0.99,0.78,0.03,0.99,1.36,72.5,0.38,1.16,0.72,1.36,3.17,4.81,0.07,68.97,4.88,28.77,32.76,7.64,1.53,68.97,0.14,0.03,25.0,0.03,25.0,37.4,204.82,110.28,1.16,0.07,0.34,0.03,45.1,0.0,0.78,0.72,0.0,0.0,0.03,0.03,3.48,3.07,1.98,60.8
Mateo Retegui,1999-04-29,SerieA,Atalanta,Both,Italy,Forwards,2383,0.94,0.3,1.25,0.79,0.15,0.19,0.11,0.0,0.71,0.56,0.19,0.75,0.79,1.74,7.52,3.74,1.21,32.3,0.21,0.66,12.8,0.08,0.15,0.23,0.23,16.62,21.72,76.5,234.54,36.67,9.97,11.86,84.1,5.1,6.34,80.4,0.83,1.28,64.7,0.08,1.44,1.1,0.34,0.04,19.9,1.74,0.0,0.08,0.23,0.57,0.08,0.0,0.0,0.0,0.0,0.08,0.72,2.87,2.34,0.0,0.08,0.3,0.15,0.0,0.53,0.42,0.0,0.0,0.08,0.04,0.0,0.53,0.34,0.0,0.34,0.19,0.11,0.6,18.8,0.49,0.26,0.0,0.15,0.68,0.64,0.0,33.01,0.72,1.13,14.28,17.9,6.53,32.82,1.13,0.45,40.0,0.45,40.0,21.04,84.33,17.83,0.45,0.42,3.63,1.81,26.59,0.0,1.21,1.28,0.23,0.08,0.0,0.0,2.61,1.93,2.57,42.9
Ademola Lookman,1997-10-20,SerieA,Atalanta,Right,Nigeria,Att Mid / Wingers,2247,0.6,0.2,0.8,0.56,0.04,0.04,0.16,0.0,0.41,0.38,0.28,0.67,5.69,2.92,12.66,3.24,1.28,39.5,0.17,0.44,14.7,0.0,0.12,0.19,0.18,27.4,37.81,72.5,387.0,106.5,17.46,20.11,86.9,7.13,10.25,69.5,1.68,3.85,43.8,0.32,2.44,1.16,1.72,0.52,33.73,3.89,0.16,0.12,0.04,4.97,0.36,3.36,1.56,0.92,0.04,0.2,1.4,5.41,3.0,1.0,0.68,0.6,0.08,0.04,0.6,0.4,0.0,0.12,0.04,0.04,0.0,1.28,0.6,0.36,0.6,0.32,0.44,0.76,57.9,0.32,0.76,0.0,0.12,1.4,0.2,0.04,51.03,0.04,2.72,16.02,33.0,7.97,50.99,4.17,1.48,35.6,2.56,61.5,33.12,218.45,126.97,2.8,3.24,2.88,2.04,39.01,0.0,1.24,0.8,1.04,0.0,0.0,0.0,2.76,0.68,0.52,56.7
Raoul Bellanova,2000-05-17,SerieA,Atalanta,Right,Italy,Fullbacks,2489,0.0,0.33,0.33,0.0,0.0,0.0,0.11,0.0,0.04,0.04,0.17,0.21,3.15,3.15,7.09,0.69,0.18,26.3,0.0,0.0,14.9,0.0,0.06,-0.04,-0.04,36.45,47.26,77.1,586.72,167.67,18.55,20.61,90.0,14.79,18.84,78.5,2.46,5.13,47.9,0.18,1.27,1.66,1.01,0.8,39.16,7.99,0.36,0.0,0.11,5.82,6.83,0.8,0.0,0.8,0.0,0.11,1.34,2.06,1.66,0.29,0.07,0.0,0.04,0.0,0.4,0.36,0.04,0.0,0.0,0.0,0.0,0.87,0.51,0.29,0.47,0.11,0.47,0.8,59.1,0.33,0.43,0.11,0.65,1.52,1.77,0.0,54.96,1.84,12.76,21.73,21.08,1.77,54.96,1.77,0.76,42.9,0.87,49.0,30.95,195.04,104.75,1.95,0.29,1.08,0.4,35.18,0.0,0.58,1.27,0.0,0.0,0.0,0.0,4.38,0.87,0.83,51.1
Davide Zappacosta,1992-06-11,SerieA,Atalanta,Right,Italy,Fullbacks,2067,0.17,0.09,0.26,0.17,0.0,0.0,0.13,0.0,0.1,0.1,0.09,0.19,2.92,4.66,6.05,1.7,0.52,30.8,0.1,0.33,19.2,0.0,0.06,0.08,0.08,42.93,51.9,82.7,674.41,216.97,23.25,25.21,92.2,16.2,19.72,82.1,2.48,4.53,54.8,0.13,1.0,2.61,1.61,1.0,41.71,10.01,0.74,0.09,0.09,4.14,8.71,0.57,0.44,0.09,0.0,0.17,1.0,2.31,1.83,0.22,0.04,0.22,0.0,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,1.13,0.7,0.65,0.22,0.26,0.87,1.7,51.3,0.83,1.22,0.26,0.48,1.61,1.39,0.09,61.65,1.79,13.11,23.73,25.43,2.05,61.65,1.79,0.52,29.3,1.18,65.9,33.96,189.4,102.24,1.65,0.61,1.13,0.74,38.71,0.0,0.83,0.61,0.26,0.0,0.0,0.0,3.88,0.39,0.52,42.9
Charles De Ketelaere,2001-03-10,SerieA,Atalanta,Left,Belgium,Att Mid / Wingers,2070,0.3,0.3,0.61,0.3,0.0,0.0,0.04,0.0,0.32,0.32,0.26,0.57,4.7,6.09,9.17,2.09,0.87,41.7,0.15,0.35,12.2,0.0,0.15,-0.01,-0.01,32.78,43.26,75.8,487.26,134.3,18.96,22.35,84.8,10.83,14.17,76.4,2.0,3.35,59.7,0.21,1.7,3.52,2.3,0.39,40.52,2.43,0.48,0.61,0.22,2.43,1.13,0.09,0.04,0.0,0.0,0.3,1.13,3.83,3.17,0.0,0.22,0.3,0.13,0.0,0.61,0.48,0.0,0.04,0.09,0.0,0.0,0.57,0.39,0.09,0.39,0.09,0.17,0.65,26.7,0.48,0.61,0.13,0.13,0.7,0.39,0.04,53.83,0.43,3.26,23.04,28.57,5.87,53.83,4.13,1.87,45.3,1.96,47.4,36.17,246.0,131.43,3.26,1.78,2.26,2.17,43.83,0.0,0.96,1.7,0.09,0.0,0.0,0.0,3.39,1.57,1.65,48.6
Mario Pašalić,1995-02-09,SerieA,Atalanta,Right,Croatia,Midfielders,1967,0.14,0.18,0.32,0.14,0.0,0.05,0.05,0.0,0.3,0.27,0.15,0.42,2.01,6.82,3.11,2.06,0.5,24.4,0.07,0.27,13.5,0.0,0.13,-0.16,-0.13,54.81,62.82,87.3,971.65,275.77,22.15,24.34,91.0,27.09,29.88,90.7,4.8,6.45,74.5,0.1,1.46,6.04,1.1,0.05,60.53,1.92,1.24,0.14,0.37,0.5,0.23,0.09,0.0,0.0,0.0,0.37,0.55,3.25,2.75,0.18,0.09,0.18,0.0,0.05,0.41,0.37,0.05,0.0,0.0,0.0,0.0,1.19,0.73,0.5,0.59,0.09,0.5,1.19,42.3,0.69,1.01,0.32,0.55,1.74,1.28,0.05,72.29,2.1,12.72,42.23,17.89,3.2,72.25,0.82,0.23,27.8,0.55,66.7,47.95,253.57,124.87,2.38,0.27,1.1,1.01,55.46,0.0,0.87,0.46,0.09,0.0,0.0,0.0,5.12,1.37,1.33,50.8
